date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,threshold_bps,reference_mid,best_bid,best_ask,executable_stablecoin_usd,quote_proceeds,book_covers_threshold,depth_is_lower_bound,levels_used
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,10,16.10445,16.1044,16.1045,869523.3087,13996505.35454278,True,False,16
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,50,16.10445,16.1044,16.1045,1268173.1141999997,20406484.774244398,True,False,40
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,100,16.10445,16.1044,16.1045,1289181.8522999997,20743037.2861464,True,False,45
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,200,16.10445,16.1044,16.1045,1522654.0895999996,24432175.365046397,True,False,50
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,10,32.655,32.65,32.66,1098967.22,35881000.267400004,True,False,3
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,50,32.655,32.65,32.66,1716207.6300000004,55961824.066800006,True,False,15
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,100,32.655,32.65,32.66,1937937.1,63149202.18470001,True,False,28
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,200,32.655,32.65,32.66,2167691.6699999995,70549158.96030003,True,False,52
