date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,1000,1000.0,1.0,16104.399999999998,16.1044,0.031047319219990044,0.031047319219990044,1,False
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,5000,5000.0,1.0,80521.99999999999,16.1044,0.031047319219990044,0.031047319219990044,1,False
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,10000,10000.0,1.0,161043.99999999997,16.1044,0.031047319219990044,0.031047319219990044,1,False
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,25000,25000.0,1.0,402609.99999999994,16.1044,0.031047319219990044,0.031047319219990044,1,False
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,50000,50000.0,1.0,805219.9999999999,16.1044,0.031047319219990044,0.031047319219990044,1,False
2026-08-24,2026-08-24T06:17:47.641669+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,e54ffe06b6af55680144f066cf6747eb5d5173afc076ec23a61b64c125b86ed4,100000,100000.0,1.0,1610439.9999999998,16.1044,0.031047319219990044,0.031047319219990044,2,False
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,1000,1000.0,1.0,32650.0,32.65,1.5311590874300673,1.5311590874300673,1,False
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,5000,5000.0,1.0,163250.0,32.65,1.5311590874300673,1.5311590874300673,1,False
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,10000,10000.0,1.0,326500.0,32.65,1.5311590874300673,1.5311590874300673,1,False
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,25000,25000.0,1.0,816250.0,32.65,1.5311590874300673,1.5311590874300673,1,False
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,50000,50000.0,1.0,1632500.0,32.65,1.5311590874300673,1.5311590874300673,1,False
2026-08-24,2026-08-24T06:17:47.956913+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,363b05ea025115253dba4bb6d5e731866673b6c58e702403470317ddeb94dcf6,100000,100000.0,1.0,3265000.0,32.65,1.5311590874300673,1.5311590874300673,1,False
