id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
euro-coin,eurc,EURC,EUR,1.15,452841859,22137368,392838070.4531641,-0.1,2026-08-11T06:39:20.000Z
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,EUR,1.15,161099292,5695581,139700459.12,-0.1,2026-08-11T06:39:20.000Z
royal-euro,reur,Royal Euro,EUR,4.13,62008637,19804868,15000000.0,262.8,2026-06-29T19:55:10.000Z
brz,brz,Brazilian Digital,BRL,0.194693,56238362,1982.83,288860018.1276195,-0.4,2026-08-11T06:39:20.000Z
eurite,euri,Eurite,EUR,1.15,38210244,13874866,33139851.48990108,-0.1,2026-08-11T06:39:20.000Z
brla-digital-brla,brla,BRLA Digital BRLA,BRL,0.194817,35564815,138323,182558762.6825102,-0.3,2026-08-11T06:39:20.000Z
monerium-eur-money-2,eure,Monerium EUR emoney,EUR,1.15,31803091,652041,27517715.56772438,0.1,2026-08-11T06:39:20.000Z
monerium-eur-money,eure,Monerium EUR emoney [OLD],EUR,1.16,26612246,742598,23034203.94022222,0.0,2026-08-11T06:39:20.000Z
xsgd,xsgd,XSGD,SGD,0.781074,12211142,206555,15635252.029569,-0.1,2026-08-11T06:39:20.000Z
rupiah-token,idrt,Rupiah Token,IDR,5.646e-05,9815959,6.35,173856905811.0,-0.7,2026-08-11T06:39:20.000Z
stasis-eurs,eurs,STASIS EURO,EUR,1.21,7126142,57.32,5907155.64,0.0,2026-08-11T06:39:20.000Z
quantoz-eurq,eurq,Quantoz EURQ,EUR,1.13,6780995,3777999,6000000.0,1.7,2026-08-11T06:39:20.000Z
zarp-stablecoin,zarp,ZARP Stablecoin,ZAR,0.061307,4535442,1374.89,73979922.21510787,-0.2,2026-08-11T06:39:20.000Z
pht-stablecoin,pht,PHT Stablecoin,PHP,0.01624561,3655457,5071.79,225011899.7613014,-0.2,2026-08-11T06:39:20.000Z
vnx-euro,veur,VNX EURO,EUR,1.043,2884205,0.104,2764082.75105,260.7,2026-06-21T12:25:40.000Z
par-stablecoin,par,Parallel,EUR,1.21,2719700,21.61,2240894.0,-1.1,2026-08-11T06:39:20.000Z
brl1,brl1,BRL1,BRL,0.195679,2549874,380533,13030917.54,-0.1,2026-08-11T06:39:20.000Z
mxnb,mxnb,MXNB,MXN,0.058277,2065844,5562.76,35448967.42821,-0.1,2026-08-11T06:39:20.000Z
