date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-08-05,2026-08-05T08:17:15.096007+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,7045ddc385fe5dc43acfe4bfcf00133894e65e24d78d608544b94d39785135fb,1000,1000.0,1.0,16522.9,16.5229,0.030260940087067922,0.030260940087067922,1,False
2026-08-05,2026-08-05T08:17:15.096007+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,7045ddc385fe5dc43acfe4bfcf00133894e65e24d78d608544b94d39785135fb,5000,5000.0,1.0,82614.5,16.5229,0.030260940087067922,0.030260940087067922,1,False
2026-08-05,2026-08-05T08:17:15.096007+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,7045ddc385fe5dc43acfe4bfcf00133894e65e24d78d608544b94d39785135fb,10000,10000.0,1.0,165229.0,16.5229,0.030260940087067922,0.030260940087067922,1,False
2026-08-05,2026-08-05T08:17:15.096007+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,7045ddc385fe5dc43acfe4bfcf00133894e65e24d78d608544b94d39785135fb,25000,25000.0,1.0,413072.5,16.5229,0.030260940087067922,0.030260940087067922,1,False
2026-08-05,2026-08-05T08:17:15.096007+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,7045ddc385fe5dc43acfe4bfcf00133894e65e24d78d608544b94d39785135fb,50000,50000.0,1.0,826094.5457886,16.521890915772,0.6409776873983475,1.966961105615006,3,False
2026-08-05,2026-08-05T08:17:15.096007+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,7045ddc385fe5dc43acfe4bfcf00133894e65e24d78d608544b94d39785135fb,100000,100000.0,1.0,1652045.385692,16.52045385692,1.5107127238189744,2.572179907343042,4,False
2026-08-05,2026-08-05T08:17:15.337528+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,5ac5b95a39b9e5cef643fd89b1f258248bd07f843b603c1c15cf3abe09541cc6,1000,1000.0,1.0,33170.0,33.17,1.5071590052739836,1.5071590052739836,1,False
2026-08-05,2026-08-05T08:17:15.337528+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,5ac5b95a39b9e5cef643fd89b1f258248bd07f843b603c1c15cf3abe09541cc6,5000,5000.0,1.0,165850.0,33.17,1.5071590052739836,1.5071590052739836,1,False
2026-08-05,2026-08-05T08:17:15.337528+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,5ac5b95a39b9e5cef643fd89b1f258248bd07f843b603c1c15cf3abe09541cc6,10000,10000.0,1.0,331700.0,33.17,1.5071590052739836,1.5071590052739836,1,False
2026-08-05,2026-08-05T08:17:15.337528+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,5ac5b95a39b9e5cef643fd89b1f258248bd07f843b603c1c15cf3abe09541cc6,25000,25000.0,1.0,829250.0,33.17,1.5071590052739836,1.5071590052739836,1,False
2026-08-05,2026-08-05T08:17:15.337528+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,5ac5b95a39b9e5cef643fd89b1f258248bd07f843b603c1c15cf3abe09541cc6,50000,50000.0,1.0,1658500.0,33.17,1.5071590052739836,1.5071590052739836,1,False
2026-08-05,2026-08-05T08:17:15.337528+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,5ac5b95a39b9e5cef643fd89b1f258248bd07f843b603c1c15cf3abe09541cc6,100000,100000.0,1.0,3317000.0,33.17,1.5071590052739836,1.5071590052739836,1,False
