coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,7323805,0.018594,451210.9301065308,412687.9678569788,,False,False,2026-09-10T10:08:50+00:00,usdc,2026-09-10T10:10:10Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,4235050,0.602894,39528.0321697738,39409.26382545329,,False,False,2026-09-10T10:07:22+00:00,usdc,2026-09-10T10:10:10Z
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,3954697,0.603015,13665.37071879877,13624.310909703621,,False,False,2026-09-10T10:05:19+00:00,l2-standard-bridged-weth-base,2026-09-10T10:10:10Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,3784824,0.603878,9362.965808622088,9334.833268599768,,False,False,2026-09-10T10:07:22+00:00,usdc,2026-09-10T10:10:10Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,1765420,0.602935,45849.80365735941,45712.040531575236,,False,False,2026-09-10T10:08:05+00:00,usdc,2026-09-10T10:10:10Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,1481972,0.606189,2882.5829023129727,2873.9217173290126,,False,False,2026-09-10T10:07:22+00:00,usdc,2026-09-10T10:10:10Z
eurc,EUR,EURC,USDC,Orca,orca,1410887,0.603951,8751.581519096959,8725.285981723762,,False,False,2026-09-10T10:07:33+00:00,usdc,2026-09-10T10:10:10Z
eurc,EUR,EURC,USD,Kraken,kraken,1271950,0.224731,105794.707425,418704.76537993003,,False,False,2026-09-10T10:08:54+00:00,,2026-09-10T10:10:10Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,776619,0.60409,5485.9669208149035,5469.483448898471,,False,False,2026-09-10T10:08:14+00:00,coinbase-wrapped-btc,2026-09-10T10:10:10Z
eurc,EUR,EURC,USDC,Uniswap V3 (Ethereum),uniswap_v3,677850,0.602919,64274.52082667419,64081.39766820803,,False,False,2026-09-10T09:59:42+00:00,usdc,2026-09-10T10:10:10Z
eurc,EUR,EURC,EUR,Kraken,kraken,663118,0.089964,109893.52290399163,137514.37595007566,,False,False,2026-09-10T09:45:59+00:00,,2026-09-10T10:10:10Z
