base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,EUR,Kraken,kraken,71471879,0.011648,4779939.522846705,5018005.138977719,,False,False,2026-08-27T16:46:55+00:00,2026-08-27T16:48:31Z
tether,USDT,PHP,Coins.ph,coinspro,54705662,0.016158,6570175.884202441,6456156.547676632,,False,False,2026-08-27T16:46:51+00:00,2026-08-27T16:48:31Z
tether,USDT,BRL,Binance,binance,46964556,0.011928,1603749.6660376992,1866179.77100435,,False,False,2026-08-27T16:46:44+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,Niza.io,niza-global,35735940,0.011648,2290760.3759886026,2499012.8531418988,,False,False,2026-08-27T16:46:52+00:00,2026-08-27T16:48:31Z
tether,USDT,BRL,Foxbit,foxbit,33717814,0.011928,27001431.978567462,6534831.605998299,,False,False,2026-08-27T16:45:02+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,Binance,binance,30393682,0.020825,8305304.030189247,2712030.8906791224,,False,False,2026-08-27T16:46:45+00:00,2026-08-27T16:48:31Z
tether,USDT,ZAR,VALR,valr,23464770,0.010621,1199158.1270340018,1103428.8199606636,,False,False,2026-08-27T16:46:42+00:00,2026-08-27T16:48:31Z
tether,USDT,THB,Bitkub,bitkub,17299625,0.030451,2286438.5871728547,1377754.925529519,,False,False,2026-08-27T16:46:34+00:00,2026-08-27T16:48:31Z
tether,USDT,BRL,OKX,okex,14484069,0.011928,1701858.4581873193,1415407.1763696787,,False,False,2026-08-27T16:46:13+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,Coinbase Exchange,gdax,11560448,0.013495,370297.24955015857,308305.1816844584,,False,False,2026-08-27T16:44:09+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,CEX.IO,cex,9495031,0.023286,5558247.052593253,5950477.906013099,,False,False,2026-08-27T16:46:04+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,OKX,okex,8612575,0.012079,4458973.795245414,1500874.568450017,,False,False,2026-08-27T16:46:13+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,Paribu,paribu,8457342,0.012082,195136.31204360613,1830557.358533823,,False,False,2026-08-27T16:46:50+00:00,2026-08-27T16:48:31Z
tether,USDT,IDR,Indodax,indodax,7390353,,,,,False,False,2026-08-27T16:47:00+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,Bybit,bybit_spot,6366848,0.023296,1190357.0673107405,4487668.306479583,,False,False,2026-08-27T16:46:54+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,6007719,0.012083,494808.93298286764,557342.8408578574,,False,False,2026-08-27T16:46:56+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,4959820,0.01233,726594.6193055019,1070447.1702649596,,False,False,2026-08-27T16:43:26+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,WhiteBIT,whitebit,4876187,0.041615,3351820.360713912,659955.1299595676,,False,False,2026-08-27T16:46:44+00:00,2026-08-27T16:48:31Z
tether,USDT,IDR,TokoCrypto,toko_crypto,3159710,0.011307,618609.9821260098,641985.3129252071,,False,False,2026-08-27T16:46:36+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,OKX,okex,2859961,0.01165,1523395.5510213827,1606429.2755695158,,False,False,2026-08-27T16:46:39+00:00,2026-08-27T16:48:31Z
tether,USDT,IDR,Binance,binance,2340369,0.011307,613902.2147581296,648856.1620808255,,False,False,2026-08-27T16:47:41+00:00,2026-08-27T16:48:31Z
tether,USDT,MXN,Bitso,bitso,2210714,0.015897,284052.6233951462,322532.77255776664,,False,False,2026-08-27T16:47:30+00:00,2026-08-27T16:48:31Z
tether,USDT,ARS,Bitso,bitso,2177386,0.066257,172312.66476644808,80512.93991059205,,False,False,2026-08-27T16:47:30+00:00,2026-08-27T16:48:31Z
tether,USDT,THB,Bitazza,bitazza,2075564,0.030441,1050597.479001826,1406304.6552038952,,False,False,2026-08-27T16:47:46+00:00,2026-08-27T16:48:31Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,1772219,0.011928,211681.54119691366,212255.04801713143,,False,False,2026-08-27T16:47:44+00:00,2026-08-27T16:48:31Z
tether,USDT,BRL,Bybit,bybit_spot,1752583,0.025068,1970192.1038192294,1350678.245186804,,False,False,2026-08-27T16:47:42+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,Bitget,bitget,1741357,0.011647,508007.3328827149,1418684.5322114492,,False,False,2026-08-27T16:47:46+00:00,2026-08-27T16:48:31Z
tether,USDT,UAH,WhiteBIT,whitebit,1562163,0.045914,17420.360733206577,21464.102736866073,,False,False,2026-08-27T16:47:30+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,KuCoin,kucoin,1358799,0.023294,202194.93983405977,188233.15285292748,,False,False,2026-08-27T16:47:44+00:00,2026-08-27T16:48:31Z
tether,USDT,ARS,Binance,binance,1353171,0.016241,84132.11257984061,614194.9124873898,,False,False,2026-08-27T16:47:54+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,Bybit,bybit_spot,1202731,0.020807,42877.311363385306,928885.5928297362,,False,False,2026-08-27T16:40:43+00:00,2026-08-27T16:48:31Z
tether,USDT,MXN,Binance,binance,936057,0.058893,145266.63484449734,131081.68339825873,,False,False,2026-08-27T16:47:57+00:00,2026-08-27T16:48:31Z
tether,USDT,INR,CoinDCX,coindcx,805640,0.01,0.8482294644589131,35.81413294382078,,False,False,2026-08-27T16:47:31+00:00,2026-08-27T16:48:31Z
tether,USDT,SGD,OKX,okex,781373,0.109994,1210985.0996316795,378314.4978444353,,False,False,2026-08-27T16:46:13+00:00,2026-08-27T16:48:31Z
tether,USDT,INR,KoinBX,koinbazar,724878,0.012018,41854.371508465,45879.52209989866,,False,False,2026-08-27T16:44:07+00:00,2026-08-27T16:48:31Z
tether,USDT,ZAR,Binance,binance,697300,0.010622,97643.63510255612,88269.05506820978,,False,False,2026-08-27T16:47:57+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,WhiteBIT,whitebit,651674,0.011648,3219039.4675006997,10236536.6521956,,False,False,2026-08-27T16:47:30+00:00,2026-08-27T16:48:31Z
tether,USDT,INR,Koinpark,koinpark,617479,0.02,5238618.8626105795,2539612.511662003,,False,False,2026-08-27T16:46:46+00:00,2026-08-27T16:48:31Z
tether,USDT,BRL,Bitso,bitso,548509,0.044342,52441.97845896398,108990.00912701341,,False,False,2026-08-27T16:47:30+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,CoinTR,cointr,526421,0.020807,8345808.978415825,4554715.794400176,,False,False,2026-08-27T16:47:53+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,Bitexen,bitexen,418341,0.202214,136908.6188037991,133413.8829363308,,False,False,2026-08-27T16:48:29+00:00,2026-08-27T16:48:31Z
tether,USDT,TRY,SAFEbit,bitci,364108,0.087451,2348378.1358699286,2247384.8969652667,,False,False,2026-08-27T16:47:49+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,XBO.com,xbo_com,342940,0.050083,50546030.22891114,56532239.472582586,,False,False,2026-08-27T16:48:36+00:00,2026-08-27T16:48:31Z
tether,USDT,INR,Giottus,giottus,329438,1.173079,105084.28345822751,20335.800314215503,,False,False,2026-08-27T16:47:46+00:00,2026-08-27T16:48:31Z
tether,USDT,INR,WazirX,wazirx,304432,0.718204,20886.040606396695,18613.20978140354,,False,False,2026-08-27T16:47:47+00:00,2026-08-27T16:48:31Z
tether,USDT,EUR,Kanga Global,kanga,297440,0.52283,334624.3427608381,377748.42728198547,,False,False,2026-08-27T16:44:34+00:00,2026-08-27T16:48:31Z
tether,USDT,CLP,Buda,buda,243449,0.135972,617140.6362822017,264497.0426524138,,False,False,2026-08-27T16:45:49+00:00,2026-08-27T16:48:31Z
tether,USDT,BRL,Bitget,bitget,193760,0.019179,352713.6320532157,601157.1816336002,,False,False,2026-08-27T16:50:00+00:00,2026-08-27T16:48:31Z
tether,USDT,SGD,Independent Reserve,independent_reserve,125937,0.086566,824126.684494642,525584.2474213297,,False,False,2026-08-27T16:46:31+00:00,2026-08-27T16:48:31Z
tether,USDT,THB,Orbix,tdax,109579,0.03046,101397.13613192525,87041.8176907392,,False,False,2026-08-27T16:48:07+00:00,2026-08-27T16:48:31Z
tether,USDT,IDR,Bittime,bittime,102172,0.015647,385961.46046506864,379405.8112123407,,False,False,2026-08-27T16:50:44+00:00,2026-08-27T16:48:31Z
tether,USDT,COP,Buda,buda,76857,0.591111,124517.15911338797,69724.19711391482,,False,False,2026-08-27T16:50:00+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Kraken,kraken,91909022,0.01165,6420207.38364776,6576428.61701986,,False,False,2026-08-27T16:51:43+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Bit2Me,bit2me,90081752,0.01165,6642538.326652546,6681416.099049534,,False,False,2026-08-27T16:51:42+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Niza.io,niza-global,45954690,0.01165,2615958.705931914,2897463.9359625275,,False,False,2026-08-27T16:51:31+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,PHP,Coins.ph,coinspro,41813919,0.016158,3174704.342821147,3027745.1621755185,,False,False,2026-08-27T16:51:37+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,BRL,Foxbit,foxbit,33593097,0.017716,13718364.377270028,4087458.95364854,,False,False,2026-08-27T16:51:37+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Coinbase Exchange,gdax,25101174,0.01165,1338840.832093609,2720657.7073967424,,False,False,2026-08-27T16:51:33+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,CEX.IO,cex,18975506,0.023294,9967274.357318498,8342855.779106587,,False,False,2026-08-27T16:47:37+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Bitstamp by Robinhood,bitstamp,10800879,0.01699,1266273.0016745462,1706768.7523989372,,False,False,2026-08-27T16:44:56+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,OKX,okex,10740450,0.01165,1367991.9161466735,2332884.510615446,,False,False,2026-08-27T16:51:49+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,BRL,Mercado Bitcoin,mercado_bitcoin,5596079,0.013498,140666.14665280774,151261.70509280075,,False,False,2026-08-27T16:51:31+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,BRL,Binance,binance,5442284,0.011928,637342.7925156126,950791.6799984532,,False,False,2026-08-27T16:51:44+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,TRY,Binance,binance,3090789,0.020829,504543.10913384095,90596.79230338291,,False,False,2026-08-27T16:51:44+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Bitvavo,bitvavo,2401454,0.011652,479274.8431579073,439930.3072294373,,False,False,2026-08-27T16:51:37+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,BRL,OKX,okex,1797379,0.011928,434084.32009273005,455565.6819841348,,False,False,2026-08-27T16:45:53+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,ZAR,VALR,valr,782145,0.055888,198439.3374306031,172371.09434884504,,False,False,2026-08-27T16:51:37+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Bybit EU,bybit-eu,572703,0.01165,4215631.536636441,4812607.147768205,,False,False,2026-08-27T16:51:31+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,TRY,CoinTR,cointr,570260,0.041658,177174.17532609907,144472.85538997495,,False,False,2026-08-27T16:51:38+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,KuCoin,kucoin,384048,0.069816,112522.95844175822,139536.42533162574,,False,False,2026-08-27T16:51:36+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Bybit,bybit_spot,305368,0.01165,7357264.484604152,691930.2217228106,,False,False,2026-08-27T16:50:57+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,Bitget,bitget,302049,0.011648,2346576.875836857,693462.3337501354,,False,False,2026-08-27T16:50:52+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,TRY,SAFEbit,bitci,301594,0.041859,571868.3949916111,1376.7641747614323,,False,False,2026-08-27T16:49:43+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,IDR,Binance,binance,293753,0.016964,84058.5922591197,22091.429838076187,,False,False,2026-08-27T16:49:07+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,THB,Bitkub,bitkub,264594,0.060901,332009.15581423655,482425.55616117344,,False,False,2026-08-27T16:49:16+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,WhiteBIT,whitebit,219657,0.011651,23599578.476132154,14724810.725713506,,False,False,2026-08-27T16:51:31+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,CLP,Buda,buda,212949,0.164055,659446.7384891154,309147.89360837225,,False,False,2026-08-27T16:51:33+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,TRY,WhiteBIT,whitebit,173658,0.124792,2040787.5115802553,143205.41536406596,,False,False,2026-08-27T16:50:55+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,SGD,Coinbase Exchange,gdax,165028,0.017866,1103043.1183559615,551599.8090330042,,False,False,2026-08-27T16:34:17+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,IDR,TokoCrypto,toko_crypto,163140,0.011309,83950.30271177359,20135.60380191045,,False,False,2026-08-27T16:48:51+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,TRY,BtcTurk | Kripto,btcturk,124996,0.04372,60828.30584285292,37506.74628118874,,False,False,2026-08-27T16:41:27+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,BRL,Bybit,bybit_spot,124787,0.028914,44232.219563367755,50730.78667478825,,False,False,2026-08-27T16:50:57+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,ARS,Binance,binance,118569,0.099776,3031.1932478357226,3692.7150242003695,,False,False,2026-08-27T16:51:06+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,MXN,Binance,binance,103737,0.058893,120846.9093881361,108759.47567825273,,False,False,2026-08-27T16:51:44+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,SGD,OKX,okex,95659,0.196479,269458.33476168,305143.0524851689,,False,False,2026-08-27T16:09:01+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,EUR,MEXC,mxc,87472,0.081528,37558.197409343935,17216.253662191593,,False,False,2026-08-27T16:51:51+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,IDR,Indodax,indodax,86407,,,,,False,False,2026-08-27T16:47:38+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,SGD,Independent Reserve,independent_reserve,79802,0.26569,1082735.9109343777,392255.11230558075,,False,False,2026-08-27T16:49:05+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,INR,Coinbase Exchange,gdax,75889,1.350623,21728.914255062515,28135.195155651098,,False,False,2026-08-27T16:48:08+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,BRL,MEXC,mxc,54419,0.115652,9034.076921589105,1325.7488607790801,,False,False,2026-08-27T16:52:15+00:00,2026-08-27T16:48:31Z
usd-coin,USDC,TRY,OKX,okex,39561,0.041597,508547.5118181358,10901.68335427561,,False,False,2026-08-27T16:41:33+00:00,2026-08-27T16:48:31Z
