base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,72833916,0.011948,2412836.636426197,743311.7653478375,,False,False,2026-09-18T10:00:55+00:00,2026-09-18T10:02:58Z
tether,USDT,EUR,Kraken,kraken,66428378,0.011493,4454630.433758171,4980902.897530105,,False,False,2026-09-18T10:00:51+00:00,2026-09-18T10:02:58Z
tether,USDT,PHP,Coins.ph,coinspro,49880718,0.015931,6484000.601374053,6879137.953667231,,False,False,2026-09-18T10:00:57+00:00,2026-09-18T10:02:58Z
tether,USDT,BRL,Foxbit,foxbit,48948376,0.011948,10465125.047063265,3568579.2184398808,,False,False,2026-09-18T10:01:00+00:00,2026-09-18T10:02:58Z
tether,USDT,TRY,Binance,binance,37133289,0.020619,2343603.7284140657,412349.04053641687,,False,False,2026-09-18T10:00:55+00:00,2026-09-18T10:02:58Z
tether,USDT,EUR,Niza.io,niza-global,33214189,0.011493,2020228.7072933274,2091856.3867473614,,False,False,2026-09-18T10:00:53+00:00,2026-09-18T10:02:58Z
tether,USDT,THB,Bitkub,bitkub,22360047,0.030048,2110101.4523175727,773422.0273877226,,False,False,2026-09-18T10:00:58+00:00,2026-09-18T10:02:58Z
tether,USDT,EUR,Coinbase Exchange,gdax,19929597,0.011149,371173.4718102604,349227.4621962453,,False,False,2026-09-18T10:00:53+00:00,2026-09-18T10:02:58Z
tether,USDT,BRL,OKX,okex,16005068,0.011947,1949172.565481075,1139235.1341709872,,False,False,2026-09-18T10:00:53+00:00,2026-09-18T10:02:58Z
tether,USDT,ZAR,VALR,valr,15391051,0.010614,1266519.322135659,756411.3796101556,,False,False,2026-09-18T10:00:52+00:00,2026-09-18T10:02:58Z
tether,USDT,IDR,Indodax,indodax,8311884,,,,,False,False,2026-09-18T10:01:55+00:00,2026-09-18T10:02:58Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,8110936,0.012063,505752.9388631081,147344.09421411098,,False,False,2026-09-18T10:02:04+00:00,2026-09-18T10:02:58Z
tether,USDT,TRY,OKX,okex,6880731,0.0535,879833.6780819795,3847360.996257778,,False,False,2026-09-18T10:01:57+00:00,2026-09-18T10:02:58Z
