base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,75044323,0.011954,3193802.760352535,1350854.742755186,,False,False,2026-09-11T09:58:47+00:00,2026-09-11T10:00:49Z
tether,USDT,EUR,Kraken,kraken,73440141,0.011598,4653437.93178999,5526282.173899465,,False,False,2026-09-11T09:58:05+00:00,2026-09-11T10:00:49Z
tether,USDT,PHP,Coins.ph,coinspro,55948057,0.015954,3836023.9521484855,4521834.651128882,,False,False,2026-09-11T09:58:44+00:00,2026-09-11T10:00:49Z
tether,USDT,BRL,Foxbit,foxbit,40443376,0.011952,5326740.689979114,4187042.4877328975,,False,False,2026-09-11T09:58:48+00:00,2026-09-11T10:00:49Z
tether,USDT,EUR,Coinbase Exchange,gdax,39694626,0.01232,368389.8620455268,359866.7400660124,,False,False,2026-09-11T09:58:46+00:00,2026-09-11T10:00:49Z
tether,USDT,EUR,Niza.io,niza-global,36714051,0.011598,2290534.380573654,2290603.9038933646,,False,False,2026-09-11T09:58:51+00:00,2026-09-11T10:00:49Z
tether,USDT,TRY,Binance,binance,23638616,0.020619,4599654.311148173,2538686.0185313853,,False,False,2026-09-11T09:58:47+00:00,2026-09-11T10:00:49Z
tether,USDT,THB,Bitkub,bitkub,23243304,0.030266,1898225.3938931734,738292.7371358119,,False,False,2026-09-11T09:58:50+00:00,2026-09-11T10:00:49Z
tether,USDT,BRL,OKX,okex,17643678,0.011953,1910687.7667943626,1510032.9558185744,,False,False,2026-09-11T09:57:58+00:00,2026-09-11T10:00:49Z
tether,USDT,ZAR,VALR,valr,14811219,0.02899,1219567.2550668467,554729.437409582,,False,False,2026-09-11T09:58:47+00:00,2026-09-11T10:00:49Z
tether,USDT,IDR,Indodax,indodax,7340824,,,,,False,False,2026-09-11T09:58:45+00:00,2026-09-11T10:00:49Z
tether,USDT,TRY,Paribu,paribu,6710920,0.018555,1537162.3668034333,3170161.2077866066,,False,False,2026-09-11T09:58:53+00:00,2026-09-11T10:00:49Z
tether,USDT,TRY,OKX,okex,6438187,0.012062,1358112.1274664497,3103874.8549063853,,False,False,2026-09-11T09:57:58+00:00,2026-09-11T10:00:49Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,5547455,0.014435,332153.34754685144,230588.95300397987,,False,False,2026-09-11T09:59:39+00:00,2026-09-11T10:00:49Z
tether,USDT,THB,Bitazza,bitazza,4304206,0.030276,993145.1842324281,1002477.341000227,,False,False,2026-09-11T09:59:10+00:00,2026-09-11T10:00:49Z
tether,USDT,TRY,WhiteBIT,whitebit,3524846,0.020614,3164269.6058252393,229404.44693723595,,False,False,2026-09-11T09:59:52+00:00,2026-09-11T10:00:49Z
tether,USDT,EUR,OKX,okex,3346673,0.011597,1493257.3330056178,1690524.7471635188,,False,False,2026-09-11T09:59:41+00:00,2026-09-11T10:00:49Z
tether,USDT,EUR,CEX.IO,cex,3279778,0.016958,4534118.562538734,6092582.591818617,,False,False,2026-09-11T09:57:19+00:00,2026-09-11T10:00:49Z
tether,USDT,ARS,Bitso,bitso,3254212,0.064704,160614.7613694463,129364.24012059979,,False,False,2026-09-11T09:59:37+00:00,2026-09-11T10:00:49Z
tether,USDT,BRL,Bybit,bybit_spot,2878424,0.193095,68943.354269859,468704.08334607916,,False,False,2026-09-11T09:56:35+00:00,2026-09-11T10:00:49Z
tether,USDT,MXN,Bitso,bitso,2836581,0.0159,356110.5759615229,463380.83237304847,,False,False,2026-09-11T09:59:37+00:00,2026-09-11T10:00:49Z
tether,USDT,IDR,TokoCrypto,toko_crypto,2566491,0.015689,735146.6512609697,237905.8104979957,,False,False,2026-09-11T09:59:48+00:00,2026-09-11T10:00:49Z
