date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-08-09,2026-08-09T06:36:55.932087+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,0d826cb8d3df5c7c7de147e4214edc3d60ca8388bcfb9df68965dba95b58d018,1000,1000.0,1.0,16366.599999999999,16.3666,0.030549929277423615,0.030549929277423615,1,False
2026-08-09,2026-08-09T06:36:55.932087+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,0d826cb8d3df5c7c7de147e4214edc3d60ca8388bcfb9df68965dba95b58d018,5000,5000.0,1.0,81832.99999999999,16.3666,0.030549929277423615,0.030549929277423615,1,False
2026-08-09,2026-08-09T06:36:55.932087+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,0d826cb8d3df5c7c7de147e4214edc3d60ca8388bcfb9df68965dba95b58d018,10000,10000.0,1.0,163663.38569227,16.366338569227,0.190283761796195,1.252547100353274,4,False
2026-08-09,2026-08-09T06:36:55.932087+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,0d826cb8d3df5c7c7de147e4214edc3d60ca8388bcfb9df68965dba95b58d018,25000,25000.0,1.0,409131.97526099,16.3652790104396,0.8376726821923697,1.313646958907011,5,False
2026-08-09,2026-08-09T06:36:55.932087+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,0d826cb8d3df5c7c7de147e4214edc3d60ca8388bcfb9df68965dba95b58d018,50000,50000.0,1.0,818207.86250103,16.3641572500206,1.5230667115140317,2.4134444128764976,8,False
2026-08-09,2026-08-09T06:36:55.932087+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,0d826cb8d3df5c7c7de147e4214edc3d60ca8388bcfb9df68965dba95b58d018,100000,99999.99999999999,0.9999999999999999,1635984.4764665598,16.3598447646656,4.157989163573461,7.0570336629671715,11,False
2026-08-09,2026-08-09T06:36:56.179197+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,792a080b2aea4c8e57f1b50e107f83a40c7344293b53e627b22fb1fb815249c8,1000,1000.0,1.0,33130.0,33.13,1.5089784216093527,1.5089784216093527,1,False
2026-08-09,2026-08-09T06:36:56.179197+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,792a080b2aea4c8e57f1b50e107f83a40c7344293b53e627b22fb1fb815249c8,5000,5000.0,1.0,165650.0,33.13,1.5089784216093527,1.5089784216093527,1,False
2026-08-09,2026-08-09T06:36:56.179197+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,792a080b2aea4c8e57f1b50e107f83a40c7344293b53e627b22fb1fb815249c8,10000,10000.0,1.0,331300.0,33.13,1.5089784216093527,1.5089784216093527,1,False
2026-08-09,2026-08-09T06:36:56.179197+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,792a080b2aea4c8e57f1b50e107f83a40c7344293b53e627b22fb1fb815249c8,25000,25000.0,1.0,828250.0000000001,33.13,1.5089784216093527,1.5089784216093527,1,False
2026-08-09,2026-08-09T06:36:56.179197+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,792a080b2aea4c8e57f1b50e107f83a40c7344293b53e627b22fb1fb815249c8,50000,50000.0,1.0,1656500.0000000002,33.13,1.5089784216093527,1.5089784216093527,1,False
2026-08-09,2026-08-09T06:36:56.179197+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,792a080b2aea4c8e57f1b50e107f83a40c7344293b53e627b22fb1fb815249c8,100000,100000.0,1.0,3313000.0000000005,33.13,1.5089784216093527,1.5089784216093527,1,False
