id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
euro-coin,eurc,EURC,EUR,1.15,466328864,29196513,405124011.8165071,-0.2,2026-08-13T07:07:20.000Z
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,EUR,1.15,160813849,7360954,139700459.12,-0.2,2026-08-13T07:07:20.000Z
royal-euro,reur,Royal Euro,EUR,4.13,62008637,19804868,15000000.0,262.8,2026-06-29T19:55:10.000Z
brz,brz,Brazilian Digital,BRL,0.192261,55038969,17540.93,286272647.3056426,-0.4,2026-08-13T07:07:20.000Z
eurite,euri,Eurite,EUR,1.15,38159421,15403097,33139851.48990108,-0.2,2026-08-13T07:07:20.000Z
brla-digital-brla,brla,BRLA Digital BRLA,BRL,0.192144,34078849,407145,177361106.6626821,-0.3,2026-08-13T07:07:20.000Z
monerium-eur-money-2,eure,Monerium EUR emoney,EUR,1.15,31953684,87200,27781449.18836513,-0.6,2026-08-13T07:07:20.000Z
monerium-eur-money,eure,Monerium EUR emoney [OLD],EUR,1.15,26911440,737090,23353579.73367823,-0.2,2026-08-13T07:07:20.000Z
xsgd,xsgd,XSGD,SGD,0.780479,12226612,316211,15665550.179569,-0.1,2026-08-13T07:07:20.000Z
rupiah-token,idrt,Rupiah Token,IDR,5.646e-05,9816787,6.35,173856905811.0,3.3,2026-08-11T07:33:40.000Z
stablr-euro,eurr,StablR Euro,EUR,0.543536,9317861,223.27,17143032.563007,-16.2,2026-08-13T07:07:20.000Z
stasis-eurs,eurs,STASIS EURO,EUR,1.22,7189124,3.04,5907155.64,1.8,2026-08-13T07:07:20.000Z
bilira,tryb,BiLira,TRY,0.02027059,5853538,12.79,288771449.461652,-0.1,2026-08-13T07:07:20.000Z
quantoz-eurq,eurq,Quantoz EURQ,EUR,1.13,5194875,3371741,4613598.585709,-0.3,2026-08-13T07:07:20.000Z
zarp-stablecoin,zarp,ZARP Stablecoin,ZAR,0.061139,4523063,3117.54,73979922.21510787,0.0,2026-08-13T07:07:20.000Z
celo-euro,eurm,Mento Euro,EUR,2.6,3845558,16491.04,1476540.902510964,89.7,2026-08-13T07:07:20.000Z
pht-stablecoin,pht,PHT Stablecoin,PHP,0.01606543,3614912,18397.89,225011899.7613014,-0.2,2026-08-13T07:07:20.000Z
mxnb,mxnb,MXNB,MXN,0.058484,2908330,101994,49728858.55821,0.2,2026-08-13T07:07:20.000Z
vnx-euro,veur,VNX EURO,EUR,1.043,2884205,0.104,2764082.75105,260.7,2026-06-21T12:25:40.000Z
par-stablecoin,par,Parallel,EUR,1.22,2728565,234.79,2240894.0,-0.2,2026-08-13T07:07:20.000Z
brl1,brl1,BRL1,BRL,0.192716,2703986,597391,14030917.54,-0.3,2026-08-13T07:07:20.000Z
compliant-naira,cngn,Compliant Naira,NGN,0.00071604,1896669,2.96,2648849226.197958,-0.1,2026-08-13T07:07:20.000Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1678247,3.49,1455785.969283271,0.0,2026-08-03T23:52:30.000Z
ageur,eura,EURA,EUR,1.15,1631370,5668.69,1415972.191222609,-0.2,2026-08-13T07:07:20.000Z
brazilian-real,wbrl,Brazilian real,BRL,0.196062,1609688,1387.71,8210152.499999999,1.7,2026-08-13T07:07:20.000Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1124108,8928.66,983181.76,0.1,2026-07-31T11:00:20.000Z
idrx,idrx,IDRX,IDR,5.599e-05,1037693,66942,18534124233.14,0.0,2026-08-13T07:07:20.000Z
newrails-euro,eurw,Newrails Euro,EUR,1.15,665773,3430780,578524.7036,-0.1,2026-08-13T07:07:20.000Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,1.15,623234,312.96,541556.5405305573,0.4,2026-08-13T07:07:20.000Z
tether-eurt,eurt,Euro Tether,EUR,0.053809,223519,92.77,4153902.7318629995,6.8,2026-08-13T07:07:20.000Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.193173,218898,2910.54,1133171.640078628,0.0,2026-08-13T07:07:20.000Z
argentine-peso,wars,Argentine Peso,ARS,0.00063911,185982,1265.48,291000000.0,0.3,2026-08-13T07:07:20.000Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.15,184616,2992.08,160000.0,-0.1,2026-08-13T07:07:20.000Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00773851,164760,20.44,21290976.72519865,0.1,2026-08-13T07:07:20.000Z
colombian-peso,wcop,Colombian Peso,COP,0.00031408,86968,198.34,276898753.7968985,-0.4,2026-08-13T07:07:20.000Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073052,56599,9.94,77476873.2520525,0.0,2026-06-24T03:06:20.000Z
mexican-peso,wmxn,Mexican Peso,MXN,0.057857,56051,200.28,968788.6930900001,-0.5,2026-08-13T07:07:20.000Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.06137,49985,2.45,814488.263125136,0.9,2026-08-07T20:32:10.000Z
real-mxn,mxne,Real MXN,MXN,0.03063871,43783,4.22,1428994.67,-47.6,2026-08-10T02:06:40.000Z
puso,phpm,Mento Philippine Peso,PHP,0.0163379,26107,10.34,1597919.457950515,-0.1,2026-08-13T07:07:20.000Z
ccop,copm,Mento Colombian Peso,COP,0.00031846,21664,30.94,68025873.33367264,-0.1,2026-08-13T03:32:00.000Z
seur,seur,sEUR,EUR,0.01848619,18393.83,0.924309,995003.8666365609,0.7,2026-06-27T06:42:30.000Z
stablenaira,snr,StableNaira,NGN,0.0,3.9618e-14,14.94,27600988.77,-100.0,2026-07-23T17:18:30.000Z
real-usd,usdr,Real USD,BRL,0.436736,0.0,1359.37,0.0,-5.2,2026-08-13T07:07:20.000Z
