base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Foxbit,foxbit,94987786,0.011934,11610998.11722678,3601377.1792982835,,False,False,2026-09-02T09:44:55+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,Kraken,kraken,77269414,0.011578,3987381.8830710645,5084608.73057176,,False,False,2026-09-02T09:52:53+00:00,2026-09-02T09:54:40Z
tether,USDT,BRL,Binance,binance,67106833,0.011933,2507360.407227373,1449869.0688365595,,False,False,2026-09-02T09:53:00+00:00,2026-09-02T09:54:40Z
tether,USDT,PHP,Coins.ph,coinspro,54423091,0.015969,6248919.515842437,6704538.075252941,,False,False,2026-09-02T09:52:39+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,Niza.io,niza-global,38634707,0.011577,1823889.5425167826,2273059.950934954,,False,False,2026-09-02T09:52:41+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,Binance,binance,28121956,0.020747,5039670.020698051,4363500.056587012,,False,False,2026-09-02T09:53:00+00:00,2026-09-02T09:54:40Z
tether,USDT,ZAR,VALR,valr,23556510,0.011844,1675178.8799714716,967138.8678191738,,False,False,2026-09-02T09:52:00+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,Coinbase Exchange,gdax,23157521,0.013473,357207.6740143519,379701.87390879635,,False,False,2026-09-02T09:51:46+00:00,2026-09-02T09:54:40Z
tether,USDT,THB,Bitkub,bitkub,20648070,0.030066,2497040.612583865,720622.7423429644,,False,False,2026-09-02T09:52:37+00:00,2026-09-02T09:54:40Z
tether,USDT,BRL,OKX,okex,13446189,0.017736,1255654.6852243547,1063889.5984160053,,False,False,2026-09-02T09:52:46+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,CEX.IO,cex,10150403,0.023156,8121707.323375642,6081097.170269572,,False,False,2026-09-02T09:47:26+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,Bybit,bybit_spot,8876797,0.023151,111270.79139004629,4555029.129310185,,False,False,2026-09-02T09:52:43+00:00,2026-09-02T09:54:40Z
tether,USDT,IDR,Indodax,indodax,7714655,,,,,False,False,2026-09-02T09:52:42+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,Paribu,paribu,6518293,0.012075,262169.8637973608,2007397.396072766,,False,False,2026-09-02T09:52:50+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,OKX,okex,5909244,0.012074,1098641.8324142464,3170868.7804178596,,False,False,2026-09-02T09:52:48+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,5364052,0.016227,219819.18625309545,517094.53866470634,,False,False,2026-09-02T09:52:45+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,5248233,0.013473,1015852.9220499367,581460.6850096899,,False,False,2026-09-02T09:52:39+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,WhiteBIT,whitebit,4775912,0.020738,2766213.990827562,573347.161238282,,False,False,2026-09-02T09:52:39+00:00,2026-09-02T09:54:40Z
tether,USDT,MXN,Bitso,bitso,3902068,0.015881,264063.37748324085,159761.887119481,,False,False,2026-09-02T09:51:59+00:00,2026-09-02T09:54:40Z
tether,USDT,THB,Bitazza,bitazza,3317087,0.030057,1219499.827676789,1380937.2473318423,,False,False,2026-09-02T09:53:52+00:00,2026-09-02T09:54:40Z
tether,USDT,ARS,Bitso,bitso,3191388,0.050485,80051.05770642112,40575.04396711437,,False,False,2026-09-02T09:53:07+00:00,2026-09-02T09:54:40Z
tether,USDT,BRL,Bybit,bybit_spot,2721421,0.0116,176092.93331005858,3109057.2623104076,,False,False,2026-09-02T09:53:53+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,OKX,okex,2491173,0.011578,1546227.7246485087,2769777.6124081328,,False,False,2026-09-02T09:54:09+00:00,2026-09-02T09:54:40Z
tether,USDT,IDR,TokoCrypto,toko_crypto,2215844,0.01564,683837.7823757675,500682.35004437034,,False,False,2026-09-02T09:53:55+00:00,2026-09-02T09:54:40Z
tether,USDT,ARS,Binance,binance,2122430,0.016278,127083.85502743437,135739.73061413364,,False,False,2026-09-02T09:53:53+00:00,2026-09-02T09:54:40Z
tether,USDT,IDR,Binance,binance,2053158,0.01564,683907.8167488751,505656.7699161481,,False,False,2026-09-02T09:53:53+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,KuCoin,kucoin,1798101,0.150411,310502.41532501153,207093.58000920058,,False,False,2026-09-02T09:52:59+00:00,2026-09-02T09:54:40Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,1718934,0.011934,187894.7385575643,258760.75877318744,,False,False,2026-09-02T09:54:06+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,CoinTR,cointr,1666102,0.020743,5966115.419302059,6439151.816071156,,False,False,2026-09-02T09:54:07+00:00,2026-09-02T09:54:40Z
tether,USDT,UAH,WhiteBIT,whitebit,1503328,0.023095,18941.854680151235,19152.242260910567,,False,False,2026-09-02T09:53:45+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,WhiteBIT,whitebit,1066772,0.011577,7863045.475773572,7721948.794503268,,False,False,2026-09-02T09:53:45+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,Bitget,bitget,1017326,0.011574,3808725.67583676,4295403.380717228,,False,False,2026-09-02T09:53:53+00:00,2026-09-02T09:54:40Z
tether,USDT,MXN,Binance,binance,966906,0.058789,253619.70515258223,97217.8655393445,,False,False,2026-09-02T09:53:53+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,XBO.com,xbo_com,914545,0.038206,56525981.281932205,56499238.52532359,,False,False,2026-09-02T09:53:12+00:00,2026-09-02T09:54:40Z
tether,USDT,BRL,Bitso,bitso,877974,0.0174,100935.66997662175,37818.09310080671,,False,False,2026-09-02T09:53:07+00:00,2026-09-02T09:54:40Z
tether,USDT,INR,KoinBX,koinbazar,752889,0.012018,43754.866997260324,42832.838207080466,,False,False,2026-09-02T09:53:46+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,SAFEbit,bitci,638276,0.087451,2348378.1358699286,2247384.8969652667,,False,False,2026-09-02T09:54:03+00:00,2026-09-02T09:54:40Z
tether,USDT,INR,Koinpark,koinpark,614705,0.010011,6690683.133940256,3263164.75446671,,False,False,2026-09-02T09:40:48+00:00,2026-09-02T09:54:40Z
tether,USDT,INR,CoinDCX,coindcx,568190,0.01,10.237424840239298,34.69349529192206,,False,False,2026-09-02T09:54:43+00:00,2026-09-02T09:54:40Z
tether,USDT,ZAR,Binance,binance,559235,0.014753,92336.48751102292,128084.42971653421,,False,False,2026-09-02T09:54:58+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,Bybit,bybit_spot,466136,0.103648,241675.567562417,343618.5386858563,,False,False,2026-09-02T09:53:17+00:00,2026-09-02T09:54:40Z
tether,USDT,TRY,Bitexen,bitexen,441919,0.290839,90897.953268056,46466.09966760185,,False,False,2026-09-02T09:54:38+00:00,2026-09-02T09:54:40Z
tether,USDT,CLP,Buda,buda,387954,0.483184,166683.2641663548,323859.1362537835,,False,False,2026-09-02T09:01:08+00:00,2026-09-02T09:54:40Z
tether,USDT,SGD,Independent Reserve,independent_reserve,308294,0.094229,725512.617572723,555960.9994217162,,False,False,2026-09-02T09:51:52+00:00,2026-09-02T09:54:40Z
tether,USDT,SGD,OKX,okex,297025,0.01569,412430.6177952238,421742.5315399663,,False,False,2026-09-02T09:37:38+00:00,2026-09-02T09:54:40Z
tether,USDT,BRL,Bitget,bitget,276917,0.038513,378186.6611970984,641606.1669382055,,False,False,2026-09-02T09:54:02+00:00,2026-09-02T09:54:40Z
tether,USDT,EUR,Kanga Global,kanga,273314,0.51963,333023.87517932267,379529.06311887427,,False,False,2026-09-02T09:52:03+00:00,2026-09-02T09:54:40Z
