id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
euro-coin,eurc,EURC,EUR,1.15,455950644,31588632,395361103.0173361,0.3,2026-08-05T08:13:30.000Z
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,EUR,1.15,159376983,14233492,138150992.19,0.3,2026-08-05T08:13:30.000Z
royal-euro,reur,Royal Euro,EUR,4.13,62008637,19804868,15000000.0,262.8,2026-06-29T19:55:10.000Z
brz,brz,Brazilian Digital,BRL,0.193394,51615719,26007,266894396.8647369,-1.1,2026-08-05T08:13:30.000Z
eurite,euri,Eurite,EUR,1.15,38224852,2483751,33139851.48990108,0.3,2026-08-05T08:13:30.000Z
monerium-eur-money-2,eure,Monerium EUR emoney,EUR,1.16,34101587,632849,29516385.6281831,0.4,2026-08-05T08:13:30.000Z
brla-digital-brla,brla,BRLA Digital BRLA,BRL,0.19402,31269323,207714,161165508.0169924,-0.9,2026-08-05T08:13:30.000Z
monerium-eur-money,eure,Monerium EUR emoney [OLD],EUR,1.15,28991630,544394,25147626.57068094,0.2,2026-08-05T08:13:30.000Z
xsgd,xsgd,XSGD,SGD,0.78004,12196055,431230,15635242.029569,0.1,2026-08-05T08:13:30.000Z
stablr-euro,eurr,StablR Euro,EUR,0.700976,12016873,243.95,17143032.563007,31.7,2026-08-05T08:13:30.000Z
rupiah-token,idrt,Rupiah Token,IDR,5.501e-05,9562477,10.34,173856905811.0,-2.6,2026-08-05T08:13:30.000Z
stasis-eurs,eurs,STASIS EURO,EUR,1.21,7134141,510.61,5907155.64,0.6,2026-08-05T08:13:30.000Z
quantoz-eurq,eurq,Quantoz EURQ,EUR,1.13,6776002,3017941,6000000.0,1.4,2026-08-05T08:13:30.000Z
zarp-stablecoin,zarp,ZARP Stablecoin,ZAR,0.060456,4472507,5596.9,73979922.21510787,0.4,2026-08-05T08:13:30.000Z
pht-stablecoin,pht,PHT Stablecoin,PHP,0.01634791,3678479,19.09,225011899.7613014,0.4,2026-08-05T08:13:30.000Z
vnx-euro,veur,VNX EURO,EUR,1.043,2884205,0.104,2764082.75105,260.7,2026-06-21T12:25:40.000Z
par-stablecoin,par,Parallel,EUR,1.21,2714926,3226.8,2240894.0,-0.6,2026-08-05T08:13:30.000Z
brl1,brl1,BRL1,BRL,0.195026,2551531,814291,13083065.54,-0.8,2026-08-05T08:13:30.000Z
mxnb,mxnb,MXNB,MXN,0.05781,2023081,129808,34995561.76821,0.3,2026-08-05T08:13:30.000Z
bilira,tryb,BiLira,TRY,0.02109796,1798236,3922.28,85232722.478113,-0.2,2026-08-04T16:19:40.000Z
celo-euro,eurm,Mento Euro,EUR,1.15,1740637,483.02,1514193.73335427,0.0,2026-08-05T08:13:30.000Z
compliant-naira,cngn,Compliant Naira,NGN,0.00071659,1704449,2141.72,2378549226.197958,-0.3,2026-08-05T08:13:30.000Z
