base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,81843955,0.011926,3038305.900375708,2725981.665136218,,False,False,2026-09-25T10:30:54+00:00,2026-09-25T10:32:59Z
tether,USDT,PHP,Coins.ph,coinspro,49877438,0.015985,6191702.155527268,6478391.340075782,,False,False,2026-09-25T10:30:53+00:00,2026-09-25T10:32:59Z
tether,USDT,EUR,Kraken,kraken,47658846,0.011396,4091973.547424746,4266481.154321687,,False,False,2026-09-25T10:30:55+00:00,2026-09-25T10:32:59Z
tether,USDT,BRL,Foxbit,foxbit,39784264,0.011927,7034308.767802894,2936343.7311188695,,False,False,2026-09-25T10:30:52+00:00,2026-09-25T10:32:59Z
tether,USDT,TRY,Binance,binance,37802827,0.020475,2535693.8131774343,2387238.4798134784,,False,False,2026-09-25T10:30:54+00:00,2026-09-25T10:32:59Z
tether,USDT,THB,Bitkub,bitkub,34242476,0.030021,2387939.4690067284,1231481.9182941054,,False,False,2026-09-25T10:31:57+00:00,2026-09-25T10:32:59Z
tether,USDT,EUR,Niza.io,niza-global,23454958,0.011396,1926157.7183524806,2107583.572804221,,False,False,2026-09-25T10:31:53+00:00,2026-09-25T10:32:59Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,22038490,0.016838,868699.9859360083,1000855.1933796877,,False,False,2026-09-25T10:31:58+00:00,2026-09-25T10:32:59Z
tether,USDT,EUR,Coinbase Exchange,gdax,17515291,0.012279,374681.90565624606,339356.1962366541,,False,False,2026-09-25T10:31:52+00:00,2026-09-25T10:32:59Z
tether,USDT,BRL,OKX,okex,10990792,0.011926,1294361.8361600975,1378398.3443998082,,False,False,2026-09-25T10:31:15+00:00,2026-09-25T10:32:59Z
tether,USDT,ZAR,VALR,valr,10634846,0.010611,1009431.5988405303,765476.9556895281,,False,False,2026-09-25T10:31:18+00:00,2026-09-25T10:32:59Z
tether,USDT,IDR,Indodax,indodax,7462874,,,,,False,False,2026-09-25T10:31:57+00:00,2026-09-25T10:32:59Z
