date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-09-05,2026-09-05T09:31:05.808862+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,541df7441dc331e602c5cd08c3006f69a3edf9dab02bc9db38d0bb9a1b6b2770,1000,1000.0,1.0,16119.0,16.119,0.27916585243370484,0.27916585243370484,1,False
2026-09-05,2026-09-05T09:31:05.808862+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,541df7441dc331e602c5cd08c3006f69a3edf9dab02bc9db38d0bb9a1b6b2770,5000,5000.0,1.0,80595.0,16.119,0.27916585243370484,0.27916585243370484,1,False
2026-09-05,2026-09-05T09:31:05.808862+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,541df7441dc331e602c5cd08c3006f69a3edf9dab02bc9db38d0bb9a1b6b2770,10000,10000.0,1.0,161190.0,16.119,0.27916585243370484,0.27916585243370484,1,False
2026-09-05,2026-09-05T09:31:05.808862+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,541df7441dc331e602c5cd08c3006f69a3edf9dab02bc9db38d0bb9a1b6b2770,25000,25000.0,1.0,402929.6310024,16.117185240096,1.4049858425702055,4.931930059649536,7,False
2026-09-05,2026-09-05T09:31:05.808862+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,541df7441dc331e602c5cd08c3006f69a3edf9dab02bc9db38d0bb9a1b6b2770,50000,49999.99999999999,0.9999999999999999,805682.4287049999,16.1136485741,3.599022237110727,8.964325705902443,9,False
2026-09-05,2026-09-05T09:31:05.808862+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,541df7441dc331e602c5cd08c3006f69a3edf9dab02bc9db38d0bb9a1b6b2770,100000,100000.0,1.0,1610929.19393708,16.1092919393708,6.301741454702858,9.026362561997958,11,False
2026-09-05,2026-09-05T09:31:06.071583+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,359273e5eacff3198417a8b1f26971bff3ca46c587f7b66f8e1aa76aac77d6f4,1000,1000.0,1.0,32960.0,32.96,1.5167602002130742,1.5167602002130742,1,False
2026-09-05,2026-09-05T09:31:06.071583+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,359273e5eacff3198417a8b1f26971bff3ca46c587f7b66f8e1aa76aac77d6f4,5000,5000.0,1.0,164800.0,32.96,1.5167602002130742,1.5167602002130742,1,False
2026-09-05,2026-09-05T09:31:06.071583+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,359273e5eacff3198417a8b1f26971bff3ca46c587f7b66f8e1aa76aac77d6f4,10000,10000.0,1.0,329600.0,32.96,1.5167602002130742,1.5167602002130742,1,False
2026-09-05,2026-09-05T09:31:06.071583+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,359273e5eacff3198417a8b1f26971bff3ca46c587f7b66f8e1aa76aac77d6f4,25000,25000.0,1.0,824000.0,32.96,1.5167602002130742,1.5167602002130742,1,False
2026-09-05,2026-09-05T09:31:06.071583+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,359273e5eacff3198417a8b1f26971bff3ca46c587f7b66f8e1aa76aac77d6f4,50000,50000.0,1.0,1648000.0,32.96,1.5167602002130742,1.5167602002130742,1,False
2026-09-05,2026-09-05T09:31:06.071583+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,359273e5eacff3198417a8b1f26971bff3ca46c587f7b66f8e1aa76aac77d6f4,100000,100000.0,1.0,3296000.0,32.96,1.5167602002130742,1.5167602002130742,1,False
