date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,1000,1000.0,1.0,16300.4,16.3004,0.030673999796837492,0.030673999796837492,1,False
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,5000,5000.0,1.0,81502.0,16.3004,0.030673999796837492,0.030673999796837492,1,False
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,10000,10000.0,1.0,163004.0,16.3004,0.030673999796837492,0.030673999796837492,1,False
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,25000,25000.0,1.0,407510.0,16.3004,0.030673999796837492,0.030673999796837492,1,False
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,50000,50000.0,1.0,815020.0,16.3004,0.030673999796837492,0.030673999796837492,1,False
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,100000,100000.0,1.0,1630040.0,16.3004,0.030673999796837492,0.030673999796837492,1,False
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,1000,1000.0,1.0,33140.0,33.14,1.5085231558287227,1.5085231558287227,1,False
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,5000,5000.0,1.0,165700.0,33.14,1.5085231558287227,1.5085231558287227,1,False
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,10000,10000.0,1.0,331400.0,33.14,1.5085231558287227,1.5085231558287227,1,False
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,25000,25000.0,1.0,828500.0,33.14,1.5085231558287227,1.5085231558287227,1,False
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,50000,50000.0,1.0,1657000.0,33.14,1.5085231558287227,1.5085231558287227,1,False
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,100000,100000.0,1.0,3313807.5325,33.138075325,2.0892065168176543,4.525569467489499,2,False
