date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,threshold_bps,reference_mid,best_bid,best_ask,executable_stablecoin_usd,quote_proceeds,book_covers_threshold,depth_is_lower_bound,levels_used
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,10,16.300449999999998,16.3004,16.3005,713627.6929999997,11631446.13593438,True,False,36
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,50,16.300449999999998,16.3004,16.3005,847482.2847999998,13806048.13828248,True,False,47
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,100,16.300449999999998,16.3004,16.3005,855828.8908999998,13940923.470763851,True,False,60
2026-09-19,2026-09-19T09:53:12.475680+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,43be01eec7c06774134a00d27bcd3e3d197b8534bca68067d530456182517b8e,200,16.300449999999998,16.3004,16.3005,877083.0349999998,14281064.94703263,True,False,86
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,10,33.144999999999996,33.14,33.15,110803.13,3671664.8294,True,False,3
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,50,33.144999999999996,33.14,33.15,240697.00000000003,7961158.969800001,True,False,12
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,100,33.144999999999996,33.14,33.15,299650.09,9899876.6028,True,False,22
2026-09-19,2026-09-19T09:53:12.760315+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,d8becea38ada49b4bce5aef1a05f7e9d684253c55704c8e55e39d824d55c6f9e,200,33.144999999999996,33.14,33.15,460504.67000000004,15144916.555699999,True,False,49
