base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,71918668,0.011951,4300691.325593833,1399571.997173807,,False,False,2026-08-07T06:49:35+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,Kraken,kraken,59642872,0.01153,5258942.603382472,4609343.373492141,,False,False,2026-08-07T06:49:44+00:00,2026-08-07T06:51:52Z
tether,USDT,PHP,Coins.ph,coinspro,58975364,0.016439,6752008.980958393,6718887.660095868,,False,False,2026-08-07T06:49:35+00:00,2026-08-07T06:51:52Z
tether,USDT,BRL,Foxbit,foxbit,47127414,0.011951,9116323.06612433,3686914.154294089,,False,False,2026-08-07T06:49:33+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,Binance,binance,33216051,0.02103,2483798.737913219,1139992.1303519928,,False,False,2026-08-07T06:49:30+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,Niza.io,niza-global,29821436,0.01153,2191410.785293921,2298326.5276090405,,False,False,2026-08-07T06:49:31+00:00,2026-08-07T06:51:52Z
tether,USDT,ZAR,VALR,valr,22180045,0.030961,391964.71051920776,2564264.5495865964,,False,False,2026-08-07T06:49:30+00:00,2026-08-07T06:51:52Z
tether,USDT,BRL,OKX,okex,16574138,0.011949,1473534.817626845,981613.1033952131,,False,False,2026-08-07T06:49:30+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,SAFEbit,bitci,14001555,0.087451,2348378.1358699286,2247384.8969652667,,False,False,2026-08-07T06:49:43+00:00,2026-08-07T06:51:52Z
tether,USDT,THB,Bitkub,bitkub,11654788,0.030239,1373639.7852672634,1992224.9525849558,,False,False,2026-08-07T06:49:36+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,OKX,okex,8931218,0.023122,2884856.9055187125,1109857.8666636124,,False,False,2026-08-07T06:49:30+00:00,2026-08-07T06:51:52Z
tether,USDT,IDR,Indodax,indodax,8575347,,,,,False,False,2026-08-07T06:49:24+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,Bybit,bybit_spot,6441194,0.01153,2746955.7023549173,4573286.094962933,,False,False,2026-08-07T06:49:50+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,Paribu,paribu,6256180,0.012103,599437.1668067677,3345559.9663229515,,False,False,2026-08-07T06:49:46+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,5505382,0.015764,838198.8206291466,872342.0351210603,,False,False,2026-08-07T06:50:55+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,WhiteBIT,whitebit,4868360,0.021022,3709478.301626523,592853.2756071794,,False,False,2026-08-07T06:51:01+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,Coinbase Exchange,gdax,3815901,0.011153,337563.83625925524,342387.97803859034,,False,False,2026-08-07T06:48:40+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,3766967,0.012102,361045.5091300593,271533.1983796715,,False,False,2026-08-07T06:50:53+00:00,2026-08-07T06:51:52Z
tether,USDT,IDR,TokoCrypto,toko_crypto,2539000,0.011185,553569.4864924696,363972.01378313726,,False,False,2026-08-07T06:49:26+00:00,2026-08-07T06:51:52Z
tether,USDT,MXN,Bitso,bitso,2509724,0.01582,128391.68426750012,200080.72539926964,,False,False,2026-08-07T06:50:59+00:00,2026-08-07T06:51:52Z
tether,USDT,BRL,Bybit,bybit_spot,2361395,0.011951,1840572.2147939308,1642038.965795399,,False,False,2026-08-07T06:49:50+00:00,2026-08-07T06:51:52Z
tether,USDT,THB,Bitazza,bitazza,1960513,0.030239,1219830.858930947,1455538.753174507,,False,False,2026-08-07T06:50:25+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,OKX,okex,1884235,0.01153,1883113.16773157,1886912.218962593,,False,False,2026-08-07T06:50:16+00:00,2026-08-07T06:51:52Z
tether,USDT,IDR,Binance,binance,1820920,0.011189,557176.9822481404,343928.5813269844,,False,False,2026-08-07T06:49:35+00:00,2026-08-07T06:51:52Z
tether,USDT,ARS,Bitso,bitso,1612082,0.087267,213703.72366612754,138080.5178501299,,False,False,2026-08-07T06:49:39+00:00,2026-08-07T06:51:52Z
tether,USDT,ARS,Binance,binance,1474216,0.016323,143389.87580209548,229298.25526831753,,False,False,2026-08-07T06:49:35+00:00,2026-08-07T06:51:52Z
tether,USDT,UAH,WhiteBIT,whitebit,1359584,0.023073,20071.575699975947,18487.14315756117,,False,False,2026-08-07T06:51:01+00:00,2026-08-07T06:51:52Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,1271479,0.011951,121307.90900058347,385687.1634771649,,False,False,2026-08-07T06:50:58+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,XBO.com,xbo_com,1042468,0.023061,50075917.21455187,50800012.24901855,,False,False,2026-08-07T06:50:18+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,CoinTR,cointr,1028770,0.021022,5268247.670632025,3313278.39314093,,False,False,2026-08-07T06:50:19+00:00,2026-08-07T06:51:52Z
tether,USDT,BRL,Bitso,bitso,1002861,0.011951,72020.10341475485,48315.09720020825,,False,False,2026-08-07T06:49:39+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,KuCoin,kucoin,988332,0.07109,31220.1512857449,29773.952372857722,,False,False,2026-08-07T06:49:25+00:00,2026-08-07T06:51:52Z
tether,USDT,MXN,Binance,binance,881350,0.058072,345919.390394912,260621.2524634766,,False,False,2026-08-07T06:49:35+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,Bitget,bitget,814089,0.011523,519423.3492647652,2135519.0806165785,,False,False,2026-08-07T06:50:24+00:00,2026-08-07T06:51:52Z
tether,USDT,INR,CoinDCX,coindcx,711885,0.01,7.656229779650347,38.186627542947406,,False,False,2026-08-07T06:50:18+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,WhiteBIT,whitebit,697413,0.01153,12506450.33588167,10068762.825720198,,False,False,2026-08-07T06:51:01+00:00,2026-08-07T06:51:52Z
tether,USDT,INR,KoinBX,koinbazar,671534,0.011998,47096.974302694434,31521.731055583623,,False,False,2026-08-07T06:46:15+00:00,2026-08-07T06:51:52Z
tether,USDT,INR,Koinpark,koinpark,613706,0.010018,8640690.121420125,3181395.1807573675,,False,False,2026-08-07T06:50:10+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,Bitexen,bitexen,566860,0.305115,95649.36879032514,97622.83604388339,,False,False,2026-08-07T06:51:27+00:00,2026-08-07T06:51:52Z
tether,USDT,ZAR,Binance,binance,410185,0.060643,52682.614600412446,89930.99041385086,,False,False,2026-08-07T06:52:02+00:00,2026-08-07T06:51:52Z
tether,USDT,BRL,Bitget,bitget,341758,0.096974,188454.54394517865,420065.4909251101,,False,False,2026-08-07T06:51:20+00:00,2026-08-07T06:51:52Z
tether,USDT,SGD,OKX,okex,300979,0.163488,332228.4640120903,472120.9843446111,,False,False,2026-08-07T06:48:15+00:00,2026-08-07T06:51:52Z
tether,USDT,TRY,Bybit,bybit_spot,187401,0.042034,6190.075932043281,1448188.2745025759,,False,False,2026-08-07T06:40:03+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,Kanga Global,kanga,172172,0.517539,342122.99624238955,340431.72058524453,,False,False,2026-08-07T06:47:17+00:00,2026-08-07T06:51:52Z
tether,USDT,INR,Giottus,giottus,171602,0.181818,195740.98216613077,106498.3595275079,,False,False,2026-08-07T06:40:55+00:00,2026-08-07T06:51:52Z
tether,USDT,SGD,Independent Reserve,independent_reserve,153229,0.078125,821921.3168446436,450343.9814595059,,False,False,2026-08-07T06:50:00+00:00,2026-08-07T06:51:52Z
tether,USDT,THB,Orbix,tdax,145008,0.03023,73638.33191431848,86128.01720582899,,False,False,2026-08-07T06:48:26+00:00,2026-08-07T06:51:52Z
tether,USDT,IDR,Bittime,bittime,124345,0.015604,455574.3656022673,465708.015724372,,False,False,2026-08-07T06:52:07+00:00,2026-08-07T06:51:52Z
tether,USDT,CLP,Buda,buda,116472,0.394005,333747.6385280268,288990.30984467204,,False,False,2026-08-07T06:32:03+00:00,2026-08-07T06:51:52Z
tether,USDT,INR,WazirX,wazirx,105568,0.705645,45464.18708830304,33876.99600378413,,False,False,2026-08-07T06:52:53+00:00,2026-08-07T06:51:52Z
tether,USDT,EUR,CEX.IO,cex,79077,0.034586,7903554.090114094,4445060.646096664,,False,False,2026-08-07T06:19:46+00:00,2026-08-07T06:51:52Z
tether,USDT,INR,ZebPay,zebpay,56829,,,,,False,False,2026-08-07T06:54:35+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,EUR,Kraken,kraken,92446586,0.011523,9021477.054173956,5602077.408842433,,False,False,2026-08-07T06:55:07+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,EUR,Bit2Me,bit2me,90605949,0.011522,8738244.664061613,5719905.47053489,,False,False,2026-08-07T06:54:37+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,BRL,Foxbit,foxbit,49055933,0.025339,3999647.455987364,3724303.363028404,,False,False,2026-08-07T06:38:46+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,EUR,Niza.io,niza-global,46227979,0.011522,3369701.0686496007,2083338.0423777462,,False,False,2026-08-07T06:54:41+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,PHP,Coins.ph,coinspro,40234873,0.016431,4840911.790061806,4751280.889310777,,False,False,2026-08-07T06:54:36+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,EUR,Coinbase Exchange,gdax,24591836,0.011522,1564055.050733622,1848300.9817568206,,False,False,2026-08-07T06:54:43+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,EUR,Bitstamp by Robinhood,bitstamp,14458876,0.016914,1097589.7798896716,1778771.9664196775,,False,False,2026-08-07T06:53:19+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,BRL,Mercado Bitcoin,mercado_bitcoin,13588259,0.017797,149897.5149165512,128187.50632522797,,False,False,2026-08-07T06:54:52+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,EUR,OKX,okex,9787639,0.011522,2279827.962066315,3926507.176739671,,False,False,2026-08-07T06:54:13+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,TRY,SAFEbit,bitci,9521893,0.105086,535325.4435053444,688078.3318327536,,False,False,2026-08-07T06:54:54+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,BRL,Binance,binance,5257947,0.017528,166492.2947947772,626071.396362004,,False,False,2026-08-07T06:54:40+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,TRY,Binance,binance,2801867,0.021013,464980.327280055,108369.21885560043,,False,False,2026-08-07T06:54:40+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,EUR,Bitvavo,bitvavo,2239406,0.023047,570916.9303117045,305284.6613928934,,False,False,2026-08-07T06:54:38+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,BRL,OKX,okex,1763434,0.019495,378544.76353659836,398356.5230306136,,False,False,2026-08-07T06:37:20+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,ZAR,VALR,valr,940277,0.051539,176925.11971064156,202582.28655308805,,False,False,2026-08-07T06:54:36+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,TRY,CoinTR,cointr,899284,0.063025,165672.8054236799,5774.290554760853,,False,False,2026-08-07T06:54:29+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,EUR,Bybit,bybit_spot,543502,0.011522,5096246.545204094,2729872.436768193,,False,False,2026-08-07T06:54:57+00:00,2026-08-07T06:51:52Z
usd-coin,USDC,CLP,Buda,buda,415031,0.230595,255863.40055431306,370417.2137386224,,False,False,2026-08-07T06:54:26+00:00,2026-08-07T06:51:52Z
