base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,93750376,0.011923,3792922.045954031,4376717.128380647,,False,False,2026-09-26T10:12:40+00:00,2026-09-26T10:14:45Z
tether,USDT,PHP,Coins.ph,coinspro,74944652,0.016015,6309225.024436621,6648558.009436156,,False,False,2026-09-26T10:12:39+00:00,2026-09-26T10:14:45Z
tether,USDT,EUR,Kraken,kraken,44046012,0.01139,3305814.387140358,3332853.3349620565,,False,False,2026-09-26T10:12:35+00:00,2026-09-26T10:14:45Z
tether,USDT,BRL,Foxbit,foxbit,42136918,0.011923,10390821.257600762,2986408.4863855774,,False,False,2026-09-26T10:09:41+00:00,2026-09-26T10:14:45Z
tether,USDT,TRY,Binance,binance,32187681,0.020471,2820623.631327746,2331216.3649732196,,False,False,2026-09-26T10:12:40+00:00,2026-09-26T10:14:45Z
tether,USDT,THB,Bitkub,bitkub,22870499,0.029958,1894799.7272007866,1249615.5137062178,,False,False,2026-09-26T10:12:35+00:00,2026-09-26T10:14:45Z
tether,USDT,EUR,Niza.io,niza-global,22023006,0.01139,1637627.7702672102,1669583.4105001104,,False,False,2026-09-26T10:12:42+00:00,2026-09-26T10:14:45Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,17543857,0.017973,886369.8894452667,973027.2193703155,,False,False,2026-09-26T10:10:13+00:00,2026-09-26T10:14:45Z
tether,USDT,BRL,OKX,okex,13469042,0.011923,2188141.9437299566,1183252.2043638767,,False,False,2026-09-26T10:11:45+00:00,2026-09-26T10:14:45Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,9030859,0.043003,242173.80487505073,426549.80732331116,,False,False,2026-09-26T10:12:34+00:00,2026-09-26T10:14:45Z
tether,USDT,TRY,OKX,okex,8880390,0.27063,1795911.3102119453,505103.57774053694,,False,False,2026-09-26T10:12:42+00:00,2026-09-26T10:14:45Z
tether,USDT,EUR,Coinbase Exchange,gdax,7374497,0.012278,352405.5325866912,306648.84840229823,,False,False,2026-09-26T10:10:13+00:00,2026-09-26T10:14:45Z
tether,USDT,EUR,CEX.IO,cex,6527727,0.020503,4517333.081859795,2699322.664673276,,False,False,2026-09-26T10:09:36+00:00,2026-09-26T10:14:45Z
tether,USDT,TRY,Paribu,paribu,6263422,0.012049,328900.67015939066,2252406.02977277,,False,False,2026-09-26T10:12:40+00:00,2026-09-26T10:14:45Z
tether,USDT,ZAR,VALR,valr,5509946,0.010612,899650.496914052,607669.7847939428,,False,False,2026-09-26T10:13:55+00:00,2026-09-26T10:14:45Z
tether,USDT,TRY,Bybit,bybit_spot,5115468,0.020471,668812.1783138771,650540.8955561041,,False,False,2026-09-26T10:11:37+00:00,2026-09-26T10:14:45Z
tether,USDT,IDR,TokoCrypto,toko_crypto,3750382,0.015612,422261.00007256854,767412.981330907,,False,False,2026-09-26T10:14:04+00:00,2026-09-26T10:14:45Z
tether,USDT,ARS,Bitso,bitso,3641787,0.1077,158337.96781169923,74880.75115263194,,False,False,2026-09-26T10:13:05+00:00,2026-09-26T10:14:45Z
tether,USDT,EUR,OKX,okex,3599456,0.011392,857612.9897996779,1698044.8364673771,,False,False,2026-09-26T10:13:55+00:00,2026-09-26T10:14:45Z
tether,USDT,IDR,Indodax,indodax,3494107,,,,,False,False,2026-09-26T10:13:55+00:00,2026-09-26T10:14:45Z
tether,USDT,TRY,WhiteBIT,whitebit,3355956,0.040917,1813752.1860635413,277984.30176495254,,False,False,2026-09-26T10:13:00+00:00,2026-09-26T10:14:45Z
tether,USDT,EUR,XBO.com,xbo_com,3101426,0.051241,19141542.41698291,18926168.860049848,,False,False,2026-09-26T09:42:11+00:00,2026-09-26T10:14:45Z
tether,USDT,IDR,Binance,binance,2871361,0.015612,422234.0538843704,800931.7701799142,,False,False,2026-09-26T10:13:55+00:00,2026-09-26T10:14:45Z
tether,USDT,THB,Bitazza,bitazza,2567841,0.029958,1041237.1024977288,1192951.9154074742,,False,False,2026-09-26T10:12:58+00:00,2026-09-26T10:14:45Z
tether,USDT,MXN,Bitso,bitso,2489376,0.015657,322145.6665331757,219711.75711688324,,False,False,2026-09-26T10:13:54+00:00,2026-09-26T10:14:45Z
tether,USDT,EUR,Bybit,bybit_spot,2045485,0.011392,1934286.931881816,4245239.936282159,,False,False,2026-09-26T10:13:52+00:00,2026-09-26T10:14:45Z
tether,USDT,TRY,CoinTR,cointr,1722974,0.020467,3514896.1192138386,3629136.3996154997,,False,False,2026-09-26T10:13:48+00:00,2026-09-26T10:14:45Z
tether,USDT,BRL,Bybit,bybit_spot,1520144,0.092309,62947.649997105196,291511.4200088774,,False,False,2026-09-26T10:13:52+00:00,2026-09-26T10:14:45Z
tether,USDT,UAH,WhiteBIT,whitebit,1496662,0.023137,19741.68287875853,17327.04952682629,,False,False,2026-09-26T10:13:52+00:00,2026-09-26T10:14:45Z
tether,USDT,ARS,Binance,binance,1484007,0.016186,89983.71660928022,334825.10523036565,,False,False,2026-09-26T10:13:55+00:00,2026-09-26T10:14:45Z
tether,USDT,INR,Giottus,giottus,1335198,1.092012,5403.687850522592,50480.09873379914,,False,False,2026-09-26T10:10:21+00:00,2026-09-26T10:14:45Z
