date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-09-18,2026-09-18T10:12:51.556611+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,993b455c494794ee3654d35b022d21971bc4d888af9c847ad1af1c4fea9a8842,1000,1000.0,1.0,16290.207790569999,16.290207790569998,3.5237033925605843,3.5284840711946597,3,False
2026-09-18,2026-09-18T10:12:51.556611+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,993b455c494794ee3654d35b022d21971bc4d888af9c847ad1af1c4fea9a8842,5000,5000.000000000001,1.0000000000000002,81451.00779057,16.290201558114,3.5275279354674005,3.5284840711946597,3,False
2026-09-18,2026-09-18T10:12:51.556611+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,993b455c494794ee3654d35b022d21971bc4d888af9c847ad1af1c4fea9a8842,10000,10000.0,1.0,162902.00779056997,16.290200779057,3.528006003331585,3.5284840711946597,3,False
2026-09-18,2026-09-18T10:12:51.556611+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,993b455c494794ee3654d35b022d21971bc4d888af9c847ad1af1c4fea9a8842,25000,24999.999999999996,0.9999999999999999,407254.1954520099,16.2901678180804,3.54823248696734,3.5898490115637838,4,False
2026-09-18,2026-09-18T10:12:51.556611+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,993b455c494794ee3654d35b022d21971bc4d888af9c847ad1af1c4fea9a8842,50000,50000.0,1.0,814435.7537619501,16.288715075239,4.439707265300186,9.726343048424013,8,False
2026-09-18,2026-09-18T10:12:51.556611+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,993b455c494794ee3654d35b022d21971bc4d888af9c847ad1af1c4fea9a8842,100000,100000.0,1.0,1628440.75376195,16.2844075376195,7.083025156862099,9.726343048424013,8,False
2026-09-18,2026-09-18T10:12:51.788158+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,cde7d02b90f097df8cfa63553fed7f7bf11a5f06688279860d9988f786253367,1000,1000.0,1.0,33260.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-18,2026-09-18T10:12:51.788158+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,cde7d02b90f097df8cfa63553fed7f7bf11a5f06688279860d9988f786253367,5000,5000.0,1.0,166300.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-18,2026-09-18T10:12:51.788158+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,cde7d02b90f097df8cfa63553fed7f7bf11a5f06688279860d9988f786253367,10000,10000.0,1.0,332600.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-18,2026-09-18T10:12:51.788158+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,cde7d02b90f097df8cfa63553fed7f7bf11a5f06688279860d9988f786253367,25000,25000.0,1.0,831500.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-18,2026-09-18T10:12:51.788158+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,cde7d02b90f097df8cfa63553fed7f7bf11a5f06688279860d9988f786253367,50000,50000.0,1.0,1663000.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-18,2026-09-18T10:12:51.788158+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,cde7d02b90f097df8cfa63553fed7f7bf11a5f06688279860d9988f786253367,100000,100000.0,1.0,3326000.0,33.26,1.5030813167005164,1.5030813167005164,1,False
