coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,4803819,0.602947,47858.36364656566,47714.56547852687,,False,False,2026-08-06T08:09:20+00:00,usdc,2026-08-06T08:13:12Z
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,4113575,0.018663,465965.61811653036,521082.6687231638,,False,False,2026-08-06T08:08:43+00:00,usdc,2026-08-06T08:13:12Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,4108304,0.603468,9817.287774214195,9787.790150612454,,False,False,2026-08-06T08:11:06+00:00,usdc,2026-08-06T08:13:12Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,2884877,0.604531,2936.693853995208,2927.870083934579,,False,False,2026-08-06T08:06:58+00:00,usdc,2026-08-06T08:13:12Z
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,2501753,0.603162,13873.550504523817,13831.865185705206,,False,False,2026-08-06T08:11:06+00:00,l2-standard-bridged-weth-base,2026-08-06T08:13:12Z
eurc,EUR,EURC,USDC,Uniswap V3 (Ethereum),uniswap_v3,1232146,0.602797,103039.83257152332,102730.232785199,,False,False,2026-08-06T08:08:13+00:00,usdc,2026-08-06T08:13:12Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,817344,0.603705,12383.809761488179,12346.600608868714,,False,False,2026-08-06T08:09:47+00:00,usdc,2026-08-06T08:13:12Z
eurc,EUR,EURC,EURCV,Uniswap V3 (Ethereum),uniswap_v3,749233,0.602762,116186.08451038769,115836.98469102116,,False,False,2026-08-06T07:23:16+00:00,eur-coinvertible,2026-08-06T08:13:12Z
eurc,EUR,EURC,USDC,Orca,orca,668159,0.604112,7294.587682313358,7272.669917780883,,False,False,2026-08-06T08:10:46+00:00,usdc,2026-08-06T08:13:12Z
eurc,EUR,EURC,USDC,PancakeSwap V3 (Base),pancakeswap-v3-base,578917,0.604164,3829.270468355815,3817.7648079796872,,False,False,2026-08-06T08:11:10+00:00,usdc,2026-08-06T08:13:12Z
eurc,EUR,EURC,EUR,Kraken,kraken,458941,0.02,249558.5694769368,242150.19089371833,,False,False,2026-08-06T08:01:58+00:00,,2026-08-06T08:13:12Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,407188,0.603934,7032.4989272152225,7011.368650594473,,False,False,2026-08-06T08:05:12+00:00,coinbase-wrapped-btc,2026-08-06T08:13:12Z
eurc,EUR,EURC,EURE,Uniswap V3 (Ethereum),uniswap_v3,264642,0.62742,506.2285300566821,504.7074848373196,,False,False,2026-08-06T08:04:04+00:00,monerium-eur-money,2026-08-06T08:13:12Z
