id,symbol,name,peg_ccy,current_price,market_cap,total_volume,circulating_supply,price_change_percentage_24h,last_updated
euro-coin,eurc,EURC,EUR,1.15,454482292,25600797,393773944.4773181,-0.00758138304616006,2026-08-06T08:13:03.493Z
societe-generale-forge-eurcv,eurcv,EUR CoinVertible,EUR,1.15,159682828,12275937,138336016.36,0.0535128291271886,2026-08-06T08:13:04.513Z
brz,brz,Brazilian Digital,BRL,0.193902,56118587,87403,289412241.3290976,0.16587432525294693,2026-08-06T08:13:05.719Z
eurite,euri,Eurite,EUR,1.15,38230845,11565042,33139851.48990108,0.04655170549518916,2026-08-06T08:13:05.738Z
monerium-eur-money-2,eure,Monerium EUR emoney,EUR,1.16,32810733,812316,28407466.64946434,0.1395855620847054,2026-08-06T08:13:06.861Z
monerium-eur-money,eure,Monerium EUR emoney [OLD],EUR,1.15,27724603,652812,24017051.82196218,-0.007904608810486992,2026-08-06T08:13:03.064Z
brla-digital-brla,brla,BRLA Digital BRLA,BRL,0.194322,24317333,401430,125139272.9518682,0.07168776245876009,2026-08-06T08:13:05.744Z
royal-euro,reur,Royal Euro,EUR,1.14,17106643,6703456,15000000.0,,2026-06-29T19:54:20.702Z
xsgd,xsgd,XSGD,SGD,0.78048,12205707,359382,15635242.029569,0.008495130870836936,2026-08-06T08:13:04.014Z
rupiah-token,idrt,Rupiah Token,IDR,5.465e-05,9500546,7.1,173856905811.0,-0.7346140909045402,2026-08-06T08:12:53.700Z
stasis-eurs,eurs,STASIS EURO,EUR,1.2,7061393,3982.47,5907155.64,0.6203497185361044,2026-08-06T08:13:06.319Z
quantoz-eurq,eurq,Quantoz EURQ,EUR,1.13,5266783,3558870,4665807.487413,-1.8185809327353863,2026-08-06T08:13:06.339Z
zarp-stablecoin,zarp,ZARP Stablecoin,ZAR,0.060596,4482912,4980.33,73979922.21510787,0.25833180935964756,2026-08-06T08:13:03.734Z
pht-stablecoin,pht,PHT Stablecoin,PHP,0.01625085,3656635,10068.82,225011899.7613014,-0.5706148335934226,2026-08-06T08:07:10.894Z
par-stablecoin,par,Parallel,EUR,1.23,2748098,230.59,2240894.0,1.182969204867013,2026-08-06T08:13:03.376Z
brl1,brl1,BRL1,BRL,0.195058,2557393,720530,13110917.54,0.11758985919007481,2026-08-06T08:12:46.402Z
mxnb,mxnb,MXNB,MXN,0.057933,2024820,12173.91,34951274.76821,0.1636649116788782,2026-08-06T08:12:45.026Z
bilira,tryb,BiLira,TRY,0.02109551,1798028,3921.83,85232722.478113,,2026-08-04T16:27:15.312Z
celo-euro,eurm,Mento Euro,EUR,1.16,1759099,4408.92,1517326.512943683,0.8733056703273425,2026-08-06T08:12:43.797Z
compliant-naira,cngn,Compliant Naira,NGN,0.00071709,1741494,1716.47,2428549216.197958,0.07068695393665937,2026-08-06T08:12:33.397Z
decentralized-euro,deuro,Decentralized Euro,EUR,1.15,1693880,3.49,1469353.274291269,,2026-08-03T23:52:06.415Z
ageur,eura,EURA,EUR,1.15,1661908,3259.91,1442522.135434968,0.11039845118354001,2026-08-06T08:12:53.445Z
brazilian-real,wbrl,Brazilian real,BRL,0.195339,1568052,207.87,8027337.5,-0.5641668382309516,2026-08-06T08:13:01.373Z
stablr-euro,eurr,StablR Euro,EUR,0.074661,1279924,3.79,17143032.563007,-0.005202783869391561,2026-08-06T08:12:53.640Z
anchored-coins-eur,aeur,Anchored Coins AEUR,EUR,1.14,1123931,0.12987,983181.76,,2026-07-31T11:04:44.265Z
idrx,idrx,IDRX,IDR,5.6e-05,1037930,10199.82,18534124233.14,0.2076659981978864,2026-08-06T08:12:23.988Z
newrails-euro,eurw,Newrails Euro,EUR,1.15,846545,3869697,733432.3336,0.06588946386116397,2026-08-06T08:12:15.228Z
vnx-euro,veur,VNX EURO,EUR,0.299938,829055,0.086485,2764082.75105,,2026-06-21T12:27:09.732Z
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,EUR,0.581505,357660,221.07,615059.7509134937,-49.419124662771914,2026-08-06T08:12:12.351Z
celo-real-creal,brlm,Mento Brazilian Real,BRL,0.194891,214649,2443.33,1101379.563924875,0.29828386221230035,2026-08-06T08:12:27.232Z
tether-eurt,eurt,Euro Tether,EUR,0.050864,211285,1286.71,4153902.731863,-8.175836794286456,2026-08-06T08:13:09.574Z
argentine-peso,wars,Argentine Peso,ARS,0.00063701,185371,5955.19,291000000.0,0.34448327323805705,2026-08-06T08:12:07.067Z
token-teknoloji-a-s-euro,eurot,Token Teknoloji A.Ş. EURO,EUR,1.16,184827,3831.97,160000.0,0.06106877702592189,2026-08-06T08:07:14.899Z
celo-kenyan-shilling,kesm,Mento Kenyan Shilling,KES,0.00773688,164732,32.94,21291764.6662005,-0.010379228245681962,2026-08-06T08:12:27.427Z
colombian-peso,wcop,Colombian Peso,COP,0.00031094,86098,1055.27,276898753.7968985,0.5599650109978254,2026-08-06T08:12:07.340Z
real-mxn,mxne,Real MXN,MXN,0.057848,82665,337.05,1428994.67,-0.28253059852524104,2026-08-06T04:11:15.881Z
celo-nigerian-naira,ngnm,Mento Nigerian Naira,NGN,0.00073034,56584,9.94,79399532.03265035,,2026-06-24T03:01:04.835Z
mexican-peso,wmxn,Mexican Peso,MXN,0.058082,56269,198.22,968788.6930900001,0.651826110672,2026-08-06T08:12:07.317Z
celo-south-african-rand,zarm,Mento South African Rand,ZAR,0.060822,49544,2.18,814581.0282626793,-0.013739943374434509,2026-08-05T22:03:14.258Z
puso,phpm,Mento Philippine Peso,PHP,0.01643316,26206,18.39,1594686.906908685,0.09639062304824111,2026-08-06T08:12:27.324Z
ccop,copm,Mento Colombian Peso,COP,0.00031378,22028,37.8,70201977.66982722,0.6014691794336389,2026-08-06T05:11:34.589Z
seur,seur,sEUR,EUR,0.01847462,18382.32,0.923731,995003.8666365609,,2026-06-27T06:42:46.429Z
stablenaira,snr,StableNaira,NGN,0.0,2.87e-16,15.89,199695.18,,2026-07-23T17:16:49.816Z
real-usd,usdr,Real USD,BRL,0.461289,0.0,13.77,0.0,0.3786742103781074,2026-08-06T08:12:29.923Z
quantoz-eurd,eurd,Quantoz EURD,EUR,,,,0.0,,
euro-exchange-token,eurxt,Euro eXchange Token,EUR,,,,20020000.0,,
