date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-09-21,2026-09-21T11:15:51.531126+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,402efba5e23da3f327ef8e8df2b2d3d784affda78d447ac628e74a15689f7f38,1000,1000.0,1.0,16335.1,16.3351,0.030608840444479313,0.030608840444479313,1,False
2026-09-21,2026-09-21T11:15:51.531126+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,402efba5e23da3f327ef8e8df2b2d3d784affda78d447ac628e74a15689f7f38,5000,5000.0,1.0,81675.5,16.3351,0.030608840444479313,0.030608840444479313,1,False
2026-09-21,2026-09-21T11:15:51.531126+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,402efba5e23da3f327ef8e8df2b2d3d784affda78d447ac628e74a15689f7f38,10000,10000.0,1.0,163351.0,16.3351,0.030608840444479313,0.030608840444479313,1,False
2026-09-21,2026-09-21T11:15:51.531126+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,402efba5e23da3f327ef8e8df2b2d3d784affda78d447ac628e74a15689f7f38,25000,25000.0,1.0,408377.5,16.3351,0.030608840444479313,0.030608840444479313,1,False
2026-09-21,2026-09-21T11:15:51.531126+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,402efba5e23da3f327ef8e8df2b2d3d784affda78d447ac628e74a15689f7f38,50000,50000.0,1.0,816755.0,16.3351,0.030608840444479313,0.030608840444479313,1,False
2026-09-21,2026-09-21T11:15:51.531126+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,402efba5e23da3f327ef8e8df2b2d3d784affda78d447ac628e74a15689f7f38,100000,100000.0,1.0,1633510.0,16.3351,0.030608840444479313,0.030608840444479313,1,False
2026-09-21,2026-09-21T11:15:51.719003+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79abfe848d2187d6c6a451b3e7e76f30faf89f4b7e33df0933c895dc1742f124,1000,1000.0,1.0,33230.0,33.23,1.504438092373439,1.504438092373439,1,False
2026-09-21,2026-09-21T11:15:51.719003+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79abfe848d2187d6c6a451b3e7e76f30faf89f4b7e33df0933c895dc1742f124,5000,5000.0,1.0,166149.99999999997,33.23,1.504438092373439,1.504438092373439,1,False
2026-09-21,2026-09-21T11:15:51.719003+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79abfe848d2187d6c6a451b3e7e76f30faf89f4b7e33df0933c895dc1742f124,10000,10000.0,1.0,332299.99999999994,33.23,1.504438092373439,1.504438092373439,1,False
2026-09-21,2026-09-21T11:15:51.719003+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79abfe848d2187d6c6a451b3e7e76f30faf89f4b7e33df0933c895dc1742f124,25000,25000.0,1.0,830749.9999999999,33.23,1.504438092373439,1.504438092373439,1,False
2026-09-21,2026-09-21T11:15:51.719003+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79abfe848d2187d6c6a451b3e7e76f30faf89f4b7e33df0933c895dc1742f124,50000,50000.0,1.0,1661499.9999999998,33.23,1.504438092373439,1.504438092373439,1,False
2026-09-21,2026-09-21T11:15:51.719003+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79abfe848d2187d6c6a451b3e7e76f30faf89f4b7e33df0933c895dc1742f124,100000,100000.0,1.0,3322598.4605,33.225984605,2.712620731156745,4.513314277118097,2,False
