coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,1639333,0.018626,445326.6301056844,482493.4771195025,,False,False,2026-09-13T10:42:41+00:00,usdc,2026-09-13T10:44:50Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,1474091,0.603413,9731.016928306311,9701.778519367412,,False,False,2026-09-13T10:37:14+00:00,usdc,2026-09-13T10:44:50Z
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,1348641,0.603304,11784.242411078214,11748.834755209486,,False,False,2026-09-13T10:42:46+00:00,l2-standard-bridged-weth-base,2026-09-13T10:44:50Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,611646,0.602855,45124.07751104645,44988.494946451305,,False,False,2026-09-13T10:40:03+00:00,usdc,2026-09-13T10:44:50Z
eurc,EUR,EURC,USD,Kraken,kraken,384576,0.036229,182848.31886726,542323.9742553501,,False,False,2026-09-13T10:42:48+00:00,,2026-09-13T10:44:50Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,288129,0.602834,45916.808283572485,45778.84383158814,,False,False,2026-09-13T10:37:59+00:00,usdc,2026-09-13T10:44:50Z
eurc,EUR,EURC,USDC,Orca,orca,274119,0.603596,9375.864135625441,9347.692840500515,,False,False,2026-09-13T10:38:41+00:00,usdc,2026-09-13T10:44:50Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,209560,0.605002,2358.7909655252124,2351.7035978472472,,False,False,2026-09-13T10:37:15+00:00,usdc,2026-09-13T10:44:50Z
eurc,EUR,EURC,EUR,Kraken,kraken,170899,0.010001,259838.26246275756,229410.8562621821,,False,False,2026-09-13T10:41:57+00:00,,2026-09-13T10:44:50Z
eurc,EUR,EURC,EURCV,Uniswap V3 (Ethereum),uniswap_v3,164617,0.602776,116584.44857496687,116234.15180655457,,False,False,2026-09-13T10:42:41+00:00,eur-coinvertible,2026-09-13T10:44:50Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,112131,0.603731,6748.80866601471,6728.5307825127975,,False,False,2026-09-13T10:18:41+00:00,coinbase-wrapped-btc,2026-09-13T10:44:50Z
ethereum,EUR,ETH,EURC,Kanga Global,kanga,105618,0.398852,1002753.8367965567,219979.3048726095,,False,False,2026-09-13T10:39:50+00:00,eurc,2026-09-13T10:44:50Z
bitcoin,EUR,BTC,EURC,Kraken,kraken,99102,0.137441,70875.77168752623,90247.75231396453,,False,False,2026-09-13T09:34:03+00:00,eurc,2026-09-13T10:44:50Z
bitcoin,EUR,BTC,EURC,Kanga Global,kanga,74321,1.264536,736344.4622027145,159067.01558637738,,False,False,2026-09-13T10:41:57+00:00,eurc,2026-09-13T10:44:50Z
