coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,2584553,0.018613,358360.0857555917,567837.7645478274,,False,False,2026-09-06T09:46:56+00:00,usdc,2026-09-06T09:48:24Z
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,2394694,0.603155,13380.438438030891,13340.234753902574,,False,False,2026-09-06T09:44:36+00:00,l2-standard-bridged-weth-base,2026-09-06T09:48:24Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,1736028,0.603518,9944.84402519995,9914.963138280867,,False,False,2026-09-06T09:44:36+00:00,usdc,2026-09-06T09:48:24Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,1106891,0.60288,47656.52375242864,47513.33204488709,,False,False,2026-09-06T09:45:09+00:00,usdc,2026-09-06T09:48:24Z
eurc,EUR,EURC,USD,Kraken,kraken,554493,0.080903,89354.92635857001,530308.9406773701,,False,False,2026-09-06T09:46:57+00:00,,2026-09-06T09:48:24Z
eurc,EUR,EURC,USDC,Orca,orca,467219,0.603997,7636.717036805787,7613.771289478672,,False,False,2026-09-06T09:44:42+00:00,usdc,2026-09-06T09:48:24Z
eurc,EUR,EURC,EUR,Kraken,kraken,412430,0.010001,182353.06961116337,251141.08126755166,,False,False,2026-09-06T09:41:27+00:00,,2026-09-06T09:48:24Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,367069,0.602862,44956.48988591411,44821.41086535272,,False,False,2026-09-06T09:43:49+00:00,usdc,2026-09-06T09:48:24Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,202031,0.60342,7806.824695039787,7783.3678318332395,,False,False,2026-09-06T09:45:09+00:00,coinbase-wrapped-btc,2026-09-06T09:48:24Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,189941,0.609495,1292.5101932495415,1288.626638029532,,False,False,2026-09-06T09:46:51+00:00,usdc,2026-09-06T09:48:24Z
eurc,EUR,EURC,EUR,Bit2Me,bit2me,89416,0.02,116946.5946383506,57559.69749993032,,False,False,2026-09-06T09:45:12+00:00,,2026-09-06T09:48:24Z
ethereum,EUR,ETH,EURC,Kanga Global,kanga,87588,0.340543,482614.7614377274,1334976.9107032358,,False,False,2026-09-06T09:46:52+00:00,eurc,2026-09-06T09:48:24Z
eurc,EUR,EURC,USDT,PancakeSwap V3 (Base),pancakeswap-v3-base,73172,0.607756,1430.1157728200524,1425.818759455082,,False,False,2026-09-06T09:18:28+00:00,l2-standard-bridged-usdt-base,2026-09-06T09:48:24Z
bitcoin,EUR,BTC,EURC,Kanga Global,kanga,62459,1.289111,294189.0212845868,250930.91078607092,,False,False,2026-09-06T09:46:52+00:00,eurc,2026-09-06T09:48:24Z
bitcoin,EUR,BTC,EURC,Kraken,kraken,50889,0.010145,61295.16814501417,72073.22497717588,,False,False,2026-09-06T09:10:03+00:00,eurc,2026-09-06T09:48:24Z
ethereum,EUR,ETH,EURC,De¹,openocean_finance,48678,,,,,True,True,2026-09-03T12:45:45+00:00,eurc,2026-09-06T09:48:24Z
eurc,EUR,EURC,USDC,Kraken,kraken,41486,0.174744,253778.47530198717,160198.745611488,,True,False,2026-09-06T00:01:50+00:00,usdc,2026-09-06T09:48:24Z
eurc,EUR,EURC,USDC,Uniswap V3 (Avalanche),uniswap-v3-avalanche,41401,0.604633,4498.378200989987,4484.862098575265,,False,True,2026-09-06T09:33:06+00:00,usdc,2026-09-06T09:48:24Z
