date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-09-02,2026-09-02T10:04:35.849573+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,138da4853afa615068e8255e40bb937ee7851997fa4d30aea3d98a1943438587,1000,1000.0,1.0,16275.099999999999,16.2751,0.27648835216109724,0.27648835216109724,1,False
2026-09-02,2026-09-02T10:04:35.849573+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,138da4853afa615068e8255e40bb937ee7851997fa4d30aea3d98a1943438587,5000,5000.0,1.0,81375.49999999999,16.2751,0.27648835216109724,0.27648835216109724,1,False
2026-09-02,2026-09-02T10:04:35.849573+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,138da4853afa615068e8255e40bb937ee7851997fa4d30aea3d98a1943438587,10000,10000.0,1.0,162750.99999999997,16.2751,0.27648835216109724,0.27648835216109724,1,False
2026-09-02,2026-09-02T10:04:35.849573+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,138da4853afa615068e8255e40bb937ee7851997fa4d30aea3d98a1943438587,25000,25000.0,1.0,406877.49999999994,16.2751,0.27648835216109724,0.27648835216109724,1,False
2026-09-02,2026-09-02T10:04:35.849573+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,138da4853afa615068e8255e40bb937ee7851997fa4d30aea3d98a1943438587,50000,50000.0,1.0,813670.61883955,16.273412376791,1.3133953746558014,5.314720547078267,4,False
2026-09-02,2026-09-02T10:04:35.849573+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,138da4853afa615068e8255e40bb937ee7851997fa4d30aea3d98a1943438587,100000,100000.0,1.0,1627013.3637773,16.270133637773,3.3279134818786638,5.62192982725529,8,False
2026-09-02,2026-09-02T10:04:36.165506+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,521ac01eb6defab8a1149302659c1c707cdba87bcae89a8d6cde54fd4f4a19b6,1000,1000.0,1.0,33260.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-02,2026-09-02T10:04:36.165506+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,521ac01eb6defab8a1149302659c1c707cdba87bcae89a8d6cde54fd4f4a19b6,5000,5000.0,1.0,166300.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-02,2026-09-02T10:04:36.165506+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,521ac01eb6defab8a1149302659c1c707cdba87bcae89a8d6cde54fd4f4a19b6,10000,10000.0,1.0,332600.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-02,2026-09-02T10:04:36.165506+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,521ac01eb6defab8a1149302659c1c707cdba87bcae89a8d6cde54fd4f4a19b6,25000,25000.0,1.0,831500.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-02,2026-09-02T10:04:36.165506+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,521ac01eb6defab8a1149302659c1c707cdba87bcae89a8d6cde54fd4f4a19b6,50000,50000.0,1.0,1663000.0,33.26,1.5030813167005164,1.5030813167005164,1,False
2026-09-02,2026-09-02T10:04:36.165506+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,521ac01eb6defab8a1149302659c1c707cdba87bcae89a8d6cde54fd4f4a19b6,100000,100000.0,1.0,3326000.0,33.26,1.5030813167005164,1.5030813167005164,1,False
