base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,EUR,Kraken,kraken,65955559,0.011577,3294142.0220602574,3700803.489789184,,False,False,2026-08-29T11:45:31+00:00,2026-08-29T11:47:20Z
tether,USDT,BRL,Binance,binance,60899649,0.01192,3785208.292869244,1899110.8913117973,,False,False,2026-08-29T11:46:15+00:00,2026-08-29T11:47:20Z
tether,USDT,PHP,Coins.ph,coinspro,36652657,0.016044,1026620.6088155005,1336006.242677252,,False,False,2026-08-29T11:46:08+00:00,2026-08-29T11:47:20Z
tether,USDT,BRL,Foxbit,foxbit,36285644,0.01192,12876689.687468896,1246739.3693096798,,False,False,2026-08-29T11:44:58+00:00,2026-08-29T11:47:20Z
tether,USDT,EUR,Niza.io,niza-global,32977770,0.011577,1594054.001166096,1834968.858118537,,False,False,2026-08-29T11:46:08+00:00,2026-08-29T11:47:20Z
tether,USDT,TRY,Binance,binance,22241804,0.020751,5268205.035692267,1523381.9186695293,,False,False,2026-08-29T11:46:15+00:00,2026-08-29T11:47:20Z
tether,USDT,THB,Bitkub,bitkub,16978996,0.030285,2095455.6153964044,754465.4551416872,,False,False,2026-08-29T11:45:49+00:00,2026-08-29T11:47:20Z
tether,USDT,BRL,OKX,okex,14321684,0.01384,1769913.537301509,1180256.2830125373,,False,False,2026-08-29T11:46:03+00:00,2026-08-29T11:47:20Z
tether,USDT,EUR,Coinbase Exchange,gdax,12248746,0.011158,316491.08339303214,400349.1187088605,,False,False,2026-08-29T11:45:17+00:00,2026-08-29T11:47:20Z
tether,USDT,ZAR,VALR,valr,8691467,0.010617,552387.0153083451,918567.8167818252,,False,False,2026-08-29T11:46:09+00:00,2026-08-29T11:47:20Z
tether,USDT,EUR,Bybit,bybit_spot,7423198,0.023154,1120194.8386463735,4241493.998893679,,False,False,2026-08-29T11:45:58+00:00,2026-08-29T11:47:20Z
