date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-09-12,2026-09-12T09:44:19.516649+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,6c71f81942857f1d08014e11bff353fb38e8ffd06a0de5930e3626f310f10617,1000,999.9999999999999,0.9999999999999999,16170.409028309998,16.17040902831,3.3018386720862214,3.3074200578020463,4,False
2026-09-12,2026-09-12T09:44:19.516649+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,6c71f81942857f1d08014e11bff353fb38e8ffd06a0de5930e3626f310f10617,5000,5000.000000000001,1.0000000000000002,80852.00902831001,16.170401805662,3.3063037806602136,3.3074200578020463,4,False
2026-09-12,2026-09-12T09:44:19.516649+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,6c71f81942857f1d08014e11bff353fb38e8ffd06a0de5930e3626f310f10617,10000,9999.999999999998,0.9999999999999998,161704.00902830999,16.170400902831002,3.3068619192300197,3.3074200578020463,4,False
2026-09-12,2026-09-12T09:44:19.516649+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,6c71f81942857f1d08014e11bff353fb38e8ffd06a0de5930e3626f310f10617,25000,24999.999999999996,0.9999999999999999,404260.00902830996,16.1704003611324,3.3071968023734577,3.3074200578020463,4,False
2026-09-12,2026-09-12T09:44:19.516649+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,6c71f81942857f1d08014e11bff353fb38e8ffd06a0de5930e3626f310f10617,50000,50000.00000000001,1.0000000000000002,808520.0090283102,16.1704001805662,3.307308430088307,3.3074200578020463,4,False
2026-09-12,2026-09-12T09:44:19.516649+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,6c71f81942857f1d08014e11bff353fb38e8ffd06a0de5930e3626f310f10617,100000,100000.0,1.0,1617040.0090283102,16.170400090283103,3.3073642439440665,3.3074200578020463,4,False
2026-09-12,2026-09-12T09:44:19.784230+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79a6232d47e412f71a5b7d8615bcfd44fdd0f47e06dde8bdec218c9020622b34,1000,1000.0,1.0,33080.0,33.08,1.5112588786470038,1.5112588786470038,1,False
2026-09-12,2026-09-12T09:44:19.784230+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79a6232d47e412f71a5b7d8615bcfd44fdd0f47e06dde8bdec218c9020622b34,5000,5000.0,1.0,165400.0,33.08,1.5112588786470038,1.5112588786470038,1,False
2026-09-12,2026-09-12T09:44:19.784230+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79a6232d47e412f71a5b7d8615bcfd44fdd0f47e06dde8bdec218c9020622b34,10000,10000.0,1.0,330800.0,33.08,1.5112588786470038,1.5112588786470038,1,False
2026-09-12,2026-09-12T09:44:19.784230+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79a6232d47e412f71a5b7d8615bcfd44fdd0f47e06dde8bdec218c9020622b34,25000,25000.0,1.0,827000.0,33.08,1.5112588786470038,1.5112588786470038,1,False
2026-09-12,2026-09-12T09:44:19.784230+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79a6232d47e412f71a5b7d8615bcfd44fdd0f47e06dde8bdec218c9020622b34,50000,50000.0,1.0,1654000.0,33.08,1.5112588786470038,1.5112588786470038,1,False
2026-09-12,2026-09-12T09:44:19.784230+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,79a6232d47e412f71a5b7d8615bcfd44fdd0f47e06dde8bdec218c9020622b34,100000,100000.0,1.0,3308000.0,33.08,1.5112588786470038,1.5112588786470038,1,False
