base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,71012289,0.011932,2111068.672559623,1760115.0466190716,,False,False,2026-09-15T10:24:39+00:00,2026-09-15T10:26:09Z
tether,USDT,EUR,Kraken,kraken,57377118,0.011541,4235072.197236991,4155791.8157543936,,False,False,2026-09-15T10:24:41+00:00,2026-09-15T10:26:09Z
tether,USDT,PHP,Coins.ph,coinspro,54976051,0.04774,6398538.773044345,6728202.794982369,,False,False,2026-09-15T10:24:48+00:00,2026-09-15T10:26:09Z
tether,USDT,BRL,Foxbit,foxbit,38728882,0.011932,7809317.43798913,6102802.032071975,,False,False,2026-09-15T10:24:03+00:00,2026-09-15T10:26:09Z
tether,USDT,TRY,Binance,binance,29841003,0.020576,4452173.082270854,5115576.95063423,,False,False,2026-09-15T10:24:39+00:00,2026-09-15T10:26:09Z
tether,USDT,EUR,Coinbase Exchange,gdax,29279271,0.011542,332409.34757607855,80032.74843897104,,False,False,2026-09-15T10:24:09+00:00,2026-09-15T10:26:09Z
tether,USDT,EUR,Niza.io,niza-global,28688306,0.011541,2042985.961151262,1757350.830190854,,False,False,2026-09-15T10:24:47+00:00,2026-09-15T10:26:09Z
tether,USDT,THB,Bitkub,bitkub,24305257,0.030093,3668449.430291466,443616.2444711538,,False,False,2026-09-15T10:24:36+00:00,2026-09-15T10:26:09Z
tether,USDT,ZAR,VALR,valr,19685172,0.01918,932839.8982885414,1578827.7338869704,,False,False,2026-09-15T10:24:44+00:00,2026-09-15T10:26:09Z
tether,USDT,BRL,OKX,okex,14467784,0.011932,1620974.462232885,1416920.9284749073,,False,False,2026-09-15T10:24:38+00:00,2026-09-15T10:26:09Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,12721939,0.016924,1137177.4688709788,1043129.8904558886,,False,False,2026-09-15T10:23:59+00:00,2026-09-15T10:26:09Z
tether,USDT,IDR,Indodax,indodax,11304879,,,,,False,False,2026-09-15T10:24:38+00:00,2026-09-15T10:26:09Z
tether,USDT,TRY,OKX,okex,7709357,0.012057,1588502.3622367196,4236451.185910733,,False,False,2026-09-15T10:24:38+00:00,2026-09-15T10:26:09Z
tether,USDT,EUR,CEX.IO,cex,6127035,0.020766,5875608.375280545,6087531.7566020135,,False,False,2026-09-15T10:24:11+00:00,2026-09-15T10:26:09Z
tether,USDT,TRY,Paribu,paribu,4982536,0.012057,345469.37761629344,2855745.390882604,,False,False,2026-09-15T10:24:37+00:00,2026-09-15T10:26:09Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,4715855,0.014115,459984.94394087745,345767.5281527111,,False,False,2026-09-15T10:24:41+00:00,2026-09-15T10:26:09Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,4361742,0.011931,210638.7516087441,271409.43428756954,,False,False,2026-09-15T10:24:10+00:00,2026-09-15T10:26:09Z
tether,USDT,TRY,WhiteBIT,whitebit,4342517,0.020568,3352428.3466916806,534349.9518499606,,False,False,2026-09-15T10:24:44+00:00,2026-09-15T10:26:09Z
tether,USDT,THB,Bitazza,bitazza,4091229,0.030102,1725639.206730769,735836.3590745192,,False,False,2026-09-15T10:24:47+00:00,2026-09-15T10:26:09Z
tether,USDT,IDR,OSL Exchange,osl-exchange,3916428,0.0102,724273.355943375,1121640.7829323544,,False,False,2026-09-15T10:24:09+00:00,2026-09-15T10:26:09Z
tether,USDT,EUR,OKX,okex,3379432,0.011541,1188412.7769557468,1160927.852864171,,False,False,2026-09-15T10:24:38+00:00,2026-09-15T10:26:09Z
tether,USDT,MXN,Bitso,bitso,2921480,0.015831,246245.32820225722,823029.6799394957,,False,False,2026-09-15T10:24:01+00:00,2026-09-15T10:26:09Z
tether,USDT,IDR,TokoCrypto,toko_crypto,2475273,0.015666,740204.2648846715,394343.8295479867,,False,False,2026-09-15T10:24:50+00:00,2026-09-15T10:26:09Z
tether,USDT,ARS,Bitso,bitso,2235399,0.12606,227132.2461917851,55483.106068263,,False,False,2026-09-15T10:24:35+00:00,2026-09-15T10:26:09Z
