coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,6146724,0.603136,12927.657177130073,12888.813947285582,,False,False,2026-08-24T06:13:01+00:00,l2-standard-bridged-weth-base,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,4582812,0.603901,8886.995180236632,8860.292770690725,,False,False,2026-08-24T06:12:17+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,4376523,0.602891,49653.59360510903,49504.40137928019,,False,False,2026-08-24T06:13:57+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,3432014,0.018559,323751.3076632507,558562.4395505403,,False,False,2026-08-24T06:13:55+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Uniswap V3 (Ethereum),uniswap_v3,2711856,0.602926,69802.47059410796,69592.73781949533,,False,False,2026-08-24T06:13:08+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,2416009,0.60326,25335.956655116468,25259.830689351707,,False,False,2026-08-24T06:11:29+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Orca,orca,2065552,0.604293,7925.974602296388,7902.159733987284,,False,False,2026-08-24T06:13:56+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,2050072,0.606358,2418.86427640026,2411.596408776337,,False,False,2026-08-24T06:13:57+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,EURCV,Uniswap V3 (Ethereum),uniswap_v3,1451660,0.602778,117821.14262818129,117467.13001313891,,False,False,2026-08-24T05:50:25+00:00,eur-coinvertible,2026-08-24T06:16:01Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,812170,0.603385,7690.216219449653,7667.109725204557,,False,False,2026-08-24T06:13:57+00:00,coinbase-wrapped-btc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,735657,0.603396,17865.793379387873,17812.112723327667,,False,False,2026-08-24T05:45:57+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USD,Kraken,kraken,516666,0.034248,183186.4384928,887169.67900946,,False,False,2026-08-24T06:13:51+00:00,,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDT,Uniswap V3 (Ethereum),uniswap_v3,358004,0.608482,1133.7702908500933,1130.3636952547015,,False,False,2026-08-24T05:55:07+00:00,tether,2026-08-24T06:16:01Z
eurc,EUR,EURC,EURE,Uniswap V3 (Ethereum),uniswap_v3,259306,0.621145,880.1019231669968,877.4575150720303,,False,False,2026-08-24T06:08:14+00:00,monerium-eur-money,2026-08-24T06:16:01Z
usdc,EUR,USDC,EURC,De¹,openocean_finance,189792,,,,,True,False,2026-08-23T05:18:50+00:00,eurc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDT,HTX,huobi,177854,2.566289,16.626602892048723,319.8620339319891,,False,True,2026-08-24T06:13:56+00:00,tether,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDT,Uniswap V4 (Ethereum),uniswap-v4-ethereum,171945,0.612712,597.2910474831159,595.4963902514493,,False,False,2026-08-24T05:44:17+00:00,tether,2026-08-24T06:16:01Z
bitcoin,EUR,BTC,EURC,Kraken,kraken,163477,0.028845,55584.11853700708,125679.96241849237,,False,True,2026-08-24T05:57:07+00:00,eurc,2026-08-24T06:16:01Z
eurc,EUR,EURC,WETH,Alien Base V3,alien-base-v3,142998,0.607854,896.1402819103075,893.4476839812157,,False,False,2026-08-24T06:13:34+00:00,l2-standard-bridged-weth-base,2026-08-24T06:16:01Z
wrapped-bitcoin,EUR,WBTC,EURC,De¹,openocean_finance,138132,,,,,True,True,2026-08-23T19:33:48+00:00,eurc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Velodrome SlipStream (Optimism),velodrome-finance-slipstream,114967,0.605745,3504.165814835043,3493.6369837952134,,False,False,2026-08-24T06:12:15+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,EUR,Kraken,kraken,110918,0.010001,435413.6012906896,61954.84066717356,,False,False,2026-08-24T06:10:43+00:00,,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Pancakeswap Infinity CLMM (Base),pancakeswap-infinity-clmm-base,103776,0.615517,1537.5818490225656,1532.9619365087995,,False,False,2026-08-24T06:13:39+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,96926,0.60504,16950.63702391578,16899.706102642955,,False,False,2026-08-24T05:34:18+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,EUR0,Uniswap V3 (Ethereum),uniswap_v3,94405,0.604989,2217.9949614573015,2211.330638068975,,False,False,2026-08-24T06:06:22+00:00,usual-eur,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Uniswap V3 (Avalanche),uniswap-v3-avalanche,89171,0.604965,4490.184675276767,4476.693191630794,,False,False,2026-08-24T06:13:00+00:00,usdc,2026-08-24T06:16:01Z
ethereum,EUR,ETH,EURC,Kraken,kraken,88394,0.077973,85166.270290057,45391.41249981058,,False,True,2026-08-24T06:04:22+00:00,eurc,2026-08-24T06:16:01Z
ethereum,EUR,ETH,EURC,Kanga Global,kanga,75164,0.362219,204327.37360592943,306496.09659459005,,False,True,2026-08-24T06:09:36+00:00,eurc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,PancakeSwap V3 (Base),pancakeswap-v3-base,74833,0.608491,3132.3318397705157,3122.92024384603,,False,False,2026-08-24T06:13:34+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDT,PancakeSwap V3 (Base),pancakeswap-v3-base,73957,0.621398,1612.15519134503,1607.3112112035094,,False,False,2026-08-24T06:10:26+00:00,l2-standard-bridged-usdt-base,2026-08-24T06:16:01Z
eurc,EUR,EURC,EUR,Bit2Me,bit2me,67245,0.020002,256670.11466084333,34264.1452465683,,False,False,2026-08-24T06:10:40+00:00,,2026-08-24T06:16:01Z
eurc,EUR,EURC,WETH,De¹,openocean_finance,66889,,,,,True,False,2026-08-21T08:18:25+00:00,weth,2026-08-24T06:16:01Z
bitcoin,EUR,BTC,EURC,Kanga Global,kanga,65494,1.221439,499578.0848997503,407677.1149463085,,False,False,2026-08-24T06:12:47+00:00,eurc,2026-08-24T06:16:01Z
eurc,EUR,EURC,WETH,Aerodrome SlipStream,aerodrome-slipstream,61228,0.632074,437.73387679595515,436.41863480321535,,False,False,2026-08-24T06:13:57+00:00,l2-standard-bridged-weth-base,2026-08-24T06:16:01Z
eurc,EUR,EURC,VCNT,Uniswap V3 (Base),uniswap-v3-base,60200,0.618719,1214.5976596588353,1210.9482052050016,,False,False,2026-08-24T06:06:44+00:00,vicicoin,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Kraken,kraken,58889,0.010856,351905.56230939605,170310.0039368245,,False,False,2026-08-24T05:15:40+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Alien Base V3,alien-base-v3,57470,0.605901,2271.227528737085,2264.4032595196168,,False,False,2026-08-24T06:13:34+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,JPYC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,49866,0.606999,1991.9684978256287,1985.983307381307,,False,False,2026-08-24T02:16:11+00:00,jpycoin,2026-08-24T06:16:01Z
eurc,EUR,EURC,XLM,StellarTerm,stellar_term,41914,,,,,False,True,2026-08-24T06:13:59+00:00,stellar,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Uniswap V3 (Base),uniswap-v3-base,39589,0.609295,1512.1388571575485,1507.5953922140886,,False,False,2026-08-24T06:05:49+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Uniswap V4 (Base),uniswap-v4-base,38530,0.604244,3482.2328195647483,3471.7698897446667,,False,False,2026-08-24T06:05:11+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,WETH,PancakeSwap V3 (Base),pancakeswap-v3-base,35860,0.610013,647.9333431693982,645.9865229971274,,False,False,2026-08-24T06:13:34+00:00,l2-standard-bridged-weth-base,2026-08-24T06:16:01Z
eurc,EUR,EURC,WSOL,Raydium (CLMM),raydium-clmm,35429,0.632511,422.89691926794205,421.626257305718,,False,False,2026-08-24T06:13:36+00:00,wrapped-sol-2,2026-08-24T06:16:01Z
solana,EUR,SOL,EURC,Kraken,kraken,33298,0.099022,91012.09706316171,61454.72017437446,,False,False,2026-08-24T06:10:45+00:00,eurc,2026-08-24T06:16:01Z
monerium-eur-money,EUR,EURE,EURC,Uniswap V3 (Ethereum),uniswap_v3,30927,0.617924,301.3205218951356,300.4151558161572,,False,False,2026-08-24T06:08:14+00:00,eurc,2026-08-24T06:16:01Z
eurc,EUR,EURC,WSOL,Orca,orca,26204,0.643658,682.1745979118564,680.1248943702402,,False,False,2026-08-24T06:13:56+00:00,wrapped-sol-2,2026-08-24T06:16:01Z
eurc,EUR,EURC,PLN,Kanga Global,kanga,25800,0.852024,153740.65034200452,205526.4346163014,,False,False,2026-08-24T06:12:47+00:00,,2026-08-24T06:16:01Z
usdc,EUR,USDC,EURC,Raydium (CLMM),raydium-clmm,21782,0.607158,1219.003805918656,1215.3411124881425,,False,False,2026-08-24T06:13:36+00:00,eurc,2026-08-24T06:16:01Z
eurc,EUR,EURC,ETH,Uniswap V4 (Ethereum),uniswap-v4-ethereum,20468,0.603508,10143.239522805263,10112.76252463354,,False,True,2026-08-24T05:37:34+00:00,ethereum,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Supernova (CL),supernova-cl,20320,0.643874,326.28343035810576,325.3030591967889,,False,False,2026-08-24T04:08:25+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,WETH,Hydrex Integral,hydrex-integral,19677.27,0.640121,121.28070556021484,120.91629813068371,,False,False,2026-08-24T06:11:13+00:00,l2-standard-bridged-weth-base,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Kanga Global,kanga,19394.59,0.341064,162319.18373167407,175294.15432483997,,False,False,2026-08-24T06:13:59+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,De¹,openocean_finance,15196.49,,,,,True,False,2026-08-23T07:18:44+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,Pancakeswap V3 (Solana),pancakeswap-v3-solana,12757.73,0.657692,206.082018170642,205.46281152794265,,False,False,2026-08-24T06:13:46+00:00,usdc,2026-08-24T06:16:01Z
eurc,EUR,EURC,USDC,DefiTuna,fusion-amm,11231.02,0.699692,41.36432658007251,41.240040793197316,,False,False,2026-08-24T05:45:49+00:00,usdc,2026-08-24T06:16:01Z
