base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,PHP,Coins.ph,coinspro,37608454,0.016213,4161845.535199132,4209276.46406914,,False,False,2026-08-23T05:57:35+00:00,2026-08-23T06:00:00Z
tether,USDT,TRY,Binance,binance,29669072,0.020903,5763379.803231714,1024314.3759926888,,False,False,2026-08-23T05:57:47+00:00,2026-08-23T06:00:00Z
tether,USDT,BRL,Binance,binance,24032585,0.011939,6781959.535133767,905107.7905321529,,False,False,2026-08-23T05:57:47+00:00,2026-08-23T06:00:00Z
tether,USDT,EUR,Bybit,bybit_spot,22615048,0.035154,2068215.2677890682,4326551.147288017,,False,False,2026-08-23T05:57:34+00:00,2026-08-23T06:00:00Z
tether,USDT,THB,Bitkub,bitkub,20393615,0.030703,2953284.4289989797,1419209.690536072,,False,False,2026-08-23T05:58:40+00:00,2026-08-23T06:00:00Z
tether,USDT,EUR,Kraken,kraken,14944957,0.011719,3142445.610225648,4227059.872834152,,False,False,2026-08-23T05:58:59+00:00,2026-08-23T06:00:00Z
tether,USDT,EUR,Bitget,bitget,11164511,0.011966,9214.346414389163,64868.11621116562,,False,False,2026-08-23T05:58:59+00:00,2026-08-23T06:00:00Z
tether,USDT,EUR,OKX,okex,10088917,0.011718,803133.2908773185,1538457.9765366504,,False,False,2026-08-23T05:58:51+00:00,2026-08-23T06:00:00Z
tether,USDT,EUR,Niza.io,niza-global,7472218,0.011719,1346860.0540700771,2098297.3455397105,,False,False,2026-08-23T05:58:40+00:00,2026-08-23T06:00:00Z
tether,USDT,TRY,OKX,okex,7329736,0.062693,5711017.781448971,1337235.5555616196,,False,False,2026-08-23T05:58:15+00:00,2026-08-23T06:00:00Z
tether,USDT,TRY,WhiteBIT,whitebit,6973490,0.125287,3904830.606266685,848419.7453180307,,False,False,2026-08-23T05:55:50+00:00,2026-08-23T06:00:00Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,5722504,0.014178,541159.602572081,424323.32147966156,,False,False,2026-08-23T05:58:59+00:00,2026-08-23T06:00:00Z
tether,USDT,EUR,Coinbase Exchange,gdax,5411248,0.011172,327488.40574994165,114896.74756131746,,False,False,2026-08-23T05:45:59+00:00,2026-08-23T06:00:00Z
tether,USDT,TRY,Bybit,bybit_spot,4086763,0.020899,903382.375246183,485182.3302776638,,False,False,2026-08-23T05:58:11+00:00,2026-08-23T06:00:00Z
tether,USDT,IDR,Indodax,indodax,4020740,,,,,False,False,2026-08-23T05:58:42+00:00,2026-08-23T06:00:00Z
tether,USDT,TRY,Paribu,paribu,3821810,0.012088,368070.18326753116,1938587.5753442296,,False,False,2026-08-23T05:58:48+00:00,2026-08-23T06:00:00Z
tether,USDT,ZAR,VALR,valr,3473853,0.037771,454423.5722844637,382486.10903333477,,False,False,2026-08-23T05:56:25+00:00,2026-08-23T06:00:00Z
tether,USDT,EUR,WhiteBIT,whitebit,2627246,0.011719,8834788.564856343,6981996.159307405,,False,False,2026-08-23T05:58:41+00:00,2026-08-23T06:00:00Z
tether,USDT,BRL,OKX,okex,2563577,0.011938,1853160.468016969,1419991.4317002052,,False,False,2026-08-23T05:58:51+00:00,2026-08-23T06:00:00Z
tether,USDT,MXN,Bitso,bitso,2484683,0.015906,294249.6125258407,303849.8849863187,,False,False,2026-08-23T05:58:39+00:00,2026-08-23T06:00:00Z
tether,USDT,THB,Bitazza,bitazza,2207147,0.030703,519673.823416363,593160.6636788155,,False,False,2026-08-23T05:56:19+00:00,2026-08-23T06:00:00Z
tether,USDT,TRY,CoinTR,cointr,2034997,0.020903,4654961.171877448,1994139.2676126042,,False,False,2026-08-23T05:54:09+00:00,2026-08-23T06:00:00Z
tether,USDT,IDR,TokoCrypto,toko_crypto,1991352,0.028417,339408.18661684555,395327.50502895215,,False,False,2026-08-23T05:58:59+00:00,2026-08-23T06:00:00Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,1754800,0.015861,842065.4543048136,98883.20672897933,,False,False,2026-08-23T05:57:51+00:00,2026-08-23T06:00:00Z
tether,USDT,IDR,Binance,binance,1521211,0.015684,341106.83714772976,396048.9245883806,,False,False,2026-08-23T05:58:43+00:00,2026-08-23T06:00:00Z
tether,USDT,UAH,WhiteBIT,whitebit,1511301,0.023026,18125.049777107288,18625.5451205738,,False,False,2026-08-23T05:58:41+00:00,2026-08-23T06:00:00Z
