coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,5618330,0.01853,292914.4662061978,490944.9870193727,,False,False,2026-08-23T06:05:42+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,4969641,0.606459,10866.24589869091,10833.596511318827,,False,False,2026-08-23T06:05:38+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,3774977,0.603234,11684.513141867708,11649.405138664046,,False,False,2026-08-23T06:05:38+00:00,l2-standard-bridged-weth-base,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,3715128,0.603112,53370.053939428064,53209.695009455085,,False,False,2026-08-23T06:05:37+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Orca,orca,2051093,0.606017,7553.441550604574,7530.746017899228,,False,False,2026-08-23T06:05:41+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,1254199,0.610611,2420.0005771065084,2412.729295283949,,False,False,2026-08-23T06:05:37+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,1189035,0.605032,24189.931964335825,24117.24941448638,,False,False,2026-08-23T05:55:37+00:00,usdc,2026-08-23T06:07:54Z
ethereum,EUR,ETH,EURC,Kraken,kraken,1115959,0.029124,93905.21482261617,105164.97042640545,,False,False,2026-08-23T06:02:56+00:00,eurc,2026-08-23T06:07:54Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,1003889,0.603974,5711.67275305409,5694.511111582356,,False,False,2026-08-23T06:05:37+00:00,coinbase-wrapped-btc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USD,Kraken,kraken,948582,0.168984,48747.56784053,824776.24806321,,False,False,2026-08-23T06:05:28+00:00,,2026-08-23T06:07:54Z
eurc,EUR,EURC,EUR,Kraken,kraken,822126,0.020002,421033.9876580239,88714.83712345247,,False,False,2026-08-23T06:03:00+00:00,,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Uniswap V3 (Ethereum),uniswap_v3,649694,0.602965,72756.047004905,72537.43973386848,,False,False,2026-08-23T06:02:02+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Kraken,kraken,400153,0.198868,237268.90346840362,161338.9594810198,,False,False,2026-08-23T05:18:34+00:00,usdc,2026-08-23T06:07:54Z
usdc,EUR,USDC,EURC,De¹,openocean_finance,189988,,,,,False,False,2026-08-23T05:18:50+00:00,eurc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,159404,0.603559,18000.81059128744,17946.72425425017,,False,False,2026-08-23T05:50:26+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,156103,0.605309,17029.009917554828,16977.84351228985,,False,False,2026-08-23T05:37:45+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDC,Uniswap V3 (Avalanche),uniswap-v3-avalanche,140549,0.60493,4487.865202059502,4474.380687644695,,False,False,2026-08-23T06:05:25+00:00,usdc,2026-08-23T06:07:54Z
eurc,EUR,EURC,EURCV,Uniswap V3 (Ethereum),uniswap_v3,136645,0.602772,116862.09812323851,116510.9671120031,,False,False,2026-08-23T05:23:47+00:00,eur-coinvertible,2026-08-23T06:07:54Z
eurc,EUR,EURC,WETH,Alien Base V3,alien-base-v3,104634,0.608427,892.9037218985277,890.2208487357041,,False,False,2026-08-23T06:04:38+00:00,l2-standard-bridged-weth-base,2026-08-23T06:07:54Z
eurc,EUR,EURC,USDT,HTX,huobi,104247,2.541361,68.20123687578045,16.231456093754424,,False,True,2026-08-23T06:05:28+00:00,tether,2026-08-23T06:07:54Z
bitcoin,EUR,BTC,EURC,Kraken,kraken,97208,0.297994,72615.49984560658,145479.84306864627,,False,False,2026-08-23T06:00:30+00:00,eurc,2026-08-23T06:07:54Z
solana,EUR,SOL,EURC,Kraken,kraken,95211,0.21549,73590.02033122066,7716.900615681803,,False,False,2026-08-23T05:09:49+00:00,eurc,2026-08-23T06:07:54Z
