coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,10678559,0.018551,178070.2220967516,493672.2701205953,,False,False,2026-08-22T06:06:45+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,9094242,0.603177,11442.860581923142,11408.47866278868,,False,False,2026-08-22T06:06:07+00:00,l2-standard-bridged-weth-base,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,6556549,0.603721,14593.403868291269,14549.555634005452,,False,False,2026-08-22T06:06:07+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,6488309,0.602931,51066.57728890393,50913.139525833176,,False,False,2026-08-22T06:06:00+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,3852128,0.603259,9404.287217698089,9376.030520841454,,False,False,2026-08-22T06:06:00+00:00,coinbase-wrapped-btc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Orca,orca,3600444,0.605837,7545.5580512947545,7522.886205833854,,False,False,2026-08-22T06:06:48+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,2994926,0.605686,2422.262396980725,2414.9843191557625,,False,False,2026-08-22T06:06:00+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,2517501,0.603489,27352.204886242682,27270.02077766116,,False,False,2026-08-22T06:02:12+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USD,Kraken,kraken,1815665,0.261894,165722.32957945,877363.4981203501,,False,False,2026-08-22T06:06:53+00:00,,2026-08-22T06:08:33Z
eurc,EUR,EURC,EURCV,Uniswap V3 (Ethereum),uniswap_v3,1141559,0.602771,116336.45134858106,115986.899727811,,False,False,2026-08-22T05:32:40+00:00,eur-coinvertible,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Uniswap V3 (Ethereum),uniswap_v3,906790,0.602918,74686.35083760801,74461.94365755348,,False,False,2026-08-22T06:06:04+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,EUR,Kraken,kraken,868294,0.019994,215957.91723686055,354413.3517666433,,False,False,2026-08-22T06:04:17+00:00,,2026-08-22T06:08:33Z
bitcoin,EUR,BTC,EURC,Kraken,kraken,744302,0.046328,60725.22217778114,51534.08656124588,,False,False,2026-08-22T06:06:59+00:00,eurc,2026-08-22T06:08:33Z
eurc,EUR,EURC,WETH,Alien Base V3,alien-base-v3,305906,0.607938,897.611747217694,894.9147280338954,,False,False,2026-08-22T06:06:36+00:00,l2-standard-bridged-weth-base,2026-08-22T06:08:33Z
ethereum,EUR,ETH,EURC,Kraken,kraken,268212,0.492323,55683.93283976999,30915.194542739388,,False,True,2026-08-22T06:03:40+00:00,eurc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Kraken,kraken,259214,0.295974,260588.42710041616,180272.70596227606,,False,False,2026-08-22T05:59:55+00:00,usdc,2026-08-22T06:08:33Z
usdc,EUR,USDC,EURC,De¹,openocean_finance,249605,,,,,False,False,2026-08-22T05:25:10+00:00,eurc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,227757,0.603414,18100.342663073203,18045.95726588232,,False,False,2026-08-22T06:06:47+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,PancakeSwap V3 (Base),pancakeswap-v3-base,195179,0.609229,3164.771995810448,3155.2629282079943,,False,False,2026-08-22T06:04:23+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDT,HTX,huobi,185224,2.344616,16.62409189962773,497.11495075167085,,False,True,2026-08-22T06:06:51+00:00,tether,2026-08-22T06:08:33Z
eurc,EUR,EURC,EUR,Bit2Me,bit2me,167895,0.039984,104240.75650814647,172590.59904991707,,False,False,2026-08-22T06:04:24+00:00,,2026-08-22T06:08:33Z
eurc,EUR,EURC,XLM,StellarTerm,stellar_term,162103,,,,,False,False,2026-08-22T06:06:45+00:00,stellar,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Pancakeswap Infinity CLMM (Base),pancakeswap-infinity-clmm-base,160359,0.627349,1502.9057094779673,1498.389987015035,,False,False,2026-08-22T06:05:11+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,De¹,openocean_finance,151710,,,,,False,False,2026-08-22T05:19:03+00:00,usdc,2026-08-22T06:08:33Z
bitcoin,EUR,BTC,EURC,Kanga Global,kanga,141721,1.325817,111725.84973043215,203340.8088562696,,False,False,2026-08-22T06:04:54+00:00,eurc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDT,PancakeSwap V3 (Base),pancakeswap-v3-base,131745,0.624521,1614.8304493067965,1609.9784309214954,,False,False,2026-08-22T06:04:23+00:00,l2-standard-bridged-usdt-base,2026-08-22T06:08:33Z
usdc,EUR,USDC,EURC,Raydium (CLMM),raydium-clmm,131681,0.607128,1217.9858052098384,1214.3261705265495,,False,False,2026-08-22T06:06:08+00:00,eurc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Velodrome SlipStream (Optimism),velodrome-finance-slipstream,120998,0.605915,3587.112355781725,3576.334298489168,,False,False,2026-08-22T06:06:37+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Alien Base V3,alien-base-v3,114816,0.606001,2279.1985422786297,2272.3503228660993,,False,False,2026-08-22T06:06:36+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,WSOL,Raydium (CLMM),raydium-clmm,109437,0.632836,422.82409673789545,421.5536535827015,,False,False,2026-08-22T06:06:08+00:00,wrapped-sol-2,2026-08-22T06:08:33Z
solana,EUR,SOL,EURC,Kraken,kraken,108084,0.136731,64991.79070614111,58875.26405455039,,False,True,2026-08-22T05:54:01+00:00,eurc,2026-08-22T06:08:33Z
eurc,EUR,EURC,EUR0,Uniswap V3 (Ethereum),uniswap_v3,105337,0.60621,2122.446688128235,2116.069454928898,,False,False,2026-08-21T23:40:50+00:00,usual-eur,2026-08-22T06:08:33Z
eurc,EUR,EURC,BRL,Mercado Bitcoin,mercado_bitcoin,103416,0.267702,2185.2943506469496,13830.454258231346,,False,False,2026-08-22T03:02:47+00:00,,2026-08-22T06:08:33Z
eurc,EUR,EURC,EURE,Uniswap V3 (Ethereum),uniswap_v3,98823,0.626063,853.6805438185675,851.1155230168109,,False,False,2026-08-22T04:39:08+00:00,monerium-eur-money,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Uniswap V4 (Base),uniswap-v4-base,91081,0.604278,3592.3422404559706,3581.5484691318857,,False,False,2026-08-22T06:04:59+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,VCNT,Uniswap V3 (Base),uniswap-v3-base,84989,0.621837,1176.1308664757853,1172.5969917026719,,False,False,2026-08-22T05:45:23+00:00,vicicoin,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Uniswap V3 (Base),uniswap-v3-base,83733,0.610921,1501.3305315503053,1496.8195419633655,,False,False,2026-08-22T06:05:11+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,WETH,PancakeSwap V3 (Base),pancakeswap-v3-base,80491,0.610055,649.6754142539005,647.7233597482455,,False,False,2026-08-22T06:05:53+00:00,l2-standard-bridged-weth-base,2026-08-22T06:08:33Z
ethereum,EUR,ETH,EURC,Kanga Global,kanga,80427,0.293078,74429.74379414177,122161.91783108954,,False,False,2026-08-22T06:04:54+00:00,eurc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Kanga Global,kanga,77250,0.179395,126419.46014703851,111476.90901742625,,False,False,2026-08-22T06:03:28+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,WETH,Aerodrome SlipStream,aerodrome-slipstream,76079,0.634035,470.2372434660646,468.82433986882927,,False,False,2026-08-22T06:06:00+00:00,l2-standard-bridged-weth-base,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Uniswap V3 (Avalanche),uniswap-v3-avalanche,72335,0.604882,4470.784298256925,4457.351106170925,,False,False,2026-08-22T06:05:55+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,PLN,Kanga Global,kanga,72172,0.897769,119514.19270967956,74590.6510576332,,False,False,2026-08-22T06:06:54+00:00,,2026-08-22T06:08:33Z
eurc,EUR,EURC,WETH,De¹,openocean_finance,66889,,,,,True,False,2026-08-21T08:18:25+00:00,weth,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDT,Uniswap V3 (Ethereum),uniswap_v3,66044,0.686171,261.70900179430544,260.92265491259417,,False,False,2026-08-22T06:06:04+00:00,tether,2026-08-22T06:08:33Z
eurc,EUR,EURC,ETH,Uniswap V4 (Ethereum),uniswap-v4-ethereum,64022,0.603515,10122.360931483845,10091.946666405243,,False,False,2026-08-22T05:35:35+00:00,ethereum,2026-08-22T06:08:33Z
eurc,EUR,EURC,WSOL,Orca,orca,54021,0.646142,673.1811779566071,671.1584965949284,,False,False,2026-08-22T06:06:48+00:00,wrapped-sol-2,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Bybit EU,bybit-eu,49149,0.102424,206566.41483759967,217707.73696069885,,False,False,2026-08-22T06:04:55+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,EUR,Bybit EU,bybit-eu,44684,0.109901,134633.0073125438,227335.70168885778,,False,False,2026-08-22T06:01:24+00:00,,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,30361,0.604952,17236.314829798896,17184.525543508855,,False,False,2026-08-22T05:55:19+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Pancakeswap V3 (Solana),pancakeswap-v3-solana,30267,0.661006,205.80090169776025,205.18253971481784,,False,False,2026-08-22T06:06:08+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,DefiTuna,fusion-amm,27764,0.775331,86.71949753467483,86.45893482570253,,False,False,2026-08-22T05:39:02+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,WSOL,Orca,orca,21596,0.610033,1069.0657916738485,1065.853611176184,,False,True,2026-08-22T06:02:53+00:00,wrapped-sol-2,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Supernova (CL),supernova-cl,17214.16,0.663488,331.32188354378474,330.326373537705,,False,False,2026-08-22T05:44:46+00:00,usdc,2026-08-22T06:08:33Z
eurc,EUR,EURC,USDC,Quickswap V4 (Base),quickswap-v4-base,16930.59,0.60742,1651.2718942110769,1646.3103816304324,,False,False,2026-08-22T06:04:53+00:00,usdc,2026-08-22T06:08:33Z
