base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,84258714,0.011935,3451030.6995077343,972983.4163342736,,False,False,2026-08-22T05:58:32+00:00,2026-08-22T06:00:44Z
tether,USDT,BRL,Foxbit,foxbit,84135642,0.011935,804686.3262682854,1380443.2419141543,,False,False,2026-08-22T05:56:44+00:00,2026-08-22T06:00:44Z
tether,USDT,TRY,Binance,binance,68330961,0.020956,2660348.644024856,259373.66844044536,,False,False,2026-08-22T05:58:32+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,Kraken,kraken,62461004,0.011697,2993805.7987281014,2857711.0327534457,,False,False,2026-08-22T05:58:41+00:00,2026-08-22T06:00:44Z
tether,USDT,PHP,Coins.ph,coinspro,49261090,0.016215,6761158.949294431,6563103.567337979,,False,False,2026-08-22T05:58:41+00:00,2026-08-22T06:00:44Z
tether,USDT,THB,Bitkub,bitkub,40613274,0.030893,1928310.2915067172,1799268.6398493329,,False,False,2026-08-22T05:58:42+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,Niza.io,niza-global,31230502,0.011697,1443220.8082140856,1407168.0873295958,,False,False,2026-08-22T05:58:38+00:00,2026-08-22T06:00:44Z
tether,USDT,ZAR,VALR,valr,23013235,0.01062,498526.75481892575,946340.0019514395,,False,False,2026-08-22T05:58:33+00:00,2026-08-22T06:00:44Z
tether,USDT,TRY,OKX,okex,16457929,0.039966,2978490.281550573,1158570.1419542646,,False,False,2026-08-22T05:58:31+00:00,2026-08-22T06:00:44Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,15899114,0.073408,594470.6038842254,522677.7383889838,,False,False,2026-08-22T05:58:40+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,Coinbase Exchange,gdax,15256313,0.012339,355584.7255323523,87408.93112427005,,False,False,2026-08-22T05:57:57+00:00,2026-08-22T06:00:44Z
tether,USDT,TRY,Bybit,bybit_spot,14990339,0.104668,763939.3281470028,545378.3926491428,,False,False,2026-08-22T05:57:55+00:00,2026-08-22T06:00:44Z
tether,USDT,BRL,OKX,okex,14667245,0.013871,1961326.174854615,1091385.812600091,,False,False,2026-08-22T05:58:31+00:00,2026-08-22T06:00:44Z
tether,USDT,IDR,Indodax,indodax,10603188,,,,,False,False,2026-08-22T05:58:43+00:00,2026-08-22T06:00:44Z
tether,USDT,TRY,Paribu,paribu,10508721,0.270497,284924.934693905,2514544.1564050275,,False,False,2026-08-22T05:58:28+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,OKX,okex,10356027,0.0117,970943.4198583158,477224.54728633503,,False,False,2026-08-22T05:58:31+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,CEX.IO,cex,8906818,0.03508,3756663.5403800663,3149228.2266057343,,False,False,2026-08-22T05:45:21+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,Bybit,bybit_spot,8646316,0.035088,2578656.097020556,4179755.1681768284,,False,False,2026-08-22T05:59:37+00:00,2026-08-22T06:00:44Z
tether,USDT,TRY,WhiteBIT,whitebit,7431989,0.083998,2731140.4213986415,501786.3590513722,,False,False,2026-08-22T05:59:27+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,6436173,0.01117,707739.557061569,557806.6472245597,,False,False,2026-08-22T05:57:37+00:00,2026-08-22T06:00:44Z
tether,USDT,BRL,Bybit,bybit_spot,5748342,0.027092,1855984.6122521646,1415640.081657749,,False,False,2026-08-22T05:59:37+00:00,2026-08-22T06:00:44Z
tether,USDT,MXN,Bitso,bitso,4611326,0.015911,349161.2515275358,288718.50031447486,,False,False,2026-08-22T05:59:27+00:00,2026-08-22T06:00:44Z
tether,USDT,IDR,TokoCrypto,toko_crypto,4441734,0.015668,274647.28499756375,462578.98514147475,,False,False,2026-08-22T05:59:28+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,Bitget,bitget,4405158,0.011692,711457.1052324225,1706325.5436813831,,False,False,2026-08-22T05:59:28+00:00,2026-08-22T06:00:44Z
tether,USDT,IDR,Binance,binance,3986739,0.015666,340991.53434599825,463310.53356865235,,False,False,2026-08-22T05:59:39+00:00,2026-08-22T06:00:44Z
tether,USDT,THB,Bitazza,bitazza,2969174,0.030893,457293.6335400253,356106.13311289245,,False,False,2026-08-22T05:59:26+00:00,2026-08-22T06:00:44Z
tether,USDT,TRY,CoinTR,cointr,2941752,0.020956,1517906.162370556,1050451.452573806,,False,False,2026-08-22T05:56:19+00:00,2026-08-22T06:00:44Z
tether,USDT,IDR,OSL Exchange,osl-exchange,2268784,0.091983,174531.86109834636,1264197.238397823,,False,False,2026-08-22T05:59:21+00:00,2026-08-22T06:00:44Z
tether,USDT,ARS,Binance,binance,1904001,0.016276,125363.84985591032,251522.59577428031,,False,False,2026-08-22T05:59:39+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,KuCoin,kucoin,1642692,0.035014,156831.26614321422,109051.18911419062,,False,False,2026-08-22T05:59:23+00:00,2026-08-22T06:00:44Z
tether,USDT,EUR,WhiteBIT,whitebit,1580410,0.011697,6696765.527958422,7589217.973434946,,False,False,2026-08-22T05:59:27+00:00,2026-08-22T06:00:44Z
tether,USDT,UAH,WhiteBIT,whitebit,1540979,0.046094,17427.792503456913,18930.833717795376,,False,False,2026-08-22T05:59:27+00:00,2026-08-22T06:00:44Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,1425218,0.011934,103870.49948251776,348126.9616522327,,False,False,2026-08-22T05:59:25+00:00,2026-08-22T06:00:44Z
