coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,6249291,0.018641,448674.1362583142,431046.2649156212,,False,False,2026-08-18T06:06:35+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,6169216,0.603382,10661.354566403235,10629.320808066184,,False,False,2026-08-18T06:07:05+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,5524931,0.602898,44219.954005612846,44087.08802582871,,False,False,2026-08-18T06:06:58+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,2680673,0.604501,2621.373600943658,2613.497261410934,,False,False,2026-08-18T06:06:58+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,1997120,0.603072,17165.71143885884,17114.134291837698,,False,False,2026-08-18T06:02:29+00:00,l2-standard-bridged-weth-base,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Orca,orca,1201554,0.604095,8057.934385410146,8033.723022661602,,False,False,2026-08-18T06:06:34+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,EURCV,Uniswap V3 (Ethereum),uniswap_v3,965041,0.602795,116001.83129336927,115653.28509249371,,False,False,2026-08-18T06:07:05+00:00,eur-coinvertible,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,919050,0.603043,25589.638458594472,25512.750264959275,,False,False,2026-08-18T06:06:58+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Uniswap V3 (Ethereum),uniswap_v3,917315,0.602814,94282.25426212825,93998.96803150022,,False,False,2026-08-18T06:07:05+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USD,Kraken,kraken,501052,0.01556,166742.12668174002,911970.91242711,,False,False,2026-08-18T06:07:09+00:00,,2026-08-18T06:08:28Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,426890,0.603703,8793.554870177928,8767.133217105573,,False,False,2026-08-18T05:55:48+00:00,coinbase-wrapped-btc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDT,HTX,huobi,380329,1.111306,180.98769660780772,3682.1409359629224,,False,True,2026-08-18T06:06:14+00:00,tether,2026-08-18T06:08:28Z
eurc,EUR,EURC,EUR,Kraken,kraken,296769,0.010001,264709.8446734517,231257.34388763388,,False,False,2026-08-18T05:51:24+00:00,,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,PancakeSwap V3 (Base),pancakeswap-v3-base,162718,0.60484,3295.100691076787,3285.200029901252,,False,False,2026-08-18T06:06:51+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,112971,0.60366,17135.68869469531,17084.20175584848,,False,False,2026-08-18T06:06:58+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,EUR,Bit2Me,bit2me,87131,0.040004,116312.37602593662,1159.0834125589654,,False,False,2026-08-18T06:04:32+00:00,,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,De¹,openocean_finance,84593,,,,,False,False,2026-08-18T05:18:23+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,EURE,Uniswap V3 (Ethereum),uniswap_v3,83116,0.616733,676.775733590296,674.7422518067964,,False,False,2026-08-18T00:33:25+00:00,monerium-eur-money,2026-08-18T06:08:28Z
bitcoin,EUR,BTC,EURC,Kanga Global,kanga,72592,1.292086,435922.01921814244,692306.6335095724,,False,False,2026-08-18T06:05:41+00:00,eurc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Velodrome SlipStream (Optimism),velodrome-finance-slipstream,70457,0.605234,3285.3175786141855,3275.4463123770197,,False,False,2026-08-18T06:06:51+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Uniswap V4 (Base),uniswap-v4-base,65737,0.604279,3242.3295792528424,3232.5874773891487,,False,False,2026-08-18T06:06:34+00:00,usdc,2026-08-18T06:08:28Z
usdc,EUR,USDC,EURC,Raydium (CLMM),raydium-clmm,60688,0.607449,1214.9564096273002,1211.3058772513584,,False,False,2026-08-18T06:06:52+00:00,eurc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Uniswap V3 (Avalanche),uniswap-v3-avalanche,60675,0.604537,4472.238237044325,4458.800676364873,,False,False,2026-08-18T06:05:18+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDT,PancakeSwap V3 (Base),pancakeswap-v3-base,53857,0.61639,1413.7666854890465,1409.5187955923307,,False,False,2026-08-18T06:06:51+00:00,l2-standard-bridged-usdt-base,2026-08-18T06:08:28Z
ethereum,EUR,ETH,EURC,Kanga Global,kanga,51318,0.362958,957261.16070362,213091.5225136144,,False,False,2026-08-18T06:05:41+00:00,eurc,2026-08-18T06:08:28Z
bitcoin,EUR,BTC,EURC,Kraken,kraken,50670,0.01397,170491.40138859782,80490.94724424889,,False,False,2026-08-18T05:52:35+00:00,eurc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Alien Base V3,alien-base-v3,46846,0.60501,2253.134077188296,2246.3641726625547,,False,False,2026-08-18T06:07:00+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Bybit EU,bybit-eu,43009,0.05184,198293.98505648907,215121.46246490214,,False,False,2026-08-18T00:10:33+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,PLN,Kanga Global,kanga,41012,0.790141,189912.6183032328,115406.87171245317,,False,False,2026-08-18T06:06:34+00:00,,2026-08-18T06:08:28Z
eurc,EUR,EURC,VCNT,Uniswap V3 (Base),uniswap-v3-base,40142,0.638949,1189.1393421200335,1185.5663812849637,,False,True,2026-08-18T06:04:45+00:00,vicicoin,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Pancakeswap Infinity CLMM (Base),pancakeswap-infinity-clmm-base,39921,0.61139,1597.1401097239489,1592.341244815494,,False,False,2026-08-18T06:06:55+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Kraken,kraken,39663,0.015555,162140.35774659752,186805.164858019,,False,False,2026-08-18T05:51:55+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Kanga Global,kanga,37350,0.397031,195423.58833545662,156962.67924918036,,False,False,2026-08-18T06:06:34+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Uniswap V3 (Base),uniswap-v3-base,35043,0.608643,1463.1885307032458,1458.792144906098,,False,False,2026-08-18T06:04:45+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,WETH,Alien Base V3,alien-base-v3,28951,0.61967,796.7809454547142,794.3868886680939,,False,False,2026-08-18T06:04:32+00:00,l2-standard-bridged-weth-base,2026-08-18T06:08:28Z
ethereum,EUR,ETH,EURC,Kraken,kraken,28495,0.04644,62982.50331848194,56369.93764157912,,False,False,2026-08-18T04:51:59+00:00,eurc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Pancakeswap V3 (Solana),pancakeswap-v3-solana,28256,0.62867,204.7850576978466,204.1697479819495,,False,False,2026-08-18T06:05:20+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,18854.23,0.604352,17057.41917462184,17006.167409164613,,False,False,2026-08-18T06:06:58+00:00,usdc,2026-08-18T06:08:28Z
eurc,EUR,EURC,EUR0,Uniswap V3 (Ethereum),uniswap_v3,18149.07,0.605602,2085.620119213394,2079.353537376569,,False,False,2026-08-18T05:48:15+00:00,usual-eur,2026-08-18T06:08:28Z
eurc,EUR,EURC,XLM,StellarTerm,stellar_term,15432.89,,,,,False,True,2026-08-18T06:06:27+00:00,stellar,2026-08-18T06:08:28Z
eurc,EUR,EURC,WETH,PancakeSwap V3 (Base),pancakeswap-v3-base,13909.29,0.615894,678.2639550211865,676.226001636506,,False,False,2026-08-18T06:02:29+00:00,l2-standard-bridged-weth-base,2026-08-18T06:08:28Z
eurc,EUR,EURC,USDC,Uniswap V4 (Base),uniswap-v4-base,11839.68,-212.907176,181.32109402306205,180.776285568267,,True,False,2026-08-13T05:13:04+00:00,usdc,2026-08-18T06:08:28Z
