base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,EUR,Kraken,kraken,74888512,0.011583,4844539.701373839,5261610.669252501,,False,False,2026-08-18T05:57:22+00:00,2026-08-18T06:00:53Z
tether,USDT,BRL,Binance,binance,69776986,0.011916,852383.1679033933,1363482.4833551089,,False,False,2026-08-18T05:58:03+00:00,2026-08-18T06:00:53Z
tether,USDT,BRL,Foxbit,foxbit,69060158,0.011915,4070802.5980427926,1678460.4117176265,,False,False,2026-08-18T05:57:50+00:00,2026-08-18T06:00:53Z
tether,USDT,PHP,Coins.ph,coinspro,62022700,0.016234,3426831.039040311,3104360.2214175835,,False,False,2026-08-18T05:58:36+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,Niza.io,niza-global,37207344,0.011583,2217915.58607745,2572764.358499803,,False,False,2026-08-18T05:58:35+00:00,2026-08-18T06:00:53Z
tether,USDT,ZAR,VALR,valr,32073735,0.010611,858475.8055236769,1881104.6617679459,,False,False,2026-08-18T05:58:32+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,Binance,binance,22813206,0.020912,3272789.1049760585,2877871.175309752,,False,False,2026-08-18T05:58:37+00:00,2026-08-18T06:00:53Z
tether,USDT,THB,Bitkub,bitkub,21469080,0.030285,2661310.09606711,1280118.1822490932,,False,False,2026-08-18T05:58:32+00:00,2026-08-18T06:00:53Z
tether,USDT,BRL,OKX,okex,16560724,0.011915,1286492.3762284194,1044692.2912695357,,False,False,2026-08-18T05:58:46+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,Coinbase Exchange,gdax,13653852,0.011158,374158.58558906487,387410.83226590813,,False,False,2026-08-18T05:56:27+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,SAFEbit,bitci,13650860,0.087451,2348378.1358699286,2247384.8969652667,,False,False,2026-08-18T05:57:29+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,OKX,okex,11500889,0.012091,3435700.526062973,2069299.177660285,,False,False,2026-08-18T05:58:46+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,WhiteBIT,whitebit,6791073,0.062696,4148645.669071881,541376.0155207319,,False,False,2026-08-18T05:56:36+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,Bybit,bybit_spot,6486890,0.011582,2823245.7566559776,4677595.221458142,,False,False,2026-08-18T05:58:38+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,Paribu,paribu,6302068,0.01209,905454.0478832831,3567256.6299509658,,False,False,2026-08-18T05:58:04+00:00,2026-08-18T06:00:53Z
tether,USDT,IDR,Indodax,indodax,6130402,,,,,False,False,2026-08-18T05:59:37+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,CoinTR,cointr,5506710,0.041815,4299880.28747216,4672102.964097012,,False,False,2026-08-18T05:59:34+00:00,2026-08-18T06:00:53Z
tether,USDT,BRL,Bybit,bybit_spot,5211769,0.011916,1976590.2315194837,1339778.0540484975,,False,False,2026-08-18T05:58:38+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,Bybit,bybit_spot,4597584,0.020912,897603.951709188,644755.8214796534,,False,False,2026-08-18T05:55:53+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,CEX.IO,cex,4179699,0.034758,8775628.166699816,4651896.945690583,,False,False,2026-08-18T05:59:37+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,3239994,0.011584,884319.6386725203,692468.9090610886,,False,False,2026-08-18T05:59:35+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,OKX,okex,2763490,0.011587,1343066.1252075525,1721681.3928875844,,False,False,2026-08-18T05:59:48+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,2661856,0.022993,211067.5642795193,260020.39193623303,,False,False,2026-08-18T05:59:35+00:00,2026-08-18T06:00:53Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,2492699,0.0383,196354.00352512297,167964.83321218778,,False,False,2026-08-18T05:59:23+00:00,2026-08-18T06:00:53Z
tether,USDT,IDR,TokoCrypto,toko_crypto,2392752,0.015618,351590.58499032905,689628.4211957139,,False,False,2026-08-18T05:59:25+00:00,2026-08-18T06:00:53Z
tether,USDT,MXN,Bitso,bitso,2016968,0.015868,330835.6117278492,409432.3924408681,,False,False,2026-08-18T05:59:30+00:00,2026-08-18T06:00:53Z
tether,USDT,THB,Bitazza,bitazza,1976286,0.060588,1146198.3092503024,752807.8972188635,,False,False,2026-08-18T05:57:59+00:00,2026-08-18T06:00:53Z
tether,USDT,IDR,Binance,binance,1908618,0.015618,369235.94982134685,689623.7851243642,,False,False,2026-08-18T05:59:24+00:00,2026-08-18T06:00:53Z
tether,USDT,UAH,WhiteBIT,whitebit,1360898,0.023105,19963.297600167945,18229.90034743914,,False,False,2026-08-18T05:59:35+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,KuCoin,kucoin,1098742,0.023127,260646.46265961326,89421.01358704647,,False,False,2026-08-18T05:58:40+00:00,2026-08-18T06:00:53Z
tether,USDT,BRL,Bitso,bitso,1088705,0.011491,114251.47597504442,43000.19805716535,,False,False,2026-08-18T05:59:30+00:00,2026-08-18T06:00:53Z
tether,USDT,MXN,Binance,binance,907438,0.058651,282301.72810907895,123551.16548766632,,False,False,2026-08-18T05:59:24+00:00,2026-08-18T06:00:53Z
tether,USDT,SGD,OKX,okex,887106,0.086079,402249.1555931739,469293.68646536884,,False,False,2026-08-18T05:55:34+00:00,2026-08-18T06:00:53Z
tether,USDT,ARS,Binance,binance,795140,0.01631,121145.78618211225,200788.86549348215,,False,False,2026-08-18T05:58:36+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,Bitget,bitget,755464,0.011579,455317.37596244767,1772790.4378449507,,False,False,2026-08-18T05:59:31+00:00,2026-08-18T06:00:53Z
tether,USDT,INR,KoinBX,koinbazar,732970,0.01197,40923.63170974955,28099.70706558277,,False,False,2026-08-18T05:50:29+00:00,2026-08-18T06:00:53Z
tether,USDT,INR,Koinpark,koinpark,607959,0.01002,6639207.023268537,2091860.2625855394,,False,False,2026-08-18T05:52:26+00:00,2026-08-18T06:00:53Z
tether,USDT,INR,Giottus,giottus,527578,0.849772,31186.118523326768,76302.11756262794,,False,False,2026-08-18T05:49:04+00:00,2026-08-18T06:00:53Z
tether,USDT,CLP,Buda,buda,526605,0.275966,301511.34829416056,316655.39390931674,,False,False,2026-08-18T05:59:30+00:00,2026-08-18T06:00:53Z
tether,USDT,ZAR,Binance,binance,525622,0.061125,61459.23902963104,45531.57850410997,,False,False,2026-08-18T05:59:29+00:00,2026-08-18T06:00:53Z
tether,USDT,ZAR,Binance,binance,514344,0.061125,61459.23902963104,45531.57850410997,,False,False,2026-08-18T06:00:13+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,XBO.com,xbo_com,507099,0.037069,50072340.92373389,53038697.64701998,,False,False,2026-08-18T06:00:40+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,WhiteBIT,whitebit,488548,0.011583,11018886.68703686,10741915.25746899,,False,False,2026-08-18T06:00:06+00:00,2026-08-18T06:00:53Z
tether,USDT,INR,CoinDCX,coindcx,466629,0.01,26.154407131543724,33.58677462575939,,False,False,2026-08-18T06:00:37+00:00,2026-08-18T06:00:53Z
tether,USDT,ARS,Bitso,bitso,320226,0.064567,46092.73787366077,146278.79031700967,,False,False,2026-08-18T06:00:43+00:00,2026-08-18T06:00:53Z
tether,USDT,EUR,Kanga Global,kanga,272218,0.519931,367812.250267936,323793.16390573233,,False,False,2026-08-18T05:55:53+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,Bitexen,bitexen,267572,0.330585,101185.13448018319,95018.48347203908,,False,False,2026-08-18T06:00:43+00:00,2026-08-18T06:00:53Z
tether,USDT,BRL,KuCoin,kucoin,213731,0.383212,2617.4083769382164,2943.786437577664,,True,False,2026-08-14T08:25:28+00:00,2026-08-18T06:00:53Z
tether,USDT,BRL,Bitget,bitget,213471,0.095347,145102.05645223273,424189.2227730382,,False,False,2026-08-18T05:59:22+00:00,2026-08-18T06:00:53Z
tether,USDT,THB,Orbix,tdax,151177,0.030312,57545.76172309553,40068.19409310762,,False,False,2026-08-18T06:01:00+00:00,2026-08-18T06:00:53Z
tether,USDT,INR,WazirX,wazirx,137566,0.887902,23917.143810373476,29537.217970139107,,False,False,2026-08-18T05:59:41+00:00,2026-08-18T06:00:53Z
tether,USDT,IDR,Bittime,bittime,137234,0.03371,459313.21961909416,470235.9566472435,,False,False,2026-08-18T06:01:49+00:00,2026-08-18T06:00:53Z
tether,USDT,SGD,Independent Reserve,independent_reserve,90544,0.101865,929128.8546299342,610953.0829845922,,False,False,2026-08-18T06:01:02+00:00,2026-08-18T06:00:53Z
tether,USDT,INR,ZebPay,zebpay,58420,,,,,False,False,2026-08-18T06:03:10+00:00,2026-08-18T06:00:53Z
tether,USDT,TRY,Bitlo,bitlo,53723,0.125366,91729.91896737208,49414.32416948242,,False,False,2026-08-18T06:03:10+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,Kraken,kraken,101398824,0.011574,8911102.646952862,4810663.066749569,,False,False,2026-08-18T06:03:52+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,Bit2Me,bit2me,99335207,0.011574,8993009.868287344,4863877.2420820985,,False,False,2026-08-18T06:03:38+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,BRL,Foxbit,foxbit,87932949,0.034447,1515794.7203354205,1535785.238053648,,False,False,2026-08-18T06:03:47+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,Niza.io,niza-global,50681228,0.011574,3414965.9940383513,2159381.3529572156,,False,False,2026-08-18T06:03:38+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,PHP,Coins.ph,coinspro,45027465,0.016223,3135846.274837962,2470152.9428762747,,False,False,2026-08-18T06:03:35+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,Coinbase Exchange,gdax,24980974,0.011574,1817721.2067522074,1877435.2095066044,,False,False,2026-08-18T06:03:34+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,CEX.IO,cex,17067002,0.023145,10027363.439238418,6576055.45050547,,False,False,2026-08-18T06:03:52+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,Bitstamp by Robinhood,bitstamp,16297909,0.010417,1276364.839052843,1104943.8844339885,,False,False,2026-08-18T06:02:52+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,TRY,SAFEbit,bitci,9815173,0.062722,488226.7583663217,753778.6600537447,,False,False,2026-08-18T06:02:49+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,OKX,okex,6960401,0.011574,1085912.6113630915,3345314.0954871373,,False,False,2026-08-18T06:03:45+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,BRL,Binance,binance,6678870,0.011914,388181.0868277968,568118.2717208783,,False,False,2026-08-18T06:03:47+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,BRL,Mercado Bitcoin,mercado_bitcoin,6559995,0.078439,144270.63360557222,101363.75990057069,,False,False,2026-08-18T06:03:50+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,BRL,OKX,okex,2276551,0.017653,411031.90253713133,267553.40434263344,,False,False,2026-08-18T04:02:05+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,TRY,Binance,binance,1917312,0.020894,630641.7411969706,126501.24596183607,,False,False,2026-08-18T06:03:05+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,TRY,OKX,okex,1794840,0.062604,6177.403692653564,505266.3689421905,,False,False,2026-08-18T06:02:31+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,Bitvavo,bitvavo,1649278,0.023148,650218.1477485268,397094.2088942779,,False,False,2026-08-18T06:03:35+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,WhiteBIT,whitebit,1017794,0.011574,25374470.11268724,15430024.820671404,,False,False,2026-08-18T05:57:59+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,TRY,CoinTR,cointr,924359,4.40593,0.0,0.0,,False,False,2026-08-18T06:03:39+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,ZAR,VALR,valr,808596,0.023823,190897.8316809427,171951.59851487845,,False,False,2026-08-18T06:03:46+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,KuCoin,kucoin,505091,0.046253,65808.16158472722,60548.58058173326,,False,False,2026-08-18T06:02:26+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,Bybit EU,bybit-eu,409282,0.011574,3941587.4537683744,4664056.174281571,,False,False,2026-08-18T06:03:35+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,EUR,Bybit,bybit_spot,327814,0.011574,7188839.27182657,1033698.666010858,,False,False,2026-08-18T06:03:38+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,THB,Bitkub,bitkub,310558,0.030285,187206.59978234585,402395.04521463125,,False,False,2026-08-18T06:03:32+00:00,2026-08-18T06:00:53Z
usd-coin,USDC,CLP,Buda,buda,300974,0.23163,279467.79905205296,366480.13452104403,,False,False,2026-08-18T05:33:51+00:00,2026-08-18T06:00:53Z
