base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,68746380,0.011936,8567121.357071178,1127260.1832535977,,False,False,2026-09-19T09:41:34+00:00,2026-09-19T09:43:12Z
tether,USDT,TRY,Binance,binance,49469019,0.020691,2637977.7718539177,270054.09949351,,False,False,2026-09-19T09:41:34+00:00,2026-09-19T09:43:12Z
tether,USDT,BRL,Foxbit,foxbit,41678598,0.011937,9700000.837434666,3043433.8337479136,,False,False,2026-09-19T09:41:40+00:00,2026-09-19T09:43:12Z
tether,USDT,PHP,Coins.ph,coinspro,34941711,0.015911,6434146.053581181,6948778.791081824,,False,False,2026-09-19T09:41:39+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,Kraken,kraken,31162499,0.011501,3396377.1176234907,3813710.377774728,,False,False,2026-09-19T09:41:42+00:00,2026-09-19T09:43:12Z
tether,USDT,THB,Bitkub,bitkub,30314146,0.030166,2121055.217690278,441473.6690094507,,False,False,2026-09-19T09:41:43+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,Niza.io,niza-global,15581138,0.011501,1684570.1979907327,1548537.4659622307,,False,False,2026-09-19T09:41:39+00:00,2026-09-19T09:43:12Z
tether,USDT,BRL,OKX,okex,13727241,0.011936,2820236.84357839,1082587.3301471316,,False,False,2026-09-19T09:41:39+00:00,2026-09-19T09:43:12Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,11346067,0.01207,596357.4513691636,253735.12415362848,,False,False,2026-09-19T09:41:38+00:00,2026-09-19T09:43:12Z
tether,USDT,TRY,OKX,okex,10082899,0.165433,1188548.2287004285,1043300.5495718374,,False,False,2026-09-19T09:41:39+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,Coinbase Exchange,gdax,9831464,0.01345,362693.2808382952,327932.58992472565,,False,False,2026-09-19T09:36:29+00:00,2026-09-19T09:43:12Z
tether,USDT,TRY,Paribu,paribu,9170747,0.012068,264498.2520821457,2367805.5211364245,,False,False,2026-09-19T09:41:34+00:00,2026-09-19T09:43:12Z
tether,USDT,IDR,Indodax,indodax,8210958,,,,,False,False,2026-09-19T09:41:39+00:00,2026-09-19T09:43:12Z
tether,USDT,ZAR,VALR,valr,8082587,0.010613,235305.19894733865,856137.5838175068,,False,False,2026-09-19T09:40:49+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,7524489,0.010351,1160986.9071215868,897245.6234344329,,False,False,2026-09-19T09:30:25+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,CEX.IO,cex,6759308,0.020699,3548081.294594331,3676195.6754451008,,False,False,2026-09-19T09:40:47+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,Bybit,bybit_spot,4174739,0.022996,2738524.209656471,4193477.492691329,,False,False,2026-09-19T09:41:37+00:00,2026-09-19T09:43:12Z
tether,USDT,TRY,CoinTR,cointr,4142999,0.144838,1694467.780404782,1063958.2148994198,,False,False,2026-09-19T09:41:39+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,OKX,okex,3810346,0.011507,1165948.926670048,1116020.1099346476,,False,False,2026-09-19T09:41:39+00:00,2026-09-19T09:43:12Z
tether,USDT,BRL,Bybit,bybit_spot,3645883,0.015501,1884573.912788798,1615457.7510929597,,False,False,2026-09-19T09:39:54+00:00,2026-09-19T09:43:12Z
tether,USDT,MXN,Bitso,bitso,3523030,0.015808,270171.0439347716,456321.18996475235,,False,False,2026-09-19T09:41:31+00:00,2026-09-19T09:43:12Z
tether,USDT,TRY,WhiteBIT,whitebit,3111808,0.123941,1207434.6675765784,234535.08710416878,,False,False,2026-09-19T09:41:35+00:00,2026-09-19T09:43:12Z
tether,USDT,IDR,TokoCrypto,toko_crypto,2987210,0.01569,1106369.3028879247,424024.50874854735,,False,False,2026-09-19T09:41:44+00:00,2026-09-19T09:43:12Z
tether,USDT,THB,Bitazza,bitazza,2725563,0.030166,586833.4636099933,904668.1050247966,,False,False,2026-09-19T09:41:40+00:00,2026-09-19T09:43:12Z
tether,USDT,IDR,Binance,binance,2589715,0.01569,1104634.4864631346,439094.66749456833,,False,False,2026-09-19T09:41:34+00:00,2026-09-19T09:43:12Z
tether,USDT,IDR,OSL Exchange,osl-exchange,2394286,0.02162,543630.1030797535,1350844.8361344314,,False,False,2026-09-19T09:41:40+00:00,2026-09-19T09:43:12Z
tether,USDT,ARS,Bitso,bitso,2373214,0.138076,81521.90282325006,72404.74365986027,,False,False,2026-09-19T09:41:31+00:00,2026-09-19T09:43:12Z
tether,USDT,ARS,Binance,binance,2198150,0.01627,134545.5848794982,169654.36658963354,,False,False,2026-09-19T09:41:34+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,KuCoin,kucoin,1748036,0.011492,226134.67445399996,112478.16109054162,,False,False,2026-09-19T09:41:35+00:00,2026-09-19T09:43:12Z
tether,USDT,UAH,WhiteBIT,whitebit,1518360,0.046339,18851.932028680876,19624.89996690365,,False,False,2026-09-19T09:42:28+00:00,2026-09-19T09:43:12Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,1187958,0.011936,249065.37787485996,137803.8588688798,,False,False,2026-09-19T09:39:54+00:00,2026-09-19T09:43:12Z
tether,USDT,INR,CoinDCX,coindcx,1143066,0.01,11.813527530780021,39.19090879258769,,False,False,2026-09-19T09:42:20+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,WhiteBIT,whitebit,976824,0.011501,4971553.254688999,6785076.909921165,,False,False,2026-09-19T09:42:28+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,Bitget,bitget,943457,0.011496,1170829.5658664585,1812177.3327285356,,False,False,2026-09-19T09:42:28+00:00,2026-09-19T09:43:12Z
tether,USDT,BRL,Bitso,bitso,860756,0.013873,98123.59099750457,48272.74473184317,,False,False,2026-09-19T09:42:29+00:00,2026-09-19T09:43:12Z
tether,USDT,INR,KoinBX,koinbazar,734484,0.012016,36783.90848977906,27704.849169180863,,False,False,2026-09-19T09:42:30+00:00,2026-09-19T09:43:12Z
tether,USDT,MXN,Binance,binance,728225,0.057971,552279.6547242339,203643.0839221574,,False,False,2026-09-19T09:42:28+00:00,2026-09-19T09:43:12Z
tether,USDT,TRY,Bitexen,bitexen,679760,0.437496,150827.31427399674,105539.38185453278,,False,False,2026-09-19T09:41:38+00:00,2026-09-19T09:43:12Z
tether,USDT,TRY,Bybit,bybit_spot,659384,1.275195,206136.36071523774,979.8725162507434,,False,False,2026-09-19T09:37:24+00:00,2026-09-19T09:43:12Z
tether,USDT,INR,Koinpark,koinpark,610224,0.010001,4888382.2880762145,2844718.956858502,,False,False,2026-09-19T09:42:19+00:00,2026-09-19T09:43:12Z
tether,USDT,INR,ZebPay,zebpay,471822,,,,,False,False,2026-09-19T09:42:18+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,XBO.com,xbo_com,466637,0.074715,56489939.80882334,56426010.99947619,,False,False,2026-09-19T09:38:06+00:00,2026-09-19T09:43:12Z
tether,USDT,SGD,OKX,okex,447277,0.023483,341599.5415938406,621814.8493354752,,False,False,2026-09-19T09:43:53+00:00,2026-09-19T09:43:12Z
tether,USDT,INR,Giottus,giottus,430873,1.340804,66351.42523859107,24473.975592866675,,False,False,2026-09-19T09:39:43+00:00,2026-09-19T09:43:12Z
tether,USDT,ZAR,Binance,binance,428735,0.014101,135061.92495298036,52102.72697881966,,False,False,2026-09-19T09:43:51+00:00,2026-09-19T09:43:12Z
tether,USDT,EUR,Kanga Global,kanga,268558,0.516233,311869.849779414,334220.23615301005,,False,False,2026-09-19T09:43:59+00:00,2026-09-19T09:43:12Z
tether,USDT,IDR,Bittime,bittime,227958,0.015701,338798.07921581395,326122.730334997,,False,False,2026-09-19T09:43:57+00:00,2026-09-19T09:43:12Z
tether,USDT,BRL,Bitget,bitget,213538,0.059855,471234.9146752236,645364.1921956437,,False,False,2026-09-19T09:35:35+00:00,2026-09-19T09:43:12Z
tether,USDT,THB,Orbix,tdax,206807,0.090607,172837.64391798867,70655.18870852438,,False,False,2026-09-19T09:43:53+00:00,2026-09-19T09:43:12Z
tether,USDT,INR,WazirX,wazirx,163696,0.644512,27604.94479884448,21000.83734991533,,False,False,2026-09-19T09:38:12+00:00,2026-09-19T09:43:12Z
tether,USDT,SGD,Independent Reserve,independent_reserve,159691,0.183205,586060.2238427982,577612.2640915085,,False,False,2026-09-19T09:43:12+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,Kraken,kraken,81730922,0.011498,4904127.060464967,4940359.327163404,,False,False,2026-09-19T09:45:37+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,Bit2Me,bit2me,80096304,0.011498,4797063.11157632,4936432.997062581,,False,False,2026-09-19T09:45:36+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,Niza.io,niza-global,40860750,0.011498,1992567.0065565016,2081207.3916281874,,False,False,2026-09-19T09:45:40+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,Coinbase Exchange,gdax,30916900,0.011498,523004.2791235796,954538.0867222084,,False,False,2026-09-19T09:45:34+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,BRL,Foxbit,foxbit,22017582,0.02322,7843268.966158519,761908.1425052315,,False,False,2026-09-19T09:43:55+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,PHP,Coins.ph,coinspro,21387022,0.015908,4990559.986762359,4887088.019298618,,False,False,2026-09-19T09:45:38+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,CEX.IO,cex,17955564,0.011146,6175691.073565843,4896161.534009189,,False,False,2026-09-19T09:43:03+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,BRL,Binance,binance,13626304,0.011936,671835.2564235706,665442.8896285492,,False,False,2026-09-19T09:45:34+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,OKX,okex,11710461,0.011498,1454393.155512018,2754940.8542749863,,False,False,2026-09-19T09:45:34+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,Bitstamp by Robinhood,bitstamp,9160463,0.018049,808194.5072363868,999316.5298201507,,False,False,2026-09-19T09:43:51+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,TRY,Binance,binance,5543366,0.0207,504974.7560850575,76644.42163758278,,False,False,2026-09-19T09:45:34+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,BRL,Mercado Bitcoin,mercado_bitcoin,4313988,0.054179,188015.33145608514,105645.90170441072,,False,False,2026-09-19T09:32:53+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,Bitvavo,bitvavo,2939932,0.011497,670666.5218895534,453911.1048937063,,False,False,2026-09-19T09:46:31+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,TRY,WhiteBIT,whitebit,2471131,0.227132,435443.14745489776,189079.63131125554,,False,False,2026-09-19T09:42:08+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,Bybit,bybit_spot,2098401,0.011496,5473179.071063315,2589997.457606954,,False,False,2026-09-19T09:46:38+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,BRL,OKX,okex,1065919,0.011936,556206.0755346168,630954.0763774418,,False,False,2026-09-19T09:39:47+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,WhiteBIT,whitebit,791525,0.022996,18714462.859791115,15097924.2102628,,False,False,2026-09-19T09:46:39+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,BRL,Coinbase Exchange,gdax,696093,0.046442,226431.83143212757,226704.06839614935,,False,False,2026-09-19T09:46:35+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,TRY,CoinTR,cointr,613819,0.020704,158042.90762195748,145208.64732298482,,False,False,2026-09-19T09:46:31+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,ARS,Binance,binance,601802,0.607047,3024.878177616375,2617.4857708814793,,False,False,2026-09-19T09:34:24+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,EUR,Bybit EU,bybit-eu,557130,0.011496,3179666.8501576106,4557676.093705323,,False,False,2026-09-19T09:40:55+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,TRY,Paribu,paribu,501765,0.231424,3704.4675483421165,278915.41729735275,,False,False,2026-09-19T09:43:08+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,SGD,Coinbase Exchange,gdax,427469,0.242491,218641.11483347698,50236.34206880338,,False,False,2026-09-19T09:34:18+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,ZAR,VALR,valr,339312,0.044162,157803.6617086633,112772.52652293206,,False,False,2026-09-19T09:46:36+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,BRL,Bybit,bybit_spot,323021,0.034864,45582.68737456242,46837.5187806301,,False,False,2026-09-19T09:43:52+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,TRY,BtcTurk | Kripto,btcturk,320875,0.506324,36642.26806200915,15754.335560112371,,False,False,2026-09-19T09:43:05+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,THB,Bitkub,bitkub,318869,0.150739,368710.48727762705,99795.83592476841,,False,False,2026-09-19T09:46:35+00:00,2026-09-19T09:43:12Z
usd-coin,USDC,IDR,Binance,binance,284220,0.015689,35582.98352636691,22210.383575771528,,False,False,2026-09-19T09:46:32+00:00,2026-09-19T09:43:12Z
