date,collected_utc,venue,pair,corridor,stablecoin,off_ramp_action,raw_file,raw_sha256,requested_stablecoin_usd,filled_stablecoin_usd,fill_rate,quote_proceeds,vwap_quote_per_stablecoin,average_slippage_bps,terminal_impact_bps,levels_used,book_exhausted
2026-09-15,2026-09-15T10:35:44.654653+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,f19d1016786b6ab3a8c3e198517f7ddfe510b723e622fb2b2d3a9c45bbc9166a,1000,1000.0,1.0,16333.51493827,16.33351493827,1.21518271861909,1.224327385141999,3,False
2026-09-15,2026-09-15T10:35:44.654653+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,f19d1016786b6ab3a8c3e198517f7ddfe510b723e622fb2b2d3a9c45bbc9166a,5000,5000.0,1.0,81667.51493827002,16.333502987654004,1.2224984518349746,1.224327385141999,3,False
2026-09-15,2026-09-15T10:35:44.654653+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,f19d1016786b6ab3a8c3e198517f7ddfe510b723e622fb2b2d3a9c45bbc9166a,10000,10000.0,1.0,163334.76987688002,16.333476987688,1.2384146870303425,1.2855437543990433,4,False
2026-09-15,2026-09-15T10:35:44.654653+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,f19d1016786b6ab3a8c3e198517f7ddfe510b723e622fb2b2d3a9c45bbc9166a,25000,25000.0,1.0,408335.76987688,16.3334307950752,1.2666921274528953,1.2855437543990433,4,False
2026-09-15,2026-09-15T10:35:44.654653+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,f19d1016786b6ab3a8c3e198517f7ddfe510b723e622fb2b2d3a9c45bbc9166a,50000,50000.0,1.0,816670.76987688,16.3334153975376,1.2761179409259693,1.2855437543990433,4,False
2026-09-15,2026-09-15T10:35:44.654653+00:00,valr,USDTZAR,ZAR,USDT,sell_stablecoin_base_hit_bids,valr_usdtzar_raw.json,f19d1016786b6ab3a8c3e198517f7ddfe510b723e622fb2b2d3a9c45bbc9166a,100000,100000.0,1.0,1633340.76987688,16.333407698768802,1.2808308476619512,1.2855437543990433,4,False
2026-09-15,2026-09-15T10:35:44.895452+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,4d538b7d7c50b7a332ab8a3af4f43261b0490c3b8152c19b19aa9f69bf870f70,1000,1000.0,1.0,33220.0,33.22,1.504890895408506,1.504890895408506,1,False
2026-09-15,2026-09-15T10:35:44.895452+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,4d538b7d7c50b7a332ab8a3af4f43261b0490c3b8152c19b19aa9f69bf870f70,5000,5000.0,1.0,166100.0,33.22,1.504890895408506,1.504890895408506,1,False
2026-09-15,2026-09-15T10:35:44.895452+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,4d538b7d7c50b7a332ab8a3af4f43261b0490c3b8152c19b19aa9f69bf870f70,10000,10000.0,1.0,332200.0,33.22,1.504890895408506,1.504890895408506,1,False
2026-09-15,2026-09-15T10:35:44.895452+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,4d538b7d7c50b7a332ab8a3af4f43261b0490c3b8152c19b19aa9f69bf870f70,25000,25000.0,1.0,830500.0,33.22,1.504890895408506,1.504890895408506,1,False
2026-09-15,2026-09-15T10:35:44.895452+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,4d538b7d7c50b7a332ab8a3af4f43261b0490c3b8152c19b19aa9f69bf870f70,50000,50000.0,1.0,1661000.0,33.22,1.504890895408506,1.504890895408506,1,False
2026-09-15,2026-09-15T10:35:44.895452+00:00,bitkub,usdt_thb,THB,USDT,sell_stablecoin_base_hit_bids,bitkub_usdt_thb_raw.json,4d538b7d7c50b7a332ab8a3af4f43261b0490c3b8152c19b19aa9f69bf870f70,100000,100000.0,1.0,3321930.4853,33.219304853,1.71411497366325,4.514672686227739,2,False
