coin_id,peg_ccy,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,target_coin_id,snapshot_utc
eurc,EUR,EURC,USDC,Coinbase Exchange,gdax,9381884,0.018551,323673.9566936534,517661.60945048044,,False,False,2026-08-21T06:09:46+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Aerodrome Slipstream 3,aerodrome-slipstream-3,7976139,0.606104,10446.99561706889,10415.605934748408,,False,False,2026-08-21T06:08:47+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,WETH,Aerodrome Slipstream 3,aerodrome-slipstream-3,7450668,0.603008,16202.116631226862,16153.434760130578,,False,False,2026-08-21T06:09:51+00:00,l2-standard-bridged-weth-base,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,4627403,0.602992,52980.79258076148,52821.60324928706,,False,False,2026-08-21T06:09:44+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Aerodrome SlipStream,aerodrome-slipstream,3613630,0.605734,2428.324227600676,2421.027936028487,,False,False,2026-08-21T06:08:43+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,2873102,0.604273,29563.406006003097,29474.57798722575,,False,False,2026-08-21T06:09:42+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Orca,orca,2679734,0.605863,7531.968140973654,7509.33712858892,,False,False,2026-08-21T06:08:47+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Uniswap V3 (Ethereum),uniswap_v3,1848865,0.602932,77556.47265906524,77323.44173535283,,False,False,2026-08-21T06:07:32+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,EURCV,Uniswap V3 (Ethereum),uniswap_v3,1780243,0.602783,118251.10205890083,117895.79756144214,,False,False,2026-08-21T05:48:34+00:00,eur-coinvertible,2026-08-21T06:12:01Z
eurc,EUR,EURC,CBBTC,Aerodrome SlipStream,aerodrome-slipstream,1188254,0.603304,8139.213385113328,8114.75780650852,,False,False,2026-08-21T06:09:44+00:00,coinbase-wrapped-btc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USD,Kraken,kraken,884637,0.013681,149102.39152789,883584.67258161,,False,False,2026-08-21T06:09:38+00:00,,2026-08-21T06:12:01Z
eurc,EUR,EURC,XLM,StellarTerm,stellar_term,585722,,,,,False,False,2026-08-21T06:09:50+00:00,stellar,2026-08-21T06:12:01Z
eurc,EUR,EURC,EUR,Kraken,kraken,403152,0.019996,221856.85696584903,239434.1851888582,,False,False,2026-08-21T06:01:42+00:00,,2026-08-21T06:12:01Z
bitcoin,EUR,BTC,EURC,Kraken,kraken,376383,0.03271,26745.718181520413,9557.120722218131,,False,False,2026-08-21T06:07:01+00:00,eurc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Kraken,kraken,332013,0.022227,241918.40349559404,230742.35830702828,,False,False,2026-08-21T06:01:13+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Uniswap V4 (Ethereum),uniswap-v4-ethereum,314717,0.603442,18153.864672725358,18099.31846002907,,False,False,2026-08-21T06:09:42+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Uniswap V3 (Avalanche),uniswap-v3-avalanche,309281,0.604724,4491.8997062472135,4478.403069514239,,False,True,2026-08-21T06:08:33+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,BRL,Mercado Bitcoin,mercado_bitcoin,247776,0.211358,2162.2194489557064,13686.245493840113,,False,True,2026-08-21T03:32:02+00:00,,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDT,HTX,huobi,247304,1.747805,16.61943171179067,587.8339504773427,,False,True,2026-08-21T06:09:54+00:00,tether,2026-08-21T06:12:01Z
eurc,EUR,EURC,WETH,Alien Base V3,alien-base-v3,206609,0.608422,888.8919644694714,886.2211452785131,,False,False,2026-08-21T06:09:43+00:00,l2-standard-bridged-weth-base,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,PancakeSwap V3 (Base),pancakeswap-v3-base,202831,0.609322,3162.243901633091,3152.7424300971056,,False,False,2026-08-21T06:04:58+00:00,usdc,2026-08-21T06:12:01Z
eurc,EUR,EURC,EUR,Bit2Me,bit2me,173240,0.019998,120772.29882876223,121633.30162310576,,False,False,2026-08-21T06:06:52+00:00,,2026-08-21T06:12:01Z
eurc,EUR,EURC,USDC,Pancakeswap Infinity CLMM (Base),pancakeswap-infinity-clmm-base,162896,0.626601,1513.6387248165208,1509.0907532789106,,False,False,2026-08-21T06:08:38+00:00,usdc,2026-08-21T06:12:01Z
ethereum,EUR,ETH,EURC,Kraken,kraken,132705,0.470134,14053.207967056826,12343.037840586696,,False,False,2026-08-21T06:06:58+00:00,eurc,2026-08-21T06:12:01Z
bitcoin,EUR,BTC,EURC,Kanga Global,kanga,120973,1.253221,115813.16905322722,298037.66940955503,,False,False,2026-08-21T06:09:55+00:00,eurc,2026-08-21T06:12:01Z
