base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,EUR,Kraken,kraken,119203367,0.011703,4560781.283341151,4555980.967916936,,False,False,2026-08-21T06:03:01+00:00,2026-08-21T06:04:04Z
tether,USDT,BRL,Binance,binance,59787445,0.011921,1262506.2918854416,1298669.411673339,,False,False,2026-08-21T06:02:57+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,Niza.io,niza-global,59601305,0.011703,2042883.9609400532,2253597.421319345,,False,False,2026-08-21T06:02:55+00:00,2026-08-21T06:04:04Z
tether,USDT,PHP,Coins.ph,coinspro,51894024,0.048614,6504568.586155647,6592124.884743281,,False,False,2026-08-21T06:03:00+00:00,2026-08-21T06:04:04Z
tether,USDT,TRY,Binance,binance,51295639,0.020991,2582626.7360646953,457786.57453358086,,False,False,2026-08-21T06:02:57+00:00,2026-08-21T06:04:04Z
tether,USDT,BRL,Foxbit,foxbit,35091625,0.01192,17117369.744658947,5192324.952858932,,False,False,2026-08-21T06:02:56+00:00,2026-08-21T06:04:04Z
tether,USDT,THB,Bitkub,bitkub,29166438,0.030534,2600849.996241513,2470230.6457392084,,False,False,2026-08-21T06:02:52+00:00,2026-08-21T06:04:04Z
tether,USDT,ZAR,VALR,valr,24430563,0.010619,935265.9384713799,756123.526384745,,False,False,2026-08-21T06:02:45+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,Coinbase Exchange,gdax,15138369,0.012341,396034.11350342556,78759.46229820952,,False,False,2026-08-21T06:02:53+00:00,2026-08-21T06:04:04Z
tether,USDT,TRY,Bybit,bybit_spot,14878023,0.020986,955416.8981260079,614775.6842990223,,False,False,2026-08-21T06:02:58+00:00,2026-08-21T06:04:04Z
tether,USDT,TRY,OKX,okex,13701056,0.041894,2508529.437182231,1659826.4883577283,,False,False,2026-08-21T06:02:04+00:00,2026-08-21T06:04:04Z
tether,USDT,BRL,OKX,okex,12802306,0.01192,1240785.7481934582,977625.8034866723,,False,False,2026-08-21T06:01:59+00:00,2026-08-21T06:04:04Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,10013024,0.090484,620170.0757544342,246094.6023197526,,False,False,2026-08-21T06:02:45+00:00,2026-08-21T06:04:04Z
tether,USDT,IDR,Indodax,indodax,9392649,,,,,False,False,2026-08-21T06:02:51+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,Bybit,bybit_spot,8846428,0.023406,2956627.9018725967,4525028.640405002,,False,False,2026-08-21T06:02:58+00:00,2026-08-21T06:04:04Z
tether,USDT,BRL,Bybit,bybit_spot,7028416,0.01192,2062018.1720956196,1319743.3183732391,,False,False,2026-08-21T06:02:58+00:00,2026-08-21T06:04:04Z
tether,USDT,TRY,CoinTR,cointr,6413060,0.020986,2276982.767773586,1442884.661227685,,False,False,2026-08-21T06:02:51+00:00,2026-08-21T06:04:04Z
tether,USDT,TRY,WhiteBIT,whitebit,6308215,0.146628,2450388.8259358476,536165.6003021422,,False,False,2026-08-21T06:02:55+00:00,2026-08-21T06:04:04Z
tether,USDT,TRY,SAFEbit,bitci,6133222,0.087451,2348378.1358699286,2247384.8969652667,,False,False,2026-08-21T06:00:58+00:00,2026-08-21T06:04:04Z
tether,USDT,TRY,Paribu,paribu,5962343,0.330932,788788.774215741,3500068.549294998,,False,False,2026-08-21T06:02:51+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,OKX,okex,5777724,0.0117,1667363.0367228237,1394108.6402547944,,False,False,2026-08-21T06:03:05+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,5409246,0.010532,800604.3659435998,644097.1056574238,,False,False,2026-08-21T05:30:43+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,Bitget,bitget,4201205,0.011693,471488.64171508315,1565574.7233916123,,False,False,2026-08-21T06:02:46+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,CEX.IO,cex,4193780,0.023386,6258534.261109561,4475285.101835358,,False,False,2026-08-21T06:01:43+00:00,2026-08-21T06:04:04Z
tether,USDT,IDR,TokoCrypto,toko_crypto,3341131,0.011305,405303.292354665,296009.3494084473,,False,False,2026-08-21T06:02:46+00:00,2026-08-21T06:04:04Z
tether,USDT,IDR,Binance,binance,3053615,0.011304,395646.48786365805,271538.5086181822,,False,False,2026-08-21T06:02:57+00:00,2026-08-21T06:04:04Z
tether,USDT,MXN,Bitso,bitso,3025124,0.015909,254992.853352296,248321.73215812142,,False,False,2026-08-21T06:02:40+00:00,2026-08-21T06:04:04Z
tether,USDT,MXN,Binance,binance,2112784,0.059032,263240.94341799157,86410.36777174384,,False,False,2026-08-21T06:02:57+00:00,2026-08-21T06:04:04Z
tether,USDT,THB,Bitazza,bitazza,1917495,0.030525,797915.0778147338,1307188.8486245284,,False,False,2026-08-21T06:01:55+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,KuCoin,kucoin,1752610,0.12846,133652.3626460243,143819.5609251745,,False,False,2026-08-21T05:59:50+00:00,2026-08-21T06:04:04Z
tether,USDT,ARS,Binance,binance,1606154,0.016303,148233.1275969045,245578.93090302934,,False,False,2026-08-21T06:02:57+00:00,2026-08-21T06:04:04Z
tether,USDT,UAH,WhiteBIT,whitebit,1483026,0.023095,17739.96051151503,19374.93719501881,,False,False,2026-08-21T06:02:55+00:00,2026-08-21T06:04:04Z
tether,USDT,EUR,WhiteBIT,whitebit,1057741,0.035088,7070979.116611241,6815358.45628833,,False,False,2026-08-21T06:03:47+00:00,2026-08-21T06:04:04Z
tether,USDT,BRL,Bitso,bitso,943987,0.01536,119086.80269753575,27073.799876173955,,False,False,2026-08-21T05:56:40+00:00,2026-08-21T06:04:04Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,931422,0.01192,214200.10875115485,152469.90714070946,,False,False,2026-08-21T06:03:49+00:00,2026-08-21T06:04:04Z
tether,USDT,ZAR,Binance,binance,916655,0.037134,50122.887894140855,83667.07599918856,,False,False,2026-08-21T06:03:42+00:00,2026-08-21T06:04:04Z
