base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,BRL,Binance,binance,64954475,0.011935,1835432.2154947058,958481.6443586859,,False,False,2026-08-25T06:01:20+00:00,2026-08-25T06:03:03Z
tether,USDT,EUR,Kraken,kraken,58916134,0.011656,4508905.733164864,4723773.900536646,,False,False,2026-08-25T06:00:50+00:00,2026-08-25T06:03:03Z
tether,USDT,BRL,Foxbit,foxbit,48327505,0.011935,3118627.6764559676,4916761.670383392,,False,False,2026-08-25T06:00:30+00:00,2026-08-25T06:03:03Z
tether,USDT,TRY,Binance,binance,38943893,0.020812,2586637.5674388916,6236005.906139616,,False,False,2026-08-25T06:01:20+00:00,2026-08-25T06:03:03Z
tether,USDT,THB,Bitkub,bitkub,31384251,0.030534,3878747.562880557,1838507.091153535,,False,False,2026-08-25T06:01:18+00:00,2026-08-25T06:03:03Z
tether,USDT,EUR,Niza.io,niza-global,29457991,0.011656,2181983.8592645,2489696.5603789394,,False,False,2026-08-25T06:00:53+00:00,2026-08-25T06:03:03Z
tether,USDT,ZAR,VALR,valr,26422649,0.039009,498642.1088169582,1276632.846262219,,False,False,2026-08-25T06:01:26+00:00,2026-08-25T06:03:03Z
tether,USDT,PHP,Coins.ph,coinspro,25603011,0.016223,6799480.928364079,6343756.861206217,,False,False,2026-08-25T06:01:39+00:00,2026-08-25T06:03:03Z
tether,USDT,BRL,OKX,okex,15514342,0.011935,1289037.309617984,1136549.8774873905,,False,False,2026-08-25T06:01:34+00:00,2026-08-25T06:03:03Z
tether,USDT,TRY,CoinTR,cointr,11055229,0.020807,3374548.3564836523,6377574.104456986,,False,False,2026-08-25T06:01:22+00:00,2026-08-25T06:03:03Z
tether,USDT,TRY,OKX,okex,9597622,0.012083,2872899.9865620597,1685552.6143508886,,False,False,2026-08-25T06:01:34+00:00,2026-08-25T06:03:03Z
tether,USDT,EUR,Bybit,bybit_spot,9169660,0.023313,2171537.492836162,4545749.769856164,,False,False,2026-08-25T06:01:42+00:00,2026-08-25T06:03:03Z
tether,USDT,TRY,Paribu,paribu,8991494,0.012083,236875.5540812541,1921779.4378544546,,False,False,2026-08-25T06:01:36+00:00,2026-08-25T06:03:03Z
tether,USDT,EUR,Coinbase Exchange,gdax,8721516,0.011166,283550.06792381575,357997.2859078935,,False,False,2026-08-25T06:00:42+00:00,2026-08-25T06:03:03Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,8173864,0.012083,318780.1285995241,357705.7698723866,,False,False,2026-08-25T06:01:39+00:00,2026-08-25T06:03:03Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,7875319,0.019325,816090.2862857408,779734.7970866122,,False,False,2026-08-25T06:01:38+00:00,2026-08-25T06:03:03Z
tether,USDT,IDR,Indodax,indodax,6732058,,,,,False,False,2026-08-25T06:01:43+00:00,2026-08-25T06:03:03Z
tether,USDT,TRY,WhiteBIT,whitebit,6728178,0.020803,4795992.699510803,2124970.880213739,,False,False,2026-08-25T05:59:55+00:00,2026-08-25T06:03:03Z
tether,USDT,EUR,OKX,okex,5884070,0.011659,1513810.1883300291,1296425.3839450253,,False,False,2026-08-25T06:01:31+00:00,2026-08-25T06:03:03Z
tether,USDT,TRY,Bybit,bybit_spot,4854862,0.020812,708617.3989717069,763695.4634486542,,False,False,2026-08-25T06:01:42+00:00,2026-08-25T06:03:03Z
tether,USDT,EUR,CEX.IO,cex,3131116,0.011659,8838598.506730277,4949132.31522292,,False,False,2026-08-25T06:01:42+00:00,2026-08-25T06:03:03Z
tether,USDT,THB,Bitazza,bitazza,2546238,0.030553,1490383.2880098887,486255.61934410717,,False,False,2026-08-25T06:01:33+00:00,2026-08-25T06:03:03Z
tether,USDT,IDR,TokoCrypto,toko_crypto,2534562,0.015661,339972.1036837897,270735.1790566992,,False,False,2026-08-25T06:01:43+00:00,2026-08-25T06:03:03Z
tether,USDT,MXN,Bitso,bitso,2470636,0.015899,261187.94133879026,335488.20775892044,,False,False,2026-08-25T06:01:41+00:00,2026-08-25T06:03:03Z
tether,USDT,BRL,Bybit,bybit_spot,2431873,0.025147,1900032.2607086063,1391051.0125373309,,False,False,2026-08-25T06:00:31+00:00,2026-08-25T06:03:03Z
tether,USDT,IDR,Binance,binance,2429135,0.015662,321285.07989623566,286153.3449560151,,False,False,2026-08-25T06:01:20+00:00,2026-08-25T06:03:03Z
tether,USDT,EUR,Bitget,bitget,1946066,0.011655,532751.37192279,1597579.344461022,,False,False,2026-08-25T06:01:41+00:00,2026-08-25T06:03:03Z
