base_coin,base,target,market_name,market_identifier,converted_volume_usd,bid_ask_spread_pct,cost_to_move_up_usd,cost_to_move_down_usd,trust_score,is_stale,is_anomaly,last_traded_at,snapshot_utc
tether,USDT,PHP,Coins.ph,coinspro,37879182,0.016036,6430432.469488758,6605408.0856851805,,False,False,2026-08-30T10:38:57+00:00,2026-08-30T10:40:46Z
tether,USDT,BRL,Binance,binance,26427195,0.011918,4246987.647119975,3698620.5525296475,,False,False,2026-08-30T10:38:52+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,Binance,binance,16119370,0.020738,4398045.154662766,2105528.1885572053,,False,False,2026-08-30T10:38:52+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,Kraken,kraken,8402025,0.011575,3496364.1789285485,3752982.9878801247,,False,False,2026-08-30T10:38:58+00:00,2026-08-30T10:40:46Z
tether,USDT,THB,Bitkub,bitkub,7417844,0.060496,1705059.899673639,750037.2274314743,,False,False,2026-08-30T10:38:46+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,WhiteBIT,whitebit,5635785,0.02073,3667320.982999761,795594.2603662143,,False,False,2026-08-30T10:38:57+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,Niza.io,niza-global,4201013,0.011575,1653933.6368698555,1853623.4760600184,,False,False,2026-08-30T10:38:55+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,Paribu,paribu,4135757,0.012075,275357.57335035136,1827234.740337595,,False,False,2026-08-30T10:38:43+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,BtcTurk | Kripto,btcturk,3993059,0.012073,1589373.9568689084,831111.855784024,,False,False,2026-08-30T10:38:57+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,OKX,okex,3719543,0.016222,2520531.382742281,1579356.5899623693,,False,False,2026-08-30T10:38:28+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,Bybit,bybit_spot,3662678,0.023148,1306277.168582495,4341545.021209636,,False,False,2026-08-30T10:38:49+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,Coinbase Exchange,gdax,2988354,0.011158,336276.04717050405,361144.92305399757,,False,False,2026-08-30T10:38:57+00:00,2026-08-30T10:40:46Z
tether,USDT,BRL,OKX,okex,2294267,0.011917,1449234.8136641015,1358868.871877823,,False,False,2026-08-30T10:38:28+00:00,2026-08-30T10:40:46Z
tether,USDT,ZAR,VALR,valr,2252404,0.01062,555366.4929177401,1021156.6528350227,,False,False,2026-08-30T10:39:52+00:00,2026-08-30T10:40:46Z
tether,USDT,IDR,Indodax,indodax,1967320,,,,,False,False,2026-08-30T10:39:42+00:00,2026-08-30T10:40:46Z
tether,USDT,THB,Bitazza,bitazza,1833325,0.030257,1223762.176352092,856729.8674843152,,False,False,2026-08-30T10:38:01+00:00,2026-08-30T10:40:46Z
tether,USDT,UAH,WhiteBIT,whitebit,1539250,0.045893,18869.481463277276,19585.56008936975,,False,False,2026-08-30T10:39:40+00:00,2026-08-30T10:40:46Z
tether,USDT,IDR,TokoCrypto,toko_crypto,1408701,0.022599,1178884.2303580479,323620.9434872222,,False,False,2026-08-30T10:39:41+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,OKX,okex,1393541,0.011574,1285658.0671758784,1819292.3575284302,,False,False,2026-08-30T10:39:56+00:00,2026-08-30T10:40:46Z
tether,USDT,BRL,Foxbit,foxbit,978529,0.011918,10778149.619922934,1251778.3842453042,,False,False,2026-08-30T10:37:31+00:00,2026-08-30T10:40:46Z
tether,USDT,IDR,Binance,binance,977596,0.022599,1198461.961627265,323620.94652595534,,False,False,2026-08-30T10:39:52+00:00,2026-08-30T10:40:46Z
tether,USDT,MXN,Bitso,bitso,939675,0.015871,321860.12660696555,482852.8989889616,,False,False,2026-08-30T10:39:39+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,CoinTR,cointr,787621,0.020734,4897956.810323023,3749811.0418618512,,False,False,2026-08-30T10:39:37+00:00,2026-08-30T10:40:46Z
tether,USDT,BRL,Bybit,bybit_spot,747559,0.023015,1868429.6297166178,1374575.4355459725,,False,False,2026-08-30T10:39:42+00:00,2026-08-30T10:40:46Z
tether,USDT,INR,KoinBX,koinbazar,725544,0.012015,34115.358651988565,40090.18015877815,,False,False,2026-08-30T10:38:43+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,SAFEbit,bitci,686397,0.087451,2348378.1358699286,2247384.8969652667,,False,False,2026-08-30T10:39:36+00:00,2026-08-30T10:40:46Z
tether,USDT,ARS,Binance,binance,619221,0.016229,117420.45975893889,603981.4563637701,,False,False,2026-08-30T10:37:40+00:00,2026-08-30T10:40:46Z
tether,USDT,INR,Koinpark,koinpark,617954,0.010013,7249270.202200465,2734727.286032721,,False,False,2026-08-30T10:36:44+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,Bitstamp by Robinhood,bitstamp,606730,0.016945,622784.1178799733,789973.3955699007,,False,False,2026-08-30T10:36:25+00:00,2026-08-30T10:40:46Z
tether,USDT,INR,CoinDCX,coindcx,602133,0.01,0.848806588415781,36.68730698819321,,False,False,2026-08-30T10:39:39+00:00,2026-08-30T10:40:46Z
tether,USDT,IDR,OSL Exchange,osl-exchange,592206,0.012424,1190814.5117121604,1505003.0548024152,,False,False,2026-08-30T10:39:53+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,KuCoin,kucoin,564032,0.10401,338105.08250441885,107949.77011532037,,False,False,2026-08-30T10:39:31+00:00,2026-08-30T10:40:46Z
tether,USDT,MXN,Binance,binance,420668,0.058617,656673.7268484546,136314.6678798908,,False,False,2026-08-30T10:39:52+00:00,2026-08-30T10:40:46Z
tether,USDT,BRL,Mercado Bitcoin,mercado_bitcoin,409848,0.011918,217210.05054038772,222639.09521842367,,False,False,2026-08-30T10:39:38+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,Bitget,bitget,400435,0.011583,3742721.1980531286,3480352.745055795,,False,False,2026-08-30T10:37:17+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,CEX.IO,cex,294770,0.011579,4129243.12504052,4689549.109691513,,False,False,2026-08-30T10:30:44+00:00,2026-08-30T10:40:46Z
tether,USDT,ZAR,Binance,binance,273639,0.018054,138751.3801301866,19809.64344302589,,False,False,2026-08-30T10:40:57+00:00,2026-08-30T10:40:46Z
tether,USDT,ARS,Bitso,bitso,252760,0.056994,139180.25478705796,67007.248679955,,False,False,2026-08-30T10:40:32+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,Bybit,bybit_spot,249581,0.020738,234226.30269450744,268783.2408972944,,False,False,2026-08-30T10:39:42+00:00,2026-08-30T10:40:46Z
tether,USDT,BRL,Bitso,bitso,245103,0.019591,82175.71003486852,56023.45693942941,,False,False,2026-08-30T10:39:04+00:00,2026-08-30T10:40:46Z
tether,USDT,TRY,Bitexen,bitexen,240167,0.203362,132857.7809881893,135746.6072474031,,False,False,2026-08-30T10:40:40+00:00,2026-08-30T10:40:46Z
tether,USDT,SGD,OKX,okex,225070,0.133187,412596.1738171832,371726.3702047862,,False,False,2026-08-30T09:57:09+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,WhiteBIT,whitebit,179011,0.023145,6128407.917352959,7226328.164879409,,False,False,2026-08-30T10:40:49+00:00,2026-08-30T10:40:46Z
tether,USDT,IDR,Bittime,bittime,130950,0.015647,372483.3994560014,13250.250999583272,,False,False,2026-08-30T10:41:39+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,Kanga Global,kanga,124204,0.51957,332520.45604292344,318367.1023422276,,False,False,2026-08-30T10:41:07+00:00,2026-08-30T10:40:46Z
tether,USDT,BRL,Bitget,bitget,104556,0.038197,353034.392730633,530398.1095217926,,False,False,2026-08-30T10:41:50+00:00,2026-08-30T10:40:46Z
tether,USDT,SGD,Independent Reserve,independent_reserve,103814,0.216403,548945.9032736938,450445.63441942545,,False,False,2026-08-30T10:41:44+00:00,2026-08-30T10:40:46Z
tether,USDT,INR,Giottus,giottus,74881,0.914604,96374.87031428673,22184.970887309068,,False,False,2026-08-30T10:30:44+00:00,2026-08-30T10:40:46Z
tether,USDT,EUR,XBO.com,xbo_com,72189,0.052081,51583770.91679061,56526685.782909974,,False,False,2026-08-30T10:42:50+00:00,2026-08-30T10:40:46Z
tether,USDT,THB,Orbix,tdax,48239,0.030257,92018.20603278304,81960.0857969401,,False,False,2026-08-30T10:37:04+00:00,2026-08-30T10:40:46Z
tether,USDT,CLP,Buda,buda,44294,0.410192,324371.0691788903,365266.4401816139,,False,False,2026-08-30T09:39:34+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,PHP,Coins.ph,coinspro,26361457,0.016044,5070809.681469719,4897138.020961555,,False,False,2026-08-30T10:43:45+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,Kraken,kraken,13210526,0.011575,5780894.898268109,3684379.1075594146,,False,False,2026-08-30T10:43:52+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,Bit2Me,bit2me,12947042,0.011575,5777236.914322813,3658731.6706363764,,False,False,2026-08-30T10:43:34+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,Niza.io,niza-global,6605533,0.011575,2132298.8549659806,1504607.4959239413,,False,False,2026-08-30T10:43:44+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,Coinbase Exchange,gdax,6404828,0.011575,597386.9491019697,638278.2408071499,,False,False,2026-08-30T10:43:42+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,OKX,okex,2907302,0.011574,1128328.6617999459,2590896.257905229,,False,False,2026-08-30T10:42:48+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,Bitstamp by Robinhood,bitstamp,2171563,0.010419,820134.0299336037,902057.4316365172,,False,False,2026-08-30T10:43:32+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,CEX.IO,cex,1268789,0.023151,6877386.327049323,3090452.1747420295,,False,False,2026-08-30T10:41:46+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,Bitvavo,bitvavo,1238100,0.011578,644937.6464956852,455503.6866771218,,False,False,2026-08-30T10:42:38+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,BRL,Binance,binance,1091822,0.011918,680119.3947616664,743942.2713479901,,False,False,2026-08-30T10:41:48+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,TRY,Binance,binance,1081683,0.020738,422224.66488156863,104490.85223095832,,False,False,2026-08-30T10:42:43+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,TRY,CoinTR,cointr,585882,0.041468,163877.4993288935,151774.08086600841,,False,False,2026-08-30T10:43:45+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,Bybit,bybit_spot,408232,0.011574,6618306.818097051,1024754.605648567,,False,False,2026-08-30T10:44:04+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,BRL,Mercado Bitcoin,mercado_bitcoin,360276,0.019175,133887.8414195345,140840.48838571538,,False,False,2026-08-30T10:27:11+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,Bybit EU,bybit-eu,284543,0.011574,3933618.1035728925,4916069.110633891,,False,False,2026-08-30T10:43:35+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,EUR,KuCoin,kucoin,246887,0.011561,92504.86638543135,87562.22396893901,,False,False,2026-08-30T10:42:46+00:00,2026-08-30T10:40:46Z
usd-coin,USDC,BRL,OKX,okex,234109,0.015751,376773.8037415353,637761.3274794116,,False,False,2026-08-30T10:21:30+00:00,2026-08-30T10:40:46Z
